Player,Date,Team,Opp,GS,W,L,ERA,G,GS2,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2
Ryan Tepera,2022-07-08,LAA,@BAL,0,0,0,9.00,1,0,0,0,0,1,0,1.0,5,2,1,1,0,0,0,0,0,0,2,
Ryan Tepera,2022-07-06,LAA,@MIA,0,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,1,0,0,0,0,0,
Ryan Tepera,2022-07-03,LAA,@HOU,0,0,1,27.00,1,0,0,0,0,0,0,0.2,4,2,2,2,1,0,0,0,0,0,0,
Ryan Tepera,2022-06-29,LAA,CHW,0,0,0,0.00,1,0,0,0,0,0,0,1.0,5,1,1,0,0,0,0,0,1,0,1,
Ryan Tepera,2022-06-27,LAA,CHW,0,0,0,0.00,1,0,0,0,0,1,0,1.0,3,0,0,0,0,0,0,0,0,0,0,
Ryan Tepera,2022-06-22,LAA,KCR,0,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,1,
Ryan Tepera,2022-06-19,LAA,@SEA,0,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,1,
Ryan Tepera,2022-06-18,LAA,@SEA,0,0,0,0.00,1,0,0,0,0,0,0,1.0,5,2,0,0,0,0,0,0,0,0,0,
Ryan Tepera,2022-06-16,LAA,@SEA,0,0,0,9.00,1,0,0,0,0,0,0,1.0,5,1,1,1,0,0,0,1,0,0,1,
Ryan Tepera,2022-06-12,LAA,NYM,0,0,0,0.00,1,0,0,0,0,0,0,1.0,4,0,0,0,0,0,0,0,0,0,1,
Ryan Tepera,2022-06-09,LAA,BOS,0,0,0,9.00,1,0,0,0,0,0,0,1.0,5,2,1,1,0,0,0,0,0,0,1,
Ryan Tepera,2022-06-07,LAA,BOS,0,0,0,9.00,1,0,0,0,0,0,1,1.0,6,3,1,1,0,0,0,0,0,0,2,
Ryan Tepera,2022-06-05,LAA,@PHI,0,0,0,0.00,1,0,0,0,0,1,0,1.0,3,0,0,0,0,0,0,0,0,0,1,
Ryan Tepera,2022-06-02,LAA,@NYY,0,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,1,
Ryan Tepera,2022-05-29,LAA,TOR,0,0,0,9.00,1,0,0,0,0,0,1,1.0,6,2,1,1,1,2,0,0,0,0,0,
Ryan Tepera,2022-05-27,LAA,TOR,0,0,0,0.00,1,0,0,0,0,0,0,0.2,2,0,0,0,0,0,0,0,1,0,1,
Ryan Tepera,2022-05-22,LAA,OAK,0,0,0,0.00,1,0,0,0,0,1,0,0.2,2,0,0,0,0,0,0,0,0,0,2,
Ryan Tepera,2022-05-21,LAA,OAK,0,0,0,0.00,1,0,0,0,0,1,0,1.0,3,0,0,0,0,0,0,0,0,0,0,
Ryan Tepera,2022-05-17,LAA,@TEX,0,0,1,45.00,1,0,0,0,0,0,1,0.0,5,3,5,5,0,2,0,0,0,0,0,
Ryan Tepera,2022-05-14,LAA,@OAK,0,0,0,0.00,1,0,0,0,0,1,0,1.0,3,0,0,0,0,1,0,0,0,0,0,
Ryan Tepera,2022-05-13,LAA,@OAK,0,0,0,0.00,1,0,0,0,0,1,0,1.0,4,1,0,0,0,0,0,0,0,0,1,
Ryan Tepera,2022-05-11,LAA,TBR,0,0,0,9.00,1,0,0,0,0,0,0,1.0,4,1,1,1,0,0,0,0,0,0,0,
Ryan Tepera,2022-05-09,LAA,TBR,0,0,0,6.75,1,0,0,0,0,1,0,1.1,6,1,2,1,0,1,0,0,0,0,3,
Ryan Tepera,2022-05-06,LAA,WSN,0,0,0,0.00,1,0,0,0,0,1,0,1.0,3,0,0,0,0,0,0,0,0,0,0,
Ryan Tepera,2022-05-04,LAA,@BOS,0,1,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,1,0,0,0,0,1,
Ryan Tepera,2022-05-01,LAA,@CHW,0,0,0,0.00,1,0,0,0,1,0,0,0.1,1,0,0,0,0,0,0,0,0,0,0,
Ryan Tepera,2022-04-29,LAA,@CHW,0,0,0,0.00,1,0,0,0,0,1,0,1.0,3,0,0,0,0,0,0,0,0,0,0,
Ryan Tepera,2022-04-28,LAA,CLE,0,0,0,0.00,1,0,0,0,0,1,0,1.0,5,1,0,0,0,1,0,0,0,0,0,
Ryan Tepera,2022-04-25,LAA,CLE,0,0,0,0.00,1,0,0,0,0,1,0,1.0,3,0,0,0,0,0,0,0,0,0,0,
Ryan Tepera,2022-04-23,LAA,BAL,0,0,0,0.00,1,0,0,0,0,0,1,0.2,5,1,0,0,0,2,0,0,0,0,0,
Ryan Tepera,2022-04-20,LAA,@HOU,0,0,0,0.00,1,0,0,0,0,0,0,2.0,6,0,0,0,0,0,0,0,0,0,2,
Ryan Tepera,2022-04-15,LAA,@TEX,0,0,0,0.00,1,0,0,0,0,1,0,1.1,5,0,0,0,0,1,0,0,0,0,1,
Ryan Tepera,2022-04-11,LAA,MIA,0,0,0,0.00,1,0,0,0,0,1,0,1.0,3,0,0,0,0,0,0,0,0,0,3,
Ryan Tepera,2022-04-09,LAA,HOU,0,0,0,0.00,1,0,0,0,0,1,0,1.2,5,0,0,0,0,0,0,0,0,0,2,
Ryan Tepera,2022-04-07,LAA,HOU,0,0,0,18.00,1,0,0,0,0,0,0,1.0,5,2,2,2,2,0,0,0,0,0,0,
Ryan Tepera,2021-10-03,CHW,DET,0,0,0,0.00,1,0,0,0,0,0,0,1.0,3,0,0,0,0,0,0,0,0,0,2,
