Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
TAMPA BAY RAYS,Colin Poche,batted-ball,Pitcher,Handedness,2022,vs L,0.08,7.1%,7.1%,85.7%,8.3%,16.7%,0.0%,0.0%,28.6%,28.6%,42.9%,14.3%,42.9%,42.9%,96,33,63
TAMPA BAY RAYS,Colin Poche,batted-ball,Pitcher,Handedness,2022,vs R,0.96,18.3%,40.0%,41.7%,24.0%,12.0%,16.7%,0.0%,46.7%,30.0%,23.3%,23.3%,55.0%,21.7%,336,116,220
TAMPA BAY RAYS,Jason Adam,batted-ball,Pitcher,Handedness,2022,vs L,0.91,22.2%,37.0%,40.7%,27.3%,9.1%,0.0%,0.0%,37.0%,40.7%,22.2%,22.2%,55.6%,22.2%,168,54,114
TAMPA BAY RAYS,Jason Adam,batted-ball,Pitcher,Handedness,2022,vs R,0.83,10.6%,40.4%,48.9%,21.7%,0.0%,10.5%,0.0%,48.9%,31.9%,19.1%,17.0%,57.4%,25.5%,356,116,240
TAMPA BAY RAYS,Brooks Raley,batted-ball,Pitcher,Handedness,2022,vs L,0.57,31.3%,25.0%,43.8%,14.3%,0.0%,0.0%,0.0%,41.2%,41.2%,17.6%,23.5%,64.7%,11.8%,132,47,85
TAMPA BAY RAYS,Brooks Raley,batted-ball,Pitcher,Handedness,2022,vs R,1.31,30.2%,39.5%,30.2%,0.0%,0.0%,0.0%,0.0%,41.9%,37.2%,20.9%,18.6%,55.8%,25.6%,317,120,197
TAMPA BAY RAYS,Matt Wisler,batted-ball,Pitcher,Handedness,2022,vs L,0.21,23.9%,13.0%,63.0%,10.3%,3.4%,16.7%,0.0%,45.7%,28.3%,26.1%,19.6%,52.2%,28.3%,325,113,212
TAMPA BAY RAYS,Matt Wisler,batted-ball,Pitcher,Handedness,2022,vs R,0.53,15.4%,29.2%,55.4%,22.2%,13.9%,5.3%,0.0%,47.8%,26.9%,25.4%,22.4%,53.7%,23.9%,366,135,231
TAMPA BAY RAYS,Jalen Beeks,batted-ball,Pitcher,Handedness,2022,vs L,0.53,4.2%,33.3%,62.5%,20.0%,20.0%,25.0%,0.0%,29.2%,33.3%,37.5%,29.2%,45.8%,25.0%,208,76,132
TAMPA BAY RAYS,Jalen Beeks,batted-ball,Pitcher,Handedness,2022,vs R,1.57,16.9%,50.7%,32.4%,8.7%,8.7%,2.8%,0.0%,42.3%,29.6%,28.2%,19.7%,50.7%,29.6%,429,148,281
TAMPA BAY RAYS,Ryan Thompson,batted-ball,Pitcher,Handedness,2022,vs L,1.15,12.5%,46.9%,40.6%,7.7%,7.7%,0.0%,0.0%,37.5%,25.0%,37.5%,18.8%,50.0%,31.3%,160,52,108
TAMPA BAY RAYS,Ryan Thompson,batted-ball,Pitcher,Handedness,2022,vs R,1.45,16.9%,49.2%,33.9%,10.0%,15.0%,24.1%,100.0%,45.0%,38.3%,16.7%,28.3%,51.7%,20.0%,336,123,213
TAMPA BAY RAYS,Shawn Armstrong,batted-ball,Pitcher,Handedness,2022,vs L,1.67,38.5%,38.5%,23.1%,16.7%,16.7%,10.0%,0.0%,23.1%,46.2%,30.8%,11.5%,57.7%,30.8%,162,57,105
TAMPA BAY RAYS,Shawn Armstrong,batted-ball,Pitcher,Handedness,2022,vs R,1.21,17.6%,45.1%,37.3%,5.3%,10.5%,0.0%,0.0%,23.5%,41.2%,35.3%,15.7%,62.7%,21.6%,281,92,189
TAMPA BAY RAYS,Ralph Garza Jr.,batted-ball,Pitcher,Handedness,2022,vs L,0.67,30.2%,27.9%,41.9%,16.7%,16.7%,8.3%,0.0%,48.8%,34.9%,16.3%,16.3%,41.9%,41.9%,198,73,125
TAMPA BAY RAYS,Ralph Garza Jr.,batted-ball,Pitcher,Handedness,2022,vs R,2.00,25.0%,50.0%,25.0%,20.0%,6.7%,6.7%,0.0%,44.3%,29.5%,26.2%,14.8%,62.3%,23.0%,253,87,166
TAMPA BAY RAYS,Tommy Romero,batted-ball,Pitcher,Handedness,2022,vs L,0.00,25.0%,0.0%,75.0%,33.3%,66.7%,0.0%,0.0%,50.0%,25.0%,25.0%,50.0%,0.0%,50.0%,28,13,15
TAMPA BAY RAYS,Tommy Romero,batted-ball,Pitcher,Handedness,2022,vs R,0.67,0.0%,40.0%,60.0%,0.0%,0.0%,0.0%,0.0%,20.0%,60.0%,20.0%,0.0%,60.0%,40.0%,60,24,36
TAMPA BAY RAYS,Josh Fleming,batted-ball,Pitcher,Handedness,2022,vs L,5.00,11.1%,74.1%,14.8%,0.0%,0.0%,20.0%,0.0%,44.4%,33.3%,22.2%,25.9%,55.6%,18.5%,173,47,126
TAMPA BAY RAYS,Josh Fleming,batted-ball,Pitcher,Handedness,2022,vs R,2.60,21.7%,56.5%,21.7%,6.7%,20.0%,10.3%,0.0%,40.6%,30.4%,29.0%,11.6%,55.1%,33.3%,343,129,214
TAMPA BAY RAYS,Luis Patiño,batted-ball,Pitcher,Handedness,2022,vs L,1.00,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,50.0%,0.0%,50.0%,5,1,4
TAMPA BAY RAYS,Luis Patiño,batted-ball,Pitcher,Handedness,2022,vs R,0.00,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,100.0%,0.0%,0.0%,6,3,3
TAMPA BAY RAYS,Jeffrey Springs,batted-ball,Pitcher,Handedness,2022,vs L,0.94,20.5%,38.6%,40.9%,5.6%,22.2%,0.0%,0.0%,38.6%,43.2%,18.2%,11.4%,50.0%,38.6%,256,81,175
TAMPA BAY RAYS,Jeffrey Springs,batted-ball,Pitcher,Handedness,2022,vs R,1.04,18.0%,41.8%,40.2%,14.3%,12.2%,3.9%,100.0%,47.2%,32.5%,20.3%,20.3%,50.4%,29.3%,763,262,501
TAMPA BAY RAYS,JT Chargois,batted-ball,Pitcher,Handedness,2022,vs R,1.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,0.0%,7,2,5
TAMPA BAY RAYS,J.P. Feyereisen,batted-ball,Pitcher,Handedness,2022,vs L,1.11,5.0%,50.0%,45.0%,22.2%,0.0%,0.0%,0.0%,35.0%,45.0%,20.0%,20.0%,60.0%,20.0%,114,43,71
TAMPA BAY RAYS,J.P. Feyereisen,batted-ball,Pitcher,Handedness,2022,vs R,0.41,13.9%,25.0%,61.1%,18.2%,0.0%,0.0%,0.0%,33.3%,38.9%,27.8%,22.2%,38.9%,38.9%,230,78,152
TAMPA BAY RAYS,Andrew Kittredge,batted-ball,Pitcher,Handedness,2022,vs L,1.11,13.6%,45.5%,40.9%,22.2%,33.3%,0.0%,0.0%,40.9%,50.0%,9.1%,13.6%,54.5%,31.8%,86,26,60
TAMPA BAY RAYS,Andrew Kittredge,batted-ball,Pitcher,Handedness,2022,vs R,1.13,13.5%,45.9%,40.5%,6.7%,6.7%,0.0%,0.0%,48.6%,37.8%,13.5%,21.6%,54.1%,24.3%,147,44,103
