Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
COLORADO ROCKIES,Robert Stephenson,advanced,Pitcher,Handedness,2022,vs L,7.11,2.84,2.50,0.71,17.5%,7.0%,10.5%,.294,1.50,.333,62.5%,3.50,5.07
COLORADO ROCKIES,Robert Stephenson,advanced,Pitcher,Handedness,2022,vs R,7.20,4.20,1.71,2.40,18.2%,10.6%,7.6%,.254,1.47,.256,61.0%,6.38,4.80
COLORADO ROCKIES,Jake Bird,advanced,Pitcher,Handedness,2022,vs L,4.76,3.18,1.50,3.18,15.0%,10.0%,5.0%,.111,0.71,.000,0.0%,7.70,4.16
COLORADO ROCKIES,Jake Bird,advanced,Pitcher,Handedness,2022,vs R,6.35,3.18,2.00,1.59,17.4%,8.7%,8.7%,.150,0.88,.133,100.0%,5.58,4.34
COLORADO ROCKIES,Ty Blach,advanced,Pitcher,Handedness,2022,vs L,5.06,1.69,3.00,1.13,14.8%,4.9%,9.8%,.200,0.88,.196,49.2%,4.36,4.50
COLORADO ROCKIES,Ty Blach,advanced,Pitcher,Handedness,2022,vs R,4.79,2.61,1.83,0.87,11.3%,6.2%,5.2%,.352,1.79,.372,64.3%,4.17,5.01
COLORADO ROCKIES,Jhoulys Chacín,advanced,Pitcher,Handedness,2022,vs L,6.11,5.09,1.20,1.53,14.8%,12.3%,2.5%,.229,1.47,.236,57.0%,5.83,5.48
COLORADO ROCKIES,Jhoulys Chacín,advanced,Pitcher,Handedness,2022,vs R,8.31,2.08,4.00,1.25,21.3%,5.3%,16.0%,.299,1.43,.354,36.0%,3.89,4.09
COLORADO ROCKIES,Antonio Senzatela,advanced,Pitcher,Handedness,2022,vs L,4.88,3.45,1.42,0.57,11.6%,8.2%,3.4%,.351,1.85,.386,69.4%,4.10,4.74
COLORADO ROCKIES,Antonio Senzatela,advanced,Pitcher,Handedness,2022,vs R,5.34,0.94,5.67,0.94,13.1%,2.3%,10.8%,.379,1.74,.411,72.1%,3.60,3.75
COLORADO ROCKIES,Tyler Kinley,advanced,Pitcher,Handedness,2022,vs L,8.03,2.19,3.67,0.00,24.4%,6.7%,17.8%,.119,0.65,.161,62.5%,2.06,3.39
COLORADO ROCKIES,Tyler Kinley,advanced,Pitcher,Handedness,2022,vs R,12.34,2.31,5.33,0.00,29.1%,5.5%,23.6%,.314,1.63,.457,90.0%,1.40,2.93
