Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
WASHINGTON NATIONALS,Lane Thomas,advanced,Batter,Handedness,2022,vs L,6.7%,15.4%,0.44,.242,.288,.432,.720,.189,.237,12,-0.1,.309,97
WASHINGTON NATIONALS,Lane Thomas,advanced,Batter,Handedness,2022,vs R,7.3%,30.5%,0.24,.207,.268,.353,.622,.147,.278,14,-4.7,.274,72
WASHINGTON NATIONALS,Tres Barrera,advanced,Batter,Handedness,2022,vs L as R,0.0%,14.3%,0.00,.143,.143,.143,.286,.000,.167,0,-1.0,.126,-28
WASHINGTON NATIONALS,Tres Barrera,advanced,Batter,Handedness,2022,vs R as R,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,.000,0,-0.2,.000,-100
WASHINGTON NATIONALS,Tres Barrera,advanced,Batter,Handedness,2022,vs L,0.0%,14.3%,0.00,.143,.143,.143,.286,.000,.167,0,-1.0,.126,-28
WASHINGTON NATIONALS,Tres Barrera,advanced,Batter,Handedness,2022,vs R,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,.000,0,-0.2,.000,-100
WASHINGTON NATIONALS,Alcides Escobar,advanced,Batter,Handedness,2022,vs L as R,4.8%,26.2%,0.18,.225,.262,.275,.537,.050,.310,2,-2.4,.239,49
WASHINGTON NATIONALS,Alcides Escobar,advanced,Batter,Handedness,2022,vs R as R,3.5%,23.3%,0.15,.222,.267,.296,.564,.074,.295,6,-4.0,.252,57
WASHINGTON NATIONALS,Alcides Escobar,advanced,Batter,Handedness,2022,vs L,4.8%,26.2%,0.18,.225,.262,.275,.537,.050,.310,2,-2.4,.239,49
WASHINGTON NATIONALS,Alcides Escobar,advanced,Batter,Handedness,2022,vs R,3.5%,23.3%,0.15,.222,.267,.296,.564,.074,.295,6,-4.0,.252,57
WASHINGTON NATIONALS,Ehire Adrianza,advanced,Batter,Handedness,2022,vs R as L,5.6%,25.0%,0.22,.182,.222,.182,.404,.000,.240,1,-3.6,.186,13
WASHINGTON NATIONALS,Ehire Adrianza,advanced,Batter,Handedness,2022,vs L as R,10.3%,27.6%,0.38,.231,.310,.308,.618,.077,.333,3,-0.7,.280,77
WASHINGTON NATIONALS,Ehire Adrianza,advanced,Batter,Handedness,2022,vs L,10.3%,27.6%,0.38,.231,.310,.308,.618,.077,.333,3,-0.7,.280,77
WASHINGTON NATIONALS,Ehire Adrianza,advanced,Batter,Handedness,2022,vs R,5.6%,25.0%,0.22,.182,.222,.182,.404,.000,.240,1,-3.6,.186,13
WASHINGTON NATIONALS,Victor Robles,advanced,Batter,Handedness,2022,vs L as R,6.7%,20.0%,0.33,.338,.394,.431,.825,.092,.440,12,3.2,.364,134
WASHINGTON NATIONALS,Victor Robles,advanced,Batter,Handedness,2022,vs R as R,5.6%,27.8%,0.20,.176,.257,.224,.481,.048,.247,7,-9.7,.226,40
WASHINGTON NATIONALS,Victor Robles,advanced,Batter,Handedness,2022,vs L,6.7%,20.0%,0.33,.338,.394,.431,.825,.092,.440,12,3.2,.364,134
WASHINGTON NATIONALS,Victor Robles,advanced,Batter,Handedness,2022,vs R,5.6%,27.8%,0.20,.176,.257,.224,.481,.048,.247,7,-9.7,.226,40
