Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
ST. LOUIS CARDINALS,Tommy Edman,batted-ball,Batter,Handedness,2022,vs R as L,1.98,17.5%,54.9%,27.7%,10.5%,10.5%,6.2%,0.0%,42.0%,36.2%,21.7%,12.6%,59.4%,28.0%,1091,388,703
ST. LOUIS CARDINALS,Tommy Edman,batted-ball,Batter,Handedness,2022,vs L as R,1.30,25.4%,42.3%,32.4%,21.7%,4.3%,6.7%,0.0%,36.6%,39.4%,23.9%,23.9%,45.1%,31.0%,309,111,198
ST. LOUIS CARDINALS,Tommy Edman,batted-ball,Batter,Handedness,2022,vs L,1.30,25.4%,42.3%,32.4%,21.7%,4.3%,6.7%,0.0%,36.6%,39.4%,23.9%,23.9%,45.1%,31.0%,309,111,198
ST. LOUIS CARDINALS,Tommy Edman,batted-ball,Batter,Handedness,2022,vs R,1.98,17.5%,54.9%,27.7%,10.5%,10.5%,6.2%,0.0%,42.0%,36.2%,21.7%,12.6%,59.4%,28.0%,1091,388,703
ST. LOUIS CARDINALS,Juan Yepez,batted-ball,Batter,Handedness,2022,vs L as R,0.40,9.7%,25.8%,64.5%,10.0%,5.0%,0.0%,0.0%,32.3%,45.2%,22.6%,29.0%,48.4%,22.6%,160,56,104
ST. LOUIS CARDINALS,Juan Yepez,batted-ball,Batter,Handedness,2022,vs R as R,0.80,17.2%,36.7%,46.1%,15.3%,16.9%,12.8%,0.0%,55.5%,24.2%,20.3%,20.3%,45.3%,34.4%,683,213,470
ST. LOUIS CARDINALS,Juan Yepez,batted-ball,Batter,Handedness,2022,vs L,0.40,9.7%,25.8%,64.5%,10.0%,5.0%,0.0%,0.0%,32.3%,45.2%,22.6%,29.0%,48.4%,22.6%,160,56,104
ST. LOUIS CARDINALS,Juan Yepez,batted-ball,Batter,Handedness,2022,vs R,0.80,17.2%,36.7%,46.1%,15.3%,16.9%,12.8%,0.0%,55.5%,24.2%,20.3%,20.3%,45.3%,34.4%,683,213,470
ST. LOUIS CARDINALS,Corey Dickerson,batted-ball,Batter,Handedness,2022,vs L as L,1.50,9.1%,54.5%,36.4%,0.0%,0.0%,0.0%,0.0%,36.4%,36.4%,27.3%,27.3%,54.5%,18.2%,56,16,40
ST. LOUIS CARDINALS,Corey Dickerson,batted-ball,Batter,Handedness,2022,vs R as L,0.94,20.0%,38.8%,41.3%,15.2%,9.1%,6.5%,0.0%,41.3%,30.0%,28.7%,20.0%,57.5%,22.5%,408,139,269
ST. LOUIS CARDINALS,Corey Dickerson,batted-ball,Batter,Handedness,2022,vs L,1.50,9.1%,54.5%,36.4%,0.0%,0.0%,0.0%,0.0%,36.4%,36.4%,27.3%,27.3%,54.5%,18.2%,56,16,40
ST. LOUIS CARDINALS,Corey Dickerson,batted-ball,Batter,Handedness,2022,vs R,0.94,20.0%,38.8%,41.3%,15.2%,9.1%,6.5%,0.0%,41.3%,30.0%,28.7%,20.0%,57.5%,22.5%,408,139,269
ST. LOUIS CARDINALS,Andrew Knizner,batted-ball,Batter,Handedness,2022,vs L as R,0.55,22.7%,27.3%,50.0%,18.2%,9.1%,0.0%,0.0%,50.0%,13.6%,36.4%,27.3%,50.0%,22.7%,127,40,87
ST. LOUIS CARDINALS,Andrew Knizner,batted-ball,Batter,Handedness,2022,vs R as R,1.25,17.2%,46.0%,36.8%,25.0%,0.0%,0.0%,0.0%,35.2%,37.5%,27.3%,27.3%,55.7%,17.0%,483,161,322
ST. LOUIS CARDINALS,Andrew Knizner,batted-ball,Batter,Handedness,2022,vs L,0.55,22.7%,27.3%,50.0%,18.2%,9.1%,0.0%,0.0%,50.0%,13.6%,36.4%,27.3%,50.0%,22.7%,127,40,87
ST. LOUIS CARDINALS,Andrew Knizner,batted-ball,Batter,Handedness,2022,vs R,1.25,17.2%,46.0%,36.8%,25.0%,0.0%,0.0%,0.0%,35.2%,37.5%,27.3%,27.3%,55.7%,17.0%,483,161,322
ST. LOUIS CARDINALS,Austin Romine,batted-ball,Batter,Handedness,2022,vs L as R,2.00,40.0%,40.0%,20.0%,0.0%,0.0%,0.0%,0.0%,20.0%,60.0%,20.0%,20.0%,60.0%,20.0%,42,16,26
ST. LOUIS CARDINALS,Austin Romine,batted-ball,Batter,Handedness,2022,vs R as R,0.50,10.0%,30.0%,60.0%,0.0%,0.0%,0.0%,0.0%,45.5%,45.5%,9.1%,18.2%,72.7%,9.1%,58,16,42
ST. LOUIS CARDINALS,Austin Romine,batted-ball,Batter,Handedness,2022,vs L,2.00,40.0%,40.0%,20.0%,0.0%,0.0%,0.0%,0.0%,20.0%,60.0%,20.0%,20.0%,60.0%,20.0%,42,16,26
ST. LOUIS CARDINALS,Austin Romine,batted-ball,Batter,Handedness,2022,vs R,0.50,10.0%,30.0%,60.0%,0.0%,0.0%,0.0%,0.0%,45.5%,45.5%,9.1%,18.2%,72.7%,9.1%,58,16,42
ST. LOUIS CARDINALS,Albert Pujols,batted-ball,Batter,Handedness,2022,vs L as R,1.40,21.7%,45.7%,32.6%,20.0%,20.0%,9.5%,0.0%,47.8%,28.3%,23.9%,21.7%,34.8%,43.5%,248,79,169
ST. LOUIS CARDINALS,Albert Pujols,batted-ball,Batter,Handedness,2022,vs R as R,0.87,15.2%,39.4%,45.5%,10.0%,10.0%,11.5%,0.0%,47.0%,34.8%,18.2%,22.7%,42.4%,34.8%,403,157,246
ST. LOUIS CARDINALS,Albert Pujols,batted-ball,Batter,Handedness,2022,vs L,1.40,21.7%,45.7%,32.6%,20.0%,20.0%,9.5%,0.0%,47.8%,28.3%,23.9%,21.7%,34.8%,43.5%,248,79,169
ST. LOUIS CARDINALS,Albert Pujols,batted-ball,Batter,Handedness,2022,vs R,0.87,15.2%,39.4%,45.5%,10.0%,10.0%,11.5%,0.0%,47.0%,34.8%,18.2%,22.7%,42.4%,34.8%,403,157,246
ST. LOUIS CARDINALS,Edmundo Sosa,batted-ball,Batter,Handedness,2022,vs L as R,1.00,11.1%,44.4%,44.4%,8.3%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,14.8%,66.7%,18.5%,181,45,136
ST. LOUIS CARDINALS,Edmundo Sosa,batted-ball,Batter,Handedness,2022,vs R as R,1.56,14.8%,51.9%,33.3%,11.1%,0.0%,14.3%,0.0%,53.7%,24.1%,22.2%,14.8%,51.9%,33.3%,224,57,167
ST. LOUIS CARDINALS,Edmundo Sosa,batted-ball,Batter,Handedness,2022,vs L,1.00,11.1%,44.4%,44.4%,8.3%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,14.8%,66.7%,18.5%,181,45,136
ST. LOUIS CARDINALS,Edmundo Sosa,batted-ball,Batter,Handedness,2022,vs R,1.56,14.8%,51.9%,33.3%,11.1%,0.0%,14.3%,0.0%,53.7%,24.1%,22.2%,14.8%,51.9%,33.3%,224,57,167
ST. LOUIS CARDINALS,Lars Nootbaar,batted-ball,Batter,Handedness,2022,vs L as L,0.75,12.5%,37.5%,50.0%,0.0%,0.0%,0.0%,100.0%,66.7%,11.1%,22.2%,22.2%,44.4%,33.3%,48,18,30
ST. LOUIS CARDINALS,Lars Nootbaar,batted-ball,Batter,Handedness,2022,vs R as L,2.09,26.1%,50.0%,23.9%,18.2%,27.3%,0.0%,0.0%,42.6%,29.8%,27.7%,17.0%,59.6%,23.4%,305,119,186
ST. LOUIS CARDINALS,Lars Nootbaar,batted-ball,Batter,Handedness,2022,vs L,0.75,12.5%,37.5%,50.0%,0.0%,0.0%,0.0%,100.0%,66.7%,11.1%,22.2%,22.2%,44.4%,33.3%,48,18,30
ST. LOUIS CARDINALS,Lars Nootbaar,batted-ball,Batter,Handedness,2022,vs R,2.09,26.1%,50.0%,23.9%,18.2%,27.3%,0.0%,0.0%,42.6%,29.8%,27.7%,17.0%,59.6%,23.4%,305,119,186
ST. LOUIS CARDINALS,Yadier Molina,batted-ball,Batter,Handedness,2022,vs L as R,0.82,20.0%,36.0%,44.0%,0.0%,0.0%,11.1%,0.0%,48.0%,32.0%,20.0%,20.0%,56.0%,24.0%,112,34,78
ST. LOUIS CARDINALS,Yadier Molina,batted-ball,Batter,Handedness,2022,vs R as R,0.97,17.0%,40.9%,42.0%,13.5%,5.4%,0.0%,0.0%,34.1%,43.2%,22.7%,22.7%,54.5%,22.7%,382,108,274
ST. LOUIS CARDINALS,Yadier Molina,batted-ball,Batter,Handedness,2022,vs L,0.82,20.0%,36.0%,44.0%,0.0%,0.0%,11.1%,0.0%,48.0%,32.0%,20.0%,20.0%,56.0%,24.0%,112,34,78
ST. LOUIS CARDINALS,Yadier Molina,batted-ball,Batter,Handedness,2022,vs R,0.97,17.0%,40.9%,42.0%,13.5%,5.4%,0.0%,0.0%,34.1%,43.2%,22.7%,22.7%,54.5%,22.7%,382,108,274
ST. LOUIS CARDINALS,Harrison Bader,batted-ball,Batter,Handedness,2022,vs L as R,0.56,20.0%,28.6%,51.4%,27.8%,0.0%,0.0%,0.0%,28.6%,48.6%,22.9%,25.7%,45.7%,28.6%,221,81,140
ST. LOUIS CARDINALS,Harrison Bader,batted-ball,Batter,Handedness,2022,vs R as R,0.99,15.8%,41.8%,42.4%,17.1%,7.1%,14.5%,0.0%,42.4%,37.0%,20.6%,24.2%,50.9%,24.8%,789,272,517
ST. LOUIS CARDINALS,Harrison Bader,batted-ball,Batter,Handedness,2022,vs L,0.56,20.0%,28.6%,51.4%,27.8%,0.0%,0.0%,0.0%,28.6%,48.6%,22.9%,25.7%,45.7%,28.6%,221,81,140
ST. LOUIS CARDINALS,Harrison Bader,batted-ball,Batter,Handedness,2022,vs R,0.99,15.8%,41.8%,42.4%,17.1%,7.1%,14.5%,0.0%,42.4%,37.0%,20.6%,24.2%,50.9%,24.8%,789,272,517
ST. LOUIS CARDINALS,Tyler O'Neill,batted-ball,Batter,Handedness,2022,vs L as R,0.86,40.9%,27.3%,31.8%,0.0%,0.0%,0.0%,0.0%,45.5%,40.9%,13.6%,9.1%,59.1%,31.8%,141,45,96
ST. LOUIS CARDINALS,Tyler O'Neill,batted-ball,Batter,Handedness,2022,vs R as R,1.30,20.0%,45.3%,34.7%,12.1%,12.1%,9.3%,0.0%,45.3%,34.7%,20.0%,15.8%,57.9%,26.3%,641,226,415
ST. LOUIS CARDINALS,Tyler O'Neill,batted-ball,Batter,Handedness,2022,vs L,0.86,40.9%,27.3%,31.8%,0.0%,0.0%,0.0%,0.0%,45.5%,40.9%,13.6%,9.1%,59.1%,31.8%,141,45,96
ST. LOUIS CARDINALS,Tyler O'Neill,batted-ball,Batter,Handedness,2022,vs R,1.30,20.0%,45.3%,34.7%,12.1%,12.1%,9.3%,0.0%,45.3%,34.7%,20.0%,15.8%,57.9%,26.3%,641,226,415
