Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
BALTIMORE ORIOLES,Anthony Santander,batted-ball,Batter,Handedness,2022,vs L,0.93,15.9%,40.6%,43.5%,3.3%,13.3%,3.6%,0.0%,42.0%,26.1%,31.9%,20.3%,44.9%,34.8%,429,167,262
BALTIMORE ORIOLES,Anthony Santander,batted-ball,Batter,Handedness,2022,vs R,0.60,21.1%,29.5%,49.4%,28.0%,13.4%,2.0%,100.0%,40.7%,38.3%,21.0%,25.1%,44.3%,30.5%,964,337,627
BALTIMORE ORIOLES,Ryan Mountcastle,batted-ball,Batter,Handedness,2022,vs L as R,0.95,28.3%,35.0%,36.7%,4.5%,13.6%,4.8%,0.0%,26.7%,40.0%,33.3%,16.7%,40.0%,43.3%,296,93,203
BALTIMORE ORIOLES,Ryan Mountcastle,batted-ball,Batter,Handedness,2022,vs R as R,1.05,23.7%,39.1%,37.2%,6.9%,19.0%,4.9%,0.0%,38.5%,34.6%,26.9%,10.2%,52.9%,36.9%,892,283,609
BALTIMORE ORIOLES,Ryan Mountcastle,batted-ball,Batter,Handedness,2022,vs L,0.95,28.3%,35.0%,36.7%,4.5%,13.6%,4.8%,0.0%,26.7%,40.0%,33.3%,16.7%,40.0%,43.3%,296,93,203
BALTIMORE ORIOLES,Ryan Mountcastle,batted-ball,Batter,Handedness,2022,vs R,1.05,23.7%,39.1%,37.2%,6.9%,19.0%,4.9%,0.0%,38.5%,34.6%,26.9%,10.2%,52.9%,36.9%,892,283,609
BALTIMORE ORIOLES,Austin Hays,batted-ball,Batter,Handedness,2022,vs L as R,0.63,18.6%,31.4%,50.0%,8.6%,11.4%,4.5%,0.0%,35.7%,41.4%,22.9%,21.4%,42.9%,35.7%,307,97,210
BALTIMORE ORIOLES,Austin Hays,batted-ball,Batter,Handedness,2022,vs R as R,1.19,21.3%,42.7%,36.0%,15.6%,10.9%,15.8%,0.0%,45.5%,33.7%,20.8%,17.9%,48.6%,33.5%,828,281,547
BALTIMORE ORIOLES,Austin Hays,batted-ball,Batter,Handedness,2022,vs L,0.63,18.6%,31.4%,50.0%,8.6%,11.4%,4.5%,0.0%,35.7%,41.4%,22.9%,21.4%,42.9%,35.7%,307,97,210
BALTIMORE ORIOLES,Austin Hays,batted-ball,Batter,Handedness,2022,vs R,1.19,21.3%,42.7%,36.0%,15.6%,10.9%,15.8%,0.0%,45.5%,33.7%,20.8%,17.9%,48.6%,33.5%,828,281,547
BALTIMORE ORIOLES,Adley Rutschman,batted-ball,Batter,Handedness,2022,vs R as L,1.00,24.7%,37.6%,37.6%,5.7%,11.4%,8.6%,0.0%,48.4%,30.1%,21.5%,18.3%,52.7%,29.0%,539,212,327
BALTIMORE ORIOLES,Adley Rutschman,batted-ball,Batter,Handedness,2022,vs L as R,1.00,20.0%,40.0%,40.0%,20.0%,0.0%,0.0%,0.0%,52.0%,40.0%,8.0%,8.0%,40.0%,52.0%,179,62,117
BALTIMORE ORIOLES,Adley Rutschman,batted-ball,Batter,Handedness,2022,vs L,1.00,20.0%,40.0%,40.0%,20.0%,0.0%,0.0%,0.0%,52.0%,40.0%,8.0%,8.0%,40.0%,52.0%,179,62,117
BALTIMORE ORIOLES,Adley Rutschman,batted-ball,Batter,Handedness,2022,vs R,1.00,24.7%,37.6%,37.6%,5.7%,11.4%,8.6%,0.0%,48.4%,30.1%,21.5%,18.3%,52.7%,29.0%,539,212,327
BALTIMORE ORIOLES,Ramón Urías,batted-ball,Batter,Handedness,2022,vs L as R,1.38,17.4%,47.8%,34.8%,25.0%,6.3%,4.5%,0.0%,43.5%,34.8%,21.7%,17.4%,47.8%,34.8%,260,97,163
BALTIMORE ORIOLES,Ramón Urías,batted-ball,Batter,Handedness,2022,vs R as R,1.72,24.0%,48.1%,27.9%,13.8%,20.7%,6.0%,0.0%,39.0%,33.3%,27.6%,17.1%,48.6%,34.3%,536,172,364
BALTIMORE ORIOLES,Ramón Urías,batted-ball,Batter,Handedness,2022,vs L,1.38,17.4%,47.8%,34.8%,25.0%,6.3%,4.5%,0.0%,43.5%,34.8%,21.7%,17.4%,47.8%,34.8%,260,97,163
BALTIMORE ORIOLES,Ramón Urías,batted-ball,Batter,Handedness,2022,vs R,1.72,24.0%,48.1%,27.9%,13.8%,20.7%,6.0%,0.0%,39.0%,33.3%,27.6%,17.1%,48.6%,34.3%,536,172,364
BALTIMORE ORIOLES,Rougned Odor,batted-ball,Batter,Handedness,2022,vs L as L,0.80,18.2%,36.4%,45.5%,20.0%,13.3%,0.0%,50.0%,45.7%,34.3%,20.0%,22.9%,51.4%,25.7%,195,65,130
BALTIMORE ORIOLES,Rougned Odor,batted-ball,Batter,Handedness,2022,vs R as L,0.57,17.5%,30.1%,52.4%,14.7%,9.3%,2.3%,0.0%,44.1%,33.6%,22.4%,17.5%,51.7%,30.8%,843,295,548
BALTIMORE ORIOLES,Rougned Odor,batted-ball,Batter,Handedness,2022,vs L,0.80,18.2%,36.4%,45.5%,20.0%,13.3%,0.0%,50.0%,45.7%,34.3%,20.0%,22.9%,51.4%,25.7%,195,65,130
BALTIMORE ORIOLES,Rougned Odor,batted-ball,Batter,Handedness,2022,vs R,0.57,17.5%,30.1%,52.4%,14.7%,9.3%,2.3%,0.0%,44.1%,33.6%,22.4%,17.5%,51.7%,30.8%,843,295,548
BALTIMORE ORIOLES,Jorge Mateo,batted-ball,Batter,Handedness,2022,vs L as R,0.86,24.1%,35.2%,40.7%,4.5%,18.2%,10.5%,0.0%,45.5%,29.1%,25.5%,10.9%,60.0%,29.1%,327,92,235
BALTIMORE ORIOLES,Jorge Mateo,batted-ball,Batter,Handedness,2022,vs R as R,1.00,23.7%,38.1%,38.1%,11.1%,6.7%,11.1%,0.0%,30.8%,42.5%,26.7%,17.5%,59.2%,23.3%,755,251,504
BALTIMORE ORIOLES,Jorge Mateo,batted-ball,Batter,Handedness,2022,vs L,0.86,24.1%,35.2%,40.7%,4.5%,18.2%,10.5%,0.0%,45.5%,29.1%,25.5%,10.9%,60.0%,29.1%,327,92,235
BALTIMORE ORIOLES,Jorge Mateo,batted-ball,Batter,Handedness,2022,vs R,1.00,23.7%,38.1%,38.1%,11.1%,6.7%,11.1%,0.0%,30.8%,42.5%,26.7%,17.5%,59.2%,23.3%,755,251,504
BALTIMORE ORIOLES,Robinson Chirinos,batted-ball,Batter,Handedness,2022,vs L as R,1.13,20.0%,42.5%,37.5%,13.3%,6.7%,11.8%,0.0%,58.5%,29.3%,12.2%,17.1%,56.1%,26.8%,265,97,168
BALTIMORE ORIOLES,Robinson Chirinos,batted-ball,Batter,Handedness,2022,vs R as R,0.86,13.3%,40.0%,46.7%,23.8%,4.8%,0.0%,0.0%,42.6%,34.0%,23.4%,23.4%,53.2%,23.4%,338,119,219
BALTIMORE ORIOLES,Robinson Chirinos,batted-ball,Batter,Handedness,2022,vs L,1.13,20.0%,42.5%,37.5%,13.3%,6.7%,11.8%,0.0%,58.5%,29.3%,12.2%,17.1%,56.1%,26.8%,265,97,168
BALTIMORE ORIOLES,Robinson Chirinos,batted-ball,Batter,Handedness,2022,vs R,0.86,13.3%,40.0%,46.7%,23.8%,4.8%,0.0%,0.0%,42.6%,34.0%,23.4%,23.4%,53.2%,23.4%,338,119,219
BALTIMORE ORIOLES,Jonathan Araúz,batted-ball,Batter,Handedness,2022,vs R as L,1.29,27.3%,40.9%,31.8%,14.3%,14.3%,11.1%,0.0%,45.5%,50.0%,4.5%,9.1%,63.6%,27.3%,132,43,89
BALTIMORE ORIOLES,Jonathan Araúz,batted-ball,Batter,Handedness,2022,vs L as R,0.00,50.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,66.7%,33.3%,33.3%,33.3%,33.3%,15,4,11
BALTIMORE ORIOLES,Jonathan Araúz,batted-ball,Batter,Handedness,2022,vs L,0.00,50.0%,0.0%,50.0%,100.0%,0.0%,0.0%,0.0%,0.0%,66.7%,33.3%,33.3%,33.3%,33.3%,15,4,11
BALTIMORE ORIOLES,Jonathan Araúz,batted-ball,Batter,Handedness,2022,vs R,1.29,27.3%,40.9%,31.8%,14.3%,14.3%,11.1%,0.0%,45.5%,50.0%,4.5%,9.1%,63.6%,27.3%,132,43,89
BALTIMORE ORIOLES,Tyler Nevin,batted-ball,Batter,Handedness,2022,vs L as R,0.69,29.0%,29.0%,41.9%,15.4%,15.4%,11.1%,0.0%,51.6%,22.6%,25.8%,22.6%,61.3%,16.1%,249,97,152
BALTIMORE ORIOLES,Tyler Nevin,batted-ball,Batter,Handedness,2022,vs R as R,1.22,17.7%,45.2%,37.1%,8.7%,0.0%,7.1%,0.0%,30.6%,37.1%,32.3%,9.7%,66.1%,24.2%,425,162,263
BALTIMORE ORIOLES,Tyler Nevin,batted-ball,Batter,Handedness,2022,vs L,0.69,29.0%,29.0%,41.9%,15.4%,15.4%,11.1%,0.0%,51.6%,22.6%,25.8%,22.6%,61.3%,16.1%,249,97,152
BALTIMORE ORIOLES,Tyler Nevin,batted-ball,Batter,Handedness,2022,vs R,1.22,17.7%,45.2%,37.1%,8.7%,0.0%,7.1%,0.0%,30.6%,37.1%,32.3%,9.7%,66.1%,24.2%,425,162,263
BALTIMORE ORIOLES,Ryan McKenna,batted-ball,Batter,Handedness,2022,vs L as R,1.33,17.6%,47.1%,35.3%,16.7%,16.7%,12.5%,100.0%,61.1%,16.7%,22.2%,11.1%,66.7%,22.2%,106,36,70
BALTIMORE ORIOLES,Ryan McKenna,batted-ball,Batter,Handedness,2022,vs R as R,1.80,22.2%,50.0%,27.8%,10.0%,0.0%,11.1%,0.0%,33.3%,27.8%,38.9%,16.7%,61.1%,22.2%,242,72,170
BALTIMORE ORIOLES,Ryan McKenna,batted-ball,Batter,Handedness,2022,vs L,1.33,17.6%,47.1%,35.3%,16.7%,16.7%,12.5%,100.0%,61.1%,16.7%,22.2%,11.1%,66.7%,22.2%,106,36,70
BALTIMORE ORIOLES,Ryan McKenna,batted-ball,Batter,Handedness,2022,vs R,1.80,22.2%,50.0%,27.8%,10.0%,0.0%,11.1%,0.0%,33.3%,27.8%,38.9%,16.7%,61.1%,22.2%,242,72,170
