Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
HOUSTON ASTROS,Héctor Neris,batted-ball,Pitcher,Handedness,2022,vs R,0.70,18.8%,33.3%,47.9%,13.0%,8.7%,12.5%,0.0%,29.2%,37.5%,33.3%,18.8%,37.5%,43.8%,278,89,189
HOUSTON ASTROS,Ryne Stanek,batted-ball,Pitcher,Handedness,2022,vs L,0.54,23.1%,26.9%,50.0%,30.8%,0.0%,0.0%,0.0%,34.6%,34.6%,30.8%,15.4%,73.1%,11.5%,165,69,96
HOUSTON ASTROS,Ryne Stanek,batted-ball,Pitcher,Handedness,2022,vs R,1.36,19.5%,46.3%,34.1%,21.4%,7.1%,5.3%,0.0%,19.5%,41.5%,39.0%,17.1%,46.3%,36.6%,278,107,171
HOUSTON ASTROS,Bryan Abreu,batted-ball,Pitcher,Handedness,2022,vs L,1.23,14.7%,47.1%,38.2%,15.4%,0.0%,0.0%,0.0%,20.6%,58.8%,20.6%,20.6%,58.8%,20.6%,241,100,141
HOUSTON ASTROS,Bryan Abreu,batted-ball,Pitcher,Handedness,2022,vs R,2.57,30.6%,50.0%,19.4%,0.0%,14.3%,5.6%,0.0%,47.2%,36.1%,16.7%,11.1%,61.1%,27.8%,300,112,188
HOUSTON ASTROS,Phil Maton,batted-ball,Pitcher,Handedness,2022,vs L,1.24,29.6%,38.9%,31.5%,5.9%,17.6%,9.5%,0.0%,39.3%,28.6%,32.1%,16.1%,60.7%,23.2%,314,110,204
HOUSTON ASTROS,Phil Maton,batted-ball,Pitcher,Handedness,2022,vs R,0.73,22.4%,32.7%,44.9%,4.5%,22.7%,18.8%,0.0%,49.0%,40.8%,10.2%,16.3%,46.9%,36.7%,309,114,195
HOUSTON ASTROS,Seth Martinez,batted-ball,Pitcher,Handedness,2022,vs L,1.83,22.7%,50.0%,27.3%,0.0%,0.0%,0.0%,0.0%,36.4%,50.0%,13.6%,13.6%,59.1%,27.3%,136,50,86
HOUSTON ASTROS,Seth Martinez,batted-ball,Pitcher,Handedness,2022,vs R,0.50,6.3%,31.3%,62.5%,30.0%,5.0%,20.0%,0.0%,39.4%,33.3%,27.3%,36.4%,48.5%,15.2%,181,58,123
HOUSTON ASTROS,Parker Mushinski,batted-ball,Pitcher,Handedness,2022,vs L,2.50,22.2%,55.6%,22.2%,0.0%,0.0%,0.0%,0.0%,44.4%,22.2%,33.3%,44.4%,44.4%,11.1%,52,24,28
HOUSTON ASTROS,Parker Mushinski,batted-ball,Pitcher,Handedness,2022,vs R,1.50,28.6%,42.9%,28.6%,0.0%,0.0%,0.0%,0.0%,42.9%,57.1%,0.0%,14.3%,57.1%,28.6%,55,16,39
HOUSTON ASTROS,Blake Taylor,batted-ball,Pitcher,Handedness,2022,vs L,1.86,25.9%,48.1%,25.9%,14.3%,0.0%,15.4%,0.0%,40.7%,25.9%,33.3%,22.2%,55.6%,22.2%,168,70,98
HOUSTON ASTROS,Blake Taylor,batted-ball,Pitcher,Handedness,2022,vs R,1.33,25.0%,42.9%,32.1%,11.1%,11.1%,16.7%,0.0%,46.4%,32.1%,21.4%,21.4%,50.0%,28.6%,135,56,79
