Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
HOUSTON ASTROS,Rafael Montero,advanced,Pitcher,Handedness,2022,vs L,10.06,4.24,2.38,0.53,28.8%,12.1%,16.7%,.158,1.00,.211,96.2%,3.05,3.43
HOUSTON ASTROS,Rafael Montero,advanced,Pitcher,Handedness,2022,vs R,10.38,2.08,5.00,0.00,29.0%,5.8%,23.2%,.215,1.04,.311,61.1%,1.49,2.53
HOUSTON ASTROS,Héctor Neris,advanced,Pitcher,Handedness,2022,vs L,10.31,1.96,5.25,0.00,31.3%,6.0%,25.4%,.143,0.71,.214,69.2%,1.47,3.26
HOUSTON ASTROS,Héctor Neris,advanced,Pitcher,Handedness,2022,vs R,8.66,3.06,2.83,1.02,22.7%,8.0%,14.7%,.200,1.08,.239,59.4%,4.35,4.82
HOUSTON ASTROS,Ryne Stanek,advanced,Pitcher,Handedness,2022,vs L,9.00,4.09,2.20,0.00,26.2%,11.9%,14.3%,.135,0.91,.192,90.0%,2.47,4.23
HOUSTON ASTROS,Ryne Stanek,advanced,Pitcher,Handedness,2022,vs R,10.19,5.09,2.00,0.51,28.2%,14.1%,14.1%,.183,1.19,.250,100.0%,3.28,3.72
HOUSTON ASTROS,Bryan Abreu,advanced,Pitcher,Handedness,2022,vs L,10.54,4.61,2.29,0.00,27.1%,11.9%,15.3%,.224,1.32,.324,75.0%,2.74,4.16
HOUSTON ASTROS,Bryan Abreu,advanced,Pitcher,Handedness,2022,vs R,14.26,3.57,4.00,0.51,38.9%,9.7%,29.2%,.203,1.13,.343,81.6%,2.03,1.89
HOUSTON ASTROS,Phil Maton,advanced,Pitcher,Handedness,2022,vs L,6.27,2.89,2.17,1.45,16.7%,7.7%,9.0%,.206,1.07,.208,85.1%,5.25,4.52
HOUSTON ASTROS,Phil Maton,advanced,Pitcher,Handedness,2022,vs R,11.42,3.12,3.67,2.60,27.2%,7.4%,19.8%,.271,1.44,.318,72.7%,6.05,4.19
HOUSTON ASTROS,Seth Martinez,advanced,Pitcher,Handedness,2022,vs L,6.48,4.32,1.50,0.00,18.8%,12.5%,6.3%,.143,0.96,.182,100.0%,3.11,4.18
HOUSTON ASTROS,Seth Martinez,advanced,Pitcher,Handedness,2022,vs R,9.42,2.51,3.75,0.63,28.3%,7.5%,20.8%,.106,0.63,.125,81.4%,2.97,4.14
HOUSTON ASTROS,Parker Mushinski,advanced,Pitcher,Handedness,2022,vs L,3.86,11.57,0.33,0.00,7.7%,23.1%,-15.4%,.300,2.57,.333,100.0%,6.11,7.39
HOUSTON ASTROS,Parker Mushinski,advanced,Pitcher,Handedness,2022,vs R,15.75,0.00,7.00,0.00,50.0%,0.0%,50.0%,.143,0.50,.286,-50.0%,-0.39,0.35
HOUSTON ASTROS,Blake Taylor,advanced,Pitcher,Handedness,2022,vs L,5.40,6.48,0.83,0.00,13.2%,15.8%,-2.6%,.219,1.56,.259,92.3%,4.07,5.32
HOUSTON ASTROS,Blake Taylor,advanced,Pitcher,Handedness,2022,vs R,4.70,4.70,1.00,1.17,10.8%,10.8%,0.0%,.250,1.57,.259,60.3%,5.72,5.77
