Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
NEW YORK METS,Seth Lugo,advanced,Pitcher,Handedness,2022,vs L,9.39,2.93,3.20,0.59,25.8%,8.1%,17.7%,.196,1.04,.250,61.6%,2.85,3.36
NEW YORK METS,Seth Lugo,advanced,Pitcher,Handedness,2022,vs R,8.20,1.93,4.25,1.93,21.0%,4.9%,16.0%,.286,1.39,.321,88.2%,4.72,3.85
NEW YORK METS,Adam Ottavino,advanced,Pitcher,Handedness,2022,vs L,11.42,2.08,5.50,1.04,25.6%,4.7%,20.9%,.308,1.62,.393,80.9%,3.11,3.33
NEW YORK METS,Adam Ottavino,advanced,Pitcher,Handedness,2022,vs R,9.72,2.88,3.38,1.08,29.0%,8.6%,20.4%,.157,0.84,.185,89.9%,3.59,3.16
NEW YORK METS,Drew Smith,advanced,Pitcher,Handedness,2022,vs L,6.94,4.63,1.50,2.31,17.3%,11.5%,5.8%,.239,1.46,.235,85.9%,6.45,4.90
NEW YORK METS,Drew Smith,advanced,Pitcher,Handedness,2022,vs R,10.95,2.92,3.75,1.46,31.9%,8.5%,23.4%,.176,0.93,.212,97.7%,3.76,3.70
NEW YORK METS,Joely Rodríguez,advanced,Pitcher,Handedness,2022,vs L,13.17,5.27,2.50,0.00,35.1%,14.0%,21.1%,.204,1.32,.345,88.9%,1.94,2.70
NEW YORK METS,Joely Rodríguez,advanced,Pitcher,Handedness,2022,vs R,8.78,6.08,1.44,0.68,22.4%,15.5%,6.9%,.191,1.35,.235,28.4%,4.38,4.64
NEW YORK METS,Tommy Hunter,advanced,Pitcher,Handedness,2022,vs L,13.50,0.00,3.00,4.50,30.0%,0.0%,30.0%,.444,2.00,.500,76.9%,6.61,2.35
NEW YORK METS,Tommy Hunter,advanced,Pitcher,Handedness,2022,vs R,9.00,1.50,6.00,0.00,23.1%,3.8%,19.2%,.240,1.17,.316,71.4%,1.61,3.35
NEW YORK METS,Colin Holderman,advanced,Pitcher,Handedness,2022,vs L,10.80,4.05,2.67,0.00,30.8%,11.5%,19.2%,.217,1.20,.333,87.5%,2.06,3.18
NEW YORK METS,Colin Holderman,advanced,Pitcher,Handedness,2022,vs R,8.68,3.86,2.25,0.00,25.0%,11.1%,13.9%,.194,1.07,.261,50.0%,2.47,3.74
NEW YORK METS,Trevor Williams,advanced,Pitcher,Handedness,2022,vs L,3.38,2.53,1.33,1.69,8.4%,6.3%,2.1%,.284,1.45,.273,78.7%,5.64,5.44
NEW YORK METS,Trevor Williams,advanced,Pitcher,Handedness,2022,vs R,11.78,2.30,5.13,1.44,33.3%,6.5%,26.8%,.211,1.02,.279,76.9%,3.43,2.97
NEW YORK METS,Tylor Megill,advanced,Pitcher,Handedness,2022,vs L,7.71,3.00,2.57,1.71,18.8%,7.3%,11.5%,.287,1.52,.318,73.0%,5.01,4.24
NEW YORK METS,Tylor Megill,advanced,Pitcher,Handedness,2022,vs R,12.84,1.77,7.25,0.89,37.2%,5.1%,32.1%,.194,0.89,.279,52.6%,2.13,1.80
NEW YORK METS,Trevor May,advanced,Pitcher,Handedness,2022,vs L,8.10,2.70,3.00,2.70,15.8%,5.3%,10.5%,.444,2.70,.500,92.1%,6.11,5.34
NEW YORK METS,Trevor May,advanced,Pitcher,Handedness,2022,vs R,3.60,3.60,1.00,1.80,9.1%,9.1%,0.0%,.250,1.40,.235,17.9%,6.11,5.60
NEW YORK METS,Sean Reid-Foley,advanced,Pitcher,Handedness,2022,vs L,7.11,7.11,1.00,0.00,17.9%,17.9%,0.0%,.217,1.58,.278,70.0%,3.90,5.55
NEW YORK METS,Sean Reid-Foley,advanced,Pitcher,Handedness,2022,vs R,7.36,4.91,1.50,2.45,18.8%,12.5%,6.3%,.154,1.09,.111,55.6%,7.47,6.77
