Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
SEATTLE MARINERS,Penn Murfee,advanced,Pitcher,Handedness,2022,vs L,13.50,0.00,14.00,0.00,35.9%,0.0%,35.9%,.263,1.07,.417,81.8%,0.43,2.03
SEATTLE MARINERS,Penn Murfee,advanced,Pitcher,Handedness,2022,vs R,9.59,2.84,3.38,1.07,30.0%,8.9%,21.1%,.098,0.63,.096,84.7%,3.46,3.81
SEATTLE MARINERS,Ryan Borucki,advanced,Pitcher,Handedness,2022,vs L,9.58,1.74,5.50,0.87,28.9%,5.3%,23.7%,.171,0.77,.217,78.9%,3.11,2.57
SEATTLE MARINERS,Ryan Borucki,advanced,Pitcher,Handedness,2022,vs R,8.10,6.75,1.20,2.70,16.7%,13.9%,2.8%,.367,2.40,.391,68.2%,7.46,5.35
SEATTLE MARINERS,Matthew Festa,advanced,Pitcher,Handedness,2022,vs L,9.00,3.86,2.33,2.57,23.3%,10.0%,13.3%,.160,1.00,.125,80.6%,6.97,5.17
SEATTLE MARINERS,Matthew Festa,advanced,Pitcher,Handedness,2022,vs R,15.34,2.45,6.25,1.84,41.7%,6.7%,35.0%,.232,1.16,.357,78.1%,3.18,2.14
SEATTLE MARINERS,Tommy Milone,advanced,Pitcher,Handedness,2022,vs L,7.71,0.00,2.00,3.86,20.0%,0.0%,20.0%,.300,1.29,.286,62.5%,6.97,3.95
SEATTLE MARINERS,Tommy Milone,advanced,Pitcher,Handedness,2022,vs R,2.35,0.00,2.00,1.17,7.4%,0.0%,7.4%,.154,0.52,.125,76.9%,4.28,5.12
SEATTLE MARINERS,Danny Young,advanced,Pitcher,Handedness,2022,vs L,16.20,10.80,1.50,0.00,37.5%,25.0%,12.5%,.167,1.80,.333,100.0%,3.11,4.00
SEATTLE MARINERS,Danny Young,advanced,Pitcher,Handedness,2022,vs R,9.00,0.00,2.00,4.50,16.7%,0.0%,16.7%,.500,3.00,.556,65.2%,7.61,3.35
SEATTLE MARINERS,Ken Giles,advanced,Pitcher,Handedness,2022,vs L,13.50,3.38,4.00,0.00,44.4%,11.1%,33.3%,.000,0.38,.000,100.0%,1.23,1.79
SEATTLE MARINERS,Ken Giles,advanced,Pitcher,Handedness,2022,vs R,10.80,16.20,0.67,0.00,22.2%,33.3%,-11.1%,.167,2.40,.250,100.0%,6.11,7.90
