Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
LOS ANGELES DODGERS,Hanser Alberto,batted-ball,Pitcher,Handedness,2022,vs L,0.25,28.6%,14.3%,57.1%,0.0%,0.0%,0.0%,0.0%,14.3%,42.9%,42.9%,14.3%,28.6%,57.1%,29,8,21
LOS ANGELES DODGERS,Hanser Alberto,batted-ball,Pitcher,Handedness,2022,vs R,2.00,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,50.0%,50.0%,5,2,3
LOS ANGELES DODGERS,Clayton Kershaw,batted-ball,Pitcher,Handedness,2022,vs L,1.75,21.4%,50.0%,28.6%,25.0%,0.0%,7.1%,0.0%,46.4%,42.9%,10.7%,32.1%,35.7%,32.1%,168,59,109
LOS ANGELES DODGERS,Clayton Kershaw,batted-ball,Pitcher,Handedness,2022,vs R,1.40,14.3%,50.0%,35.7%,8.0%,10.0%,8.6%,0.0%,52.1%,30.0%,17.9%,18.6%,52.1%,29.3%,749,244,505
LOS ANGELES DODGERS,Julio Urías,batted-ball,Pitcher,Handedness,2022,vs L,0.32,10.0%,22.0%,68.0%,11.8%,14.7%,0.0%,0.0%,34.0%,36.0%,30.0%,18.0%,56.0%,26.0%,305,87,218
LOS ANGELES DODGERS,Julio Urías,batted-ball,Pitcher,Handedness,2022,vs R,1.05,18.6%,41.8%,39.7%,13.0%,11.7%,8.6%,50.0%,42.4%,38.4%,19.2%,23.7%,48.0%,28.3%,1056,349,707
LOS ANGELES DODGERS,Mitch White,batted-ball,Pitcher,Handedness,2022,vs L,1.58,19.7%,49.2%,31.1%,10.5%,15.8%,3.3%,100.0%,43.5%,37.1%,19.4%,14.5%,62.9%,22.6%,303,118,185
LOS ANGELES DODGERS,Mitch White,batted-ball,Pitcher,Handedness,2022,vs R,0.81,20.0%,35.7%,44.3%,19.4%,9.7%,4.0%,0.0%,25.7%,50.0%,24.3%,15.7%,47.1%,37.1%,457,176,281
LOS ANGELES DODGERS,Tony Gonsolin,batted-ball,Pitcher,Handedness,2022,vs L,0.96,17.4%,40.5%,42.1%,5.9%,5.9%,2.0%,100.0%,48.4%,31.1%,20.5%,8.2%,61.5%,30.3%,747,251,496
LOS ANGELES DODGERS,Tony Gonsolin,batted-ball,Pitcher,Handedness,2022,vs R,0.98,13.3%,42.9%,43.8%,2.2%,10.9%,2.2%,0.0%,42.9%,31.4%,25.7%,15.2%,55.2%,29.5%,592,199,393
LOS ANGELES DODGERS,Tyler Anderson,batted-ball,Pitcher,Handedness,2022,vs L,1.53,15.7%,51.0%,33.3%,23.5%,11.8%,15.4%,0.0%,41.2%,27.5%,31.4%,35.3%,43.1%,21.6%,248,74,174
LOS ANGELES DODGERS,Tyler Anderson,batted-ball,Pitcher,Handedness,2022,vs R,0.77,20.2%,34.7%,45.1%,10.4%,7.3%,0.0%,25.0%,39.6%,35.0%,25.3%,18.4%,51.6%,30.0%,1098,345,753
LOS ANGELES DODGERS,Craig Kimbrel,batted-ball,Pitcher,Handedness,2022,vs L,1.54,19.5%,48.8%,31.7%,15.4%,7.7%,15.0%,100.0%,31.0%,40.5%,28.6%,21.4%,52.4%,26.2%,256,94,162
