Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
OAKLAND ATHLETICS,Lou Trivino,batted-ball,Pitcher,Handedness,2022,vs L,0.92,30.3%,33.3%,36.4%,16.7%,8.3%,27.3%,0.0%,15.2%,57.6%,27.3%,12.1%,57.6%,30.3%,197,77,120
OAKLAND ATHLETICS,Lou Trivino,batted-ball,Pitcher,Handedness,2022,vs R,2.50,20.5%,56.8%,22.7%,0.0%,20.0%,4.0%,100.0%,51.1%,26.7%,22.2%,15.6%,53.3%,31.1%,303,106,197
OAKLAND ATHLETICS,Zach Jackson,batted-ball,Pitcher,Handedness,2022,vs L,0.82,20.0%,36.0%,44.0%,9.1%,0.0%,0.0%,0.0%,28.0%,56.0%,16.0%,12.0%,56.0%,32.0%,243,115,128
OAKLAND ATHLETICS,Zach Jackson,batted-ball,Pitcher,Handedness,2022,vs R,0.54,17.8%,28.9%,53.3%,8.3%,0.0%,0.0%,0.0%,31.9%,42.6%,25.5%,19.1%,51.1%,29.8%,418,178,240
OAKLAND ATHLETICS,A.J. Puk,batted-ball,Pitcher,Handedness,2022,vs L,1.80,24.3%,48.6%,27.0%,20.0%,20.0%,16.7%,0.0%,33.3%,43.6%,23.1%,30.8%,51.3%,17.9%,246,88,158
OAKLAND ATHLETICS,A.J. Puk,batted-ball,Pitcher,Handedness,2022,vs R,1.20,24.1%,41.4%,34.5%,5.0%,5.0%,4.2%,0.0%,32.8%,37.9%,29.3%,15.5%,51.7%,32.8%,341,115,226
OAKLAND ATHLETICS,Domingo Acevedo,batted-ball,Pitcher,Handedness,2022,vs L,0.82,24.4%,34.1%,41.5%,5.9%,17.6%,0.0%,0.0%,47.6%,23.8%,28.6%,14.3%,57.1%,28.6%,193,65,128
OAKLAND ATHLETICS,Domingo Acevedo,batted-ball,Pitcher,Handedness,2022,vs R,0.89,17.7%,38.7%,43.5%,14.8%,14.8%,0.0%,0.0%,46.9%,25.0%,28.1%,25.0%,51.6%,23.4%,389,128,261
OAKLAND ATHLETICS,Sam Moll,batted-ball,Pitcher,Handedness,2022,vs L,1.45,15.6%,50.0%,34.4%,36.4%,9.1%,6.3%,0.0%,34.4%,34.4%,31.3%,34.4%,43.8%,21.9%,191,68,123
OAKLAND ATHLETICS,Sam Moll,batted-ball,Pitcher,Handedness,2022,vs R,2.13,24.2%,51.5%,24.2%,25.0%,12.5%,11.8%,0.0%,39.4%,39.4%,21.2%,15.2%,57.6%,27.3%,275,121,154
OAKLAND ATHLETICS,Kirby Snead,batted-ball,Pitcher,Handedness,2022,vs L,1.00,23.1%,38.5%,38.5%,20.0%,10.0%,10.0%,0.0%,26.9%,34.6%,38.5%,34.6%,57.7%,7.7%,136,54,82
OAKLAND ATHLETICS,Kirby Snead,batted-ball,Pitcher,Handedness,2022,vs R,0.50,18.9%,27.0%,54.1%,0.0%,5.0%,10.0%,0.0%,13.2%,44.7%,42.1%,13.2%,60.5%,26.3%,210,87,123
OAKLAND ATHLETICS,Domingo Tapia,batted-ball,Pitcher,Handedness,2022,vs L,0.80,25.0%,33.3%,41.7%,0.0%,0.0%,25.0%,0.0%,16.7%,41.7%,41.7%,8.3%,58.3%,33.3%,80,36,44
OAKLAND ATHLETICS,Domingo Tapia,batted-ball,Pitcher,Handedness,2022,vs R,2.50,22.2%,55.6%,22.2%,0.0%,0.0%,20.0%,0.0%,66.7%,11.1%,22.2%,11.1%,55.6%,33.3%,56,17,39
OAKLAND ATHLETICS,Jared Koenig,batted-ball,Pitcher,Handedness,2022,vs L,0.88,16.7%,38.9%,44.4%,12.5%,12.5%,14.3%,0.0%,33.3%,33.3%,33.3%,22.2%,38.9%,38.9%,83,39,44
OAKLAND ATHLETICS,Jared Koenig,batted-ball,Pitcher,Handedness,2022,vs R,1.47,21.3%,46.8%,31.9%,0.0%,13.3%,9.1%,0.0%,52.1%,31.3%,16.7%,10.4%,58.3%,31.3%,261,99,162
OAKLAND ATHLETICS,Austin Pruitt,batted-ball,Pitcher,Handedness,2022,vs L,1.08,13.8%,44.8%,41.4%,16.7%,16.7%,0.0%,0.0%,44.8%,34.5%,20.7%,20.7%,55.2%,24.1%,120,38,82
OAKLAND ATHLETICS,Austin Pruitt,batted-ball,Pitcher,Handedness,2022,vs R,0.70,15.2%,34.8%,50.0%,8.7%,13.0%,18.8%,0.0%,32.6%,41.3%,26.1%,23.9%,45.7%,30.4%,225,77,148
OAKLAND ATHLETICS,Daulton Jefferies,batted-ball,Pitcher,Handedness,2022,vs L,1.30,17.9%,46.4%,35.7%,10.0%,5.0%,0.0%,100.0%,45.6%,31.6%,22.8%,12.3%,68.4%,19.3%,277,100,177
OAKLAND ATHLETICS,Daulton Jefferies,batted-ball,Pitcher,Handedness,2022,vs R,1.20,14.3%,46.8%,39.0%,3.3%,10.0%,5.6%,0.0%,37.7%,32.5%,29.9%,13.0%,50.6%,36.4%,334,124,210
OAKLAND ATHLETICS,Dany Jiménez,batted-ball,Pitcher,Handedness,2022,vs L,0.75,16.0%,36.0%,48.0%,16.7%,8.3%,0.0%,0.0%,40.0%,44.0%,16.0%,12.0%,68.0%,20.0%,160,73,87
OAKLAND ATHLETICS,Dany Jiménez,batted-ball,Pitcher,Handedness,2022,vs R,1.41,10.9%,52.2%,37.0%,11.8%,0.0%,16.7%,0.0%,32.6%,50.0%,17.4%,10.9%,58.7%,30.4%,256,91,165
