Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
NEW YORK YANKEES,DJ LeMahieu,batted-ball,Batter,Handedness,2022,vs L as R,1.63,14.9%,52.7%,32.4%,4.2%,16.7%,5.1%,0.0%,28.4%,39.2%,32.4%,12.2%,64.9%,23.0%,413,159,254
NEW YORK YANKEES,DJ LeMahieu,batted-ball,Batter,Handedness,2022,vs R as R,2.14,19.6%,54.8%,25.6%,7.0%,9.3%,5.4%,50.0%,25.9%,37.6%,36.5%,17.1%,58.8%,24.1%,879,322,557
NEW YORK YANKEES,DJ LeMahieu,batted-ball,Batter,Handedness,2022,vs L,1.63,14.9%,52.7%,32.4%,4.2%,16.7%,5.1%,0.0%,28.4%,39.2%,32.4%,12.2%,64.9%,23.0%,413,159,254
NEW YORK YANKEES,DJ LeMahieu,batted-ball,Batter,Handedness,2022,vs R,2.14,19.6%,54.8%,25.6%,7.0%,9.3%,5.4%,50.0%,25.9%,37.6%,36.5%,17.1%,58.8%,24.1%,879,322,557
NEW YORK YANKEES,Aaron Judge,batted-ball,Batter,Handedness,2022,vs L as R,1.00,16.1%,41.9%,41.9%,7.7%,34.6%,3.8%,0.0%,41.9%,40.3%,17.7%,8.1%,41.9%,50.0%,476,194,282
NEW YORK YANKEES,Aaron Judge,batted-ball,Batter,Handedness,2022,vs R as R,1.03,17.4%,41.9%,40.7%,2.9%,30.9%,7.1%,0.0%,48.5%,31.1%,20.4%,7.8%,49.1%,43.1%,1066,405,661
NEW YORK YANKEES,Aaron Judge,batted-ball,Batter,Handedness,2022,vs L,1.00,16.1%,41.9%,41.9%,7.7%,34.6%,3.8%,0.0%,41.9%,40.3%,17.7%,8.1%,41.9%,50.0%,476,194,282
NEW YORK YANKEES,Aaron Judge,batted-ball,Batter,Handedness,2022,vs R,1.03,17.4%,41.9%,40.7%,2.9%,30.9%,7.1%,0.0%,48.5%,31.1%,20.4%,7.8%,49.1%,43.1%,1066,405,661
NEW YORK YANKEES,Anthony Rizzo,batted-ball,Batter,Handedness,2022,vs L as L,0.79,16.9%,36.6%,46.5%,6.1%,18.2%,0.0%,0.0%,50.7%,31.0%,18.3%,19.7%,50.7%,29.6%,397,137,260
NEW YORK YANKEES,Anthony Rizzo,batted-ball,Batter,Handedness,2022,vs R as L,0.66,16.0%,33.3%,50.6%,8.9%,20.3%,1.9%,100.0%,47.1%,31.2%,21.7%,15.3%,47.8%,36.9%,956,383,573
NEW YORK YANKEES,Anthony Rizzo,batted-ball,Batter,Handedness,2022,vs L,0.79,16.9%,36.6%,46.5%,6.1%,18.2%,0.0%,0.0%,50.7%,31.0%,18.3%,19.7%,50.7%,29.6%,397,137,260
NEW YORK YANKEES,Anthony Rizzo,batted-ball,Batter,Handedness,2022,vs R,0.66,16.0%,33.3%,50.6%,8.9%,20.3%,1.9%,100.0%,47.1%,31.2%,21.7%,15.3%,47.8%,36.9%,956,383,573
NEW YORK YANKEES,Giancarlo Stanton,batted-ball,Batter,Handedness,2022,vs L as R,1.10,13.7%,45.1%,41.2%,4.8%,23.8%,4.3%,0.0%,43.1%,33.3%,23.5%,9.8%,52.9%,37.3%,341,130,211
NEW YORK YANKEES,Giancarlo Stanton,batted-ball,Batter,Handedness,2022,vs R as R,1.18,18.9%,43.9%,37.1%,8.2%,34.7%,3.4%,0.0%,38.6%,37.1%,24.2%,14.4%,43.2%,42.4%,874,351,523
NEW YORK YANKEES,Giancarlo Stanton,batted-ball,Batter,Handedness,2022,vs L,1.10,13.7%,45.1%,41.2%,4.8%,23.8%,4.3%,0.0%,43.1%,33.3%,23.5%,9.8%,52.9%,37.3%,341,130,211
NEW YORK YANKEES,Giancarlo Stanton,batted-ball,Batter,Handedness,2022,vs R,1.18,18.9%,43.9%,37.1%,8.2%,34.7%,3.4%,0.0%,38.6%,37.1%,24.2%,14.4%,43.2%,42.4%,874,351,523
NEW YORK YANKEES,Gleyber Torres,batted-ball,Batter,Handedness,2022,vs L as R,0.45,15.4%,26.2%,58.5%,7.9%,21.1%,0.0%,0.0%,39.4%,34.8%,25.8%,9.1%,59.1%,31.8%,339,119,220
NEW YORK YANKEES,Gleyber Torres,batted-ball,Batter,Handedness,2022,vs R as R,0.80,21.2%,35.1%,43.7%,10.6%,7.6%,3.8%,0.0%,33.6%,34.9%,31.6%,11.2%,53.3%,35.5%,829,315,514
NEW YORK YANKEES,Gleyber Torres,batted-ball,Batter,Handedness,2022,vs L,0.45,15.4%,26.2%,58.5%,7.9%,21.1%,0.0%,0.0%,39.4%,34.8%,25.8%,9.1%,59.1%,31.8%,339,119,220
NEW YORK YANKEES,Gleyber Torres,batted-ball,Batter,Handedness,2022,vs R,0.80,21.2%,35.1%,43.7%,10.6%,7.6%,3.8%,0.0%,33.6%,34.9%,31.6%,11.2%,53.3%,35.5%,829,315,514
NEW YORK YANKEES,Josh Donaldson,batted-ball,Batter,Handedness,2022,vs L as R,0.81,27.5%,32.5%,40.0%,12.5%,12.5%,0.0%,0.0%,57.5%,30.0%,12.5%,17.5%,50.0%,32.5%,252,90,162
NEW YORK YANKEES,Josh Donaldson,batted-ball,Batter,Handedness,2022,vs R as R,0.94,24.5%,36.7%,38.8%,9.3%,13.0%,7.8%,0.0%,48.9%,36.7%,14.4%,10.8%,54.0%,35.3%,912,338,574
NEW YORK YANKEES,Josh Donaldson,batted-ball,Batter,Handedness,2022,vs L,0.81,27.5%,32.5%,40.0%,12.5%,12.5%,0.0%,0.0%,57.5%,30.0%,12.5%,17.5%,50.0%,32.5%,252,90,162
NEW YORK YANKEES,Josh Donaldson,batted-ball,Batter,Handedness,2022,vs R,0.94,24.5%,36.7%,38.8%,9.3%,13.0%,7.8%,0.0%,48.9%,36.7%,14.4%,10.8%,54.0%,35.3%,912,338,574
NEW YORK YANKEES,Aaron Hicks,batted-ball,Batter,Handedness,2022,vs R as L,0.90,13.9%,40.9%,45.2%,13.5%,7.7%,8.5%,0.0%,49.6%,26.5%,23.9%,23.1%,52.1%,24.8%,819,348,471
NEW YORK YANKEES,Aaron Hicks,batted-ball,Batter,Handedness,2022,vs L as R,1.77,25.0%,47.9%,27.1%,23.1%,7.7%,13.0%,0.0%,41.7%,27.1%,31.3%,18.8%,47.9%,33.3%,335,134,201
NEW YORK YANKEES,Aaron Hicks,batted-ball,Batter,Handedness,2022,vs R as R,1.00,0.0%,50.0%,50.0%,0.0%,100.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,0.0%,100.0%,7,2,5
NEW YORK YANKEES,Aaron Hicks,batted-ball,Batter,Handedness,2022,vs L,1.77,25.0%,47.9%,27.1%,23.1%,7.7%,13.0%,0.0%,41.7%,27.1%,31.3%,18.8%,47.9%,33.3%,335,134,201
NEW YORK YANKEES,Aaron Hicks,batted-ball,Batter,Handedness,2022,vs R,0.91,13.7%,41.0%,45.3%,13.2%,9.4%,8.3%,0.0%,49.6%,26.1%,24.4%,22.7%,51.3%,26.1%,826,350,476
NEW YORK YANKEES,Jose Trevino,batted-ball,Batter,Handedness,2022,vs L as R,0.92,11.5%,42.3%,46.2%,33.3%,16.7%,9.1%,0.0%,50.0%,34.6%,15.4%,30.8%,46.2%,23.1%,145,49,96
NEW YORK YANKEES,Jose Trevino,batted-ball,Batter,Handedness,2022,vs R as R,1.20,17.4%,45.0%,37.6%,12.2%,12.2%,6.1%,0.0%,44.0%,30.3%,25.7%,17.4%,56.0%,26.6%,487,141,346
