Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
ARIZONA DIAMONDBACKS,Zac Gallen,batted-ball,Pitcher,Handedness,2022,vs R,1.04,20.0%,40.8%,39.2%,11.8%,9.8%,11.3%,0.0%,38.5%,29.2%,32.3%,13.8%,56.9%,29.2%,798,295,503
ARIZONA DIAMONDBACKS,Mark Melancon,batted-ball,Pitcher,Handedness,2022,vs L,1.11,21.6%,41.2%,37.3%,36.8%,10.5%,9.5%,0.0%,29.4%,33.3%,37.3%,21.6%,52.9%,25.5%,254,94,160
ARIZONA DIAMONDBACKS,Mark Melancon,batted-ball,Pitcher,Handedness,2022,vs R,2.07,20.4%,53.7%,25.9%,7.1%,0.0%,6.9%,0.0%,27.8%,48.1%,24.1%,13.0%,55.6%,31.5%,234,77,157
ARIZONA DIAMONDBACKS,Joe Mantiply,batted-ball,Pitcher,Handedness,2022,vs L,1.40,29.4%,41.2%,29.4%,10.0%,10.0%,0.0%,0.0%,45.7%,31.4%,22.9%,14.3%,65.7%,20.0%,214,63,151
ARIZONA DIAMONDBACKS,Joe Mantiply,batted-ball,Pitcher,Handedness,2022,vs R,3.42,13.1%,67.2%,19.7%,8.3%,8.3%,9.8%,100.0%,56.5%,25.8%,17.7%,21.0%,58.1%,21.0%,293,80,213
ARIZONA DIAMONDBACKS,Noé Ramirez,batted-ball,Pitcher,Handedness,2022,vs L,2.14,33.3%,45.5%,21.2%,0.0%,0.0%,13.3%,0.0%,36.4%,36.4%,27.3%,18.2%,42.4%,39.4%,212,85,127
ARIZONA DIAMONDBACKS,Noé Ramirez,batted-ball,Pitcher,Handedness,2022,vs R,0.75,13.8%,36.9%,49.2%,12.5%,21.9%,8.3%,0.0%,47.0%,34.8%,18.2%,16.7%,40.9%,42.4%,406,132,274
ARIZONA DIAMONDBACKS,Kyle Nelson,batted-ball,Pitcher,Handedness,2022,vs L,1.82,20.5%,51.3%,28.2%,0.0%,0.0%,10.0%,0.0%,29.3%,41.5%,29.3%,12.2%,56.1%,31.7%,186,67,119
ARIZONA DIAMONDBACKS,Kyle Nelson,batted-ball,Pitcher,Handedness,2022,vs R,0.82,22.5%,35.0%,42.5%,0.0%,5.9%,14.3%,0.0%,47.5%,42.5%,10.0%,12.5%,60.0%,27.5%,234,78,156
ARIZONA DIAMONDBACKS,Caleb Smith,batted-ball,Pitcher,Handedness,2022,vs L,0.96,9.6%,44.2%,46.2%,12.5%,0.0%,4.3%,100.0%,35.8%,34.0%,30.2%,22.6%,60.4%,17.0%,238,72,166
ARIZONA DIAMONDBACKS,Caleb Smith,batted-ball,Pitcher,Handedness,2022,vs R,0.40,18.8%,23.2%,58.0%,12.5%,27.5%,0.0%,0.0%,51.4%,28.6%,20.0%,21.4%,38.6%,40.0%,523,215,308
ARIZONA DIAMONDBACKS,Keynan Middleton,batted-ball,Pitcher,Handedness,2022,vs L,0.50,25.0%,25.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,25.0%,25.0%,0.0%,50.0%,50.0%,13,6,7
ARIZONA DIAMONDBACKS,Keynan Middleton,batted-ball,Pitcher,Handedness,2022,vs R,0.50,25.0%,25.0%,50.0%,0.0%,25.0%,25.0%,0.0%,35.3%,29.4%,35.3%,23.5%,29.4%,47.1%,110,37,73
ARIZONA DIAMONDBACKS,Luke Weaver,batted-ball,Pitcher,Handedness,2022,vs L,1.40,45.5%,31.8%,22.7%,0.0%,0.0%,14.3%,0.0%,54.5%,22.7%,22.7%,13.6%,50.0%,36.4%,116,44,72
ARIZONA DIAMONDBACKS,Luke Weaver,batted-ball,Pitcher,Handedness,2022,vs R,1.67,33.3%,41.7%,25.0%,50.0%,16.7%,10.0%,0.0%,37.5%,33.3%,29.2%,16.7%,45.8%,37.5%,152,52,100
ARIZONA DIAMONDBACKS,Edwin Uceta,batted-ball,Pitcher,Handedness,2022,vs L,0.50,16.7%,27.8%,55.6%,20.0%,0.0%,0.0%,0.0%,27.8%,44.4%,27.8%,22.2%,55.6%,22.2%,86,33,53
ARIZONA DIAMONDBACKS,Edwin Uceta,batted-ball,Pitcher,Handedness,2022,vs R,2.00,11.8%,58.8%,29.4%,0.0%,0.0%,30.0%,0.0%,52.9%,17.6%,29.4%,5.9%,58.8%,35.3%,98,42,56
ARIZONA DIAMONDBACKS,Humberto Castellanos,batted-ball,Pitcher,Handedness,2022,vs L,0.79,25.4%,32.8%,41.8%,14.3%,14.3%,9.1%,100.0%,39.7%,32.4%,27.9%,11.8%,61.8%,26.5%,326,115,211
ARIZONA DIAMONDBACKS,Humberto Castellanos,batted-ball,Pitcher,Handedness,2022,vs R,0.87,27.3%,33.8%,39.0%,6.7%,10.0%,0.0%,0.0%,40.3%,35.1%,24.7%,16.9%,48.1%,35.1%,422,150,272
ARIZONA DIAMONDBACKS,Zach Davies,batted-ball,Pitcher,Handedness,2022,vs L,1.16,18.2%,43.9%,37.9%,20.0%,8.0%,1.7%,100.0%,37.6%,36.8%,25.6%,23.3%,51.1%,25.6%,592,234,358
ARIZONA DIAMONDBACKS,Zach Davies,batted-ball,Pitcher,Handedness,2022,vs R,1.02,16.5%,42.2%,41.3%,11.1%,13.3%,8.7%,0.0%,46.8%,30.3%,22.9%,19.3%,50.5%,30.3%,711,263,448
ARIZONA DIAMONDBACKS,Ian Kennedy,batted-ball,Pitcher,Handedness,2022,vs L,0.25,19.4%,16.1%,64.5%,15.0%,0.0%,20.0%,0.0%,22.6%,41.9%,35.5%,12.9%,48.4%,38.7%,201,79,122
ARIZONA DIAMONDBACKS,Ian Kennedy,batted-ball,Pitcher,Handedness,2022,vs R,0.59,36.4%,23.6%,40.0%,22.7%,18.2%,0.0%,0.0%,38.2%,32.7%,29.1%,16.4%,45.5%,38.2%,278,88,190
