Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,oppHandedness,Cluster
TORONTO BLUE JAYS,Lourdes Gurriel Jr.,advanced,Batter,Handedness,2022,vs L as R,0.033,0.23,0.14,0.271,0.295,0.339,0.634,0.068,0.356,0.222,0.556,0.222,0.1,0.0,0.04,0.35600000000000004,0.37799999999999995,0.267,0.111,0.511,0.37799999999999995,90.6,12.0,4.4,L,11
CHICAGO CUBS,Patrick Wisdom,advanced,Batter,Handedness,2022,vs L as R,0.095,0.326,0.29,0.268,0.362,0.512,0.874,0.244,0.37,0.235,0.33299999999999996,0.431,0.091,0.22699999999999998,0.11800000000000001,0.5379999999999999,0.26899999999999996,0.192,0.135,0.5,0.365,92.5,20.4,15.6,L,11
LOS ANGELES DODGERS,Chris Taylor,advanced,Batter,Handedness,2022,vs L as R,0.134,0.317,0.42,0.239,0.341,0.408,0.75,0.169,0.349,0.256,0.326,0.419,0.0,0.111,0.0,0.556,0.311,0.133,0.08900000000000001,0.622,0.289,87.9,19.0,11.1,L,11
