Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,oppHandedness,Cluster
CHICAGO CUBS,Codi Heuer,advanced,Batter,Handedness,2022,vs L as R,0.158,0.171,0.92,0.375,0.474,0.609,1.083,0.234,0.449,0.255,0.353,0.392,0.0,0.1,0.055999999999999994,0.33299999999999996,0.353,0.314,0.13699999999999998,0.529,0.33299999999999996,88.4898305084745,12.98549152542372,7.5555254237288105,L,14
ARIZONA DIAMONDBACKS,Sergio Alcantara,advanced,Batter,Handedness,2022,vs L as R,0.07400000000000001,0.185,0.4,0.2,0.259,0.24,0.499,0.04,0.25,0.3,0.45,0.25,0.0,0.0,0.0,0.55,0.15,0.3,0.25,0.7,0.05,88.4898305084745,12.98549152542372,7.5555254237288105,L,14
