Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,oppHandedness,Cluster
CHICAGO CUBS,Nico Hoerner,advanced,Batter,Handedness,2022,vs R as R,0.047,0.105,0.45,0.298,0.34,0.404,0.745,0.107,0.316,0.222,0.475,0.304,0.063,0.083,0.08,0.384,0.35200000000000004,0.264,0.145,0.597,0.258,88.7,9.6,3.1,R,5
LOS ANGELES DODGERS,Kevin Pillar,advanced,Batter,Handedness,2022,vs R as R,0.0,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,0.5,0.33299999999999996,0.0,0.0,0.0,0.667,0.16699999999999998,0.16699999999999998,0.0,0.33299999999999996,0.667,88.2,10.7,12.5,R,5
