Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,oppHandedness,Cluster
ATLANTA BRAVES,Guillermo Heredia,advanced,Batter,Handedness,2022,vs L as R,0.125,0.43799999999999994,0.29,0.143,0.25,0.393,0.643,0.25,0.231,0.071,0.35700000000000004,0.5710000000000001,0.0,0.125,0.0,0.429,0.35700000000000004,0.214,0.071,0.5,0.429,86.8,14.7,16.1,L,13
ST. LOUIS CARDINALS,Nolan Gorman,advanced,Batter,Handedness,2022,vs L as L,0.188,0.313,0.6,0.308,0.438,0.462,0.899,0.154,0.5,0.25,0.25,0.5,0.0,0.0,0.0,0.25,0.375,0.375,0.25,0.375,0.375,89.8,19.3,13.1,L,13
CHICAGO CUBS,Brad Wieck,advanced,Batter,Handedness,2022,vs R as R,0.081,0.295,0.28,0.216,0.283,0.385,0.668,0.169,0.273,0.17,0.40299999999999997,0.428,0.20600000000000002,0.132,0.109,0.428,0.327,0.245,0.18899999999999997,0.503,0.308,88.4898305084745,12.98549152542372,7.5555254237288105,R,13
SAN FRANCISCO GIANTS,Austin Slater,advanced,Batter,Handedness,2022,vs R as R,0.159,0.28600000000000003,0.56,0.264,0.381,0.415,0.796,0.151,0.364,0.265,0.588,0.147,0.0,0.4,0.05,0.34299999999999997,0.457,0.2,0.114,0.6,0.28600000000000003,88.2,3.1,10.3,R,13
