Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,EV,LA,Barrel%,oppHandedness,Cluster
ATLANTA BRAVES,Austin Riley,advanced,Batter,Handedness,2022,vs L as R,0.13699999999999998,0.284,0.48,0.314,0.412,0.686,1.098,0.372,0.392,0.276,0.32799999999999996,0.397,0.087,0.304,0.105,0.431,0.31,0.259,0.10300000000000001,0.36200000000000004,0.534,93.7,13.8,14.9,L,17
CHICAGO CUBS,Ethan Roberts,advanced,Batter,Handedness,2022,vs R as R,0.085,0.21600000000000003,0.39,0.3,0.367,0.432,0.799,0.132,0.372,0.244,0.435,0.321,0.145,0.081,0.071,0.39899999999999997,0.39399999999999996,0.207,0.17600000000000002,0.49700000000000005,0.326,88.4898305084745,12.98549152542372,7.5555254237288105,R,17
LOS ANGELES DODGERS,Jimmy Nelson,advanced,Batter,Handedness,2022,vs R as R,0.081,0.295,0.28,0.216,0.283,0.385,0.668,0.169,0.273,0.17,0.40299999999999997,0.428,0.20600000000000002,0.132,0.109,0.428,0.327,0.245,0.18899999999999997,0.503,0.308,88.4898305084745,12.98549152542372,7.5555254237288105,R,17
