Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
TAMPA BAY RAYS,Isaac Paredes,advanced,Batter,Handedness,2022,vs R,9.5%,18.1%,0.52,0.243,0.319,0.524,0.843,0.282,0.227,18,4.6,0.36,142
TAMPA BAY RAYS,Randy Arozarena,advanced,Batter,Handedness,2022,vs L as R,7.9%,22.4%,0.35,0.243,0.303,0.386,0.688,0.143,0.294,8,-1.0,0.293,95
TAMPA BAY RAYS,Randy Arozarena,advanced,Batter,Handedness,2022,vs R as R,5.1%,26.7%,0.19,0.255,0.31,0.427,0.738,0.173,0.328,35,2.6,0.322,115
TAMPA BAY RAYS,Randy Arozarena,advanced,Batter,Handedness,2022,vs L,7.9%,22.4%,0.35,0.243,0.303,0.386,0.688,0.143,0.294,8,-1.0,0.293,95
TAMPA BAY RAYS,Randy Arozarena,advanced,Batter,Handedness,2022,vs R,5.1%,26.7%,0.19,0.255,0.31,0.427,0.738,0.173,0.328,35,2.6,0.322,115
TAMPA BAY RAYS,Taylor Walls,advanced,Batter,Handedness,2022,vs R as L,8.3%,29.3%,0.28,0.159,0.232,0.274,0.506,0.116,0.211,9,-11.8,0.228,50
TAMPA BAY RAYS,Taylor Walls,advanced,Batter,Handedness,2022,vs L as R,11.3%,19.7%,0.57,0.177,0.282,0.226,0.507,0.048,0.229,4,-3.9,0.241,58
TAMPA BAY RAYS,Taylor Walls,advanced,Batter,Handedness,2022,vs L,11.3%,19.7%,0.57,0.177,0.282,0.226,0.507,0.048,0.229,4,-3.9,0.241,58
TAMPA BAY RAYS,Taylor Walls,advanced,Batter,Handedness,2022,vs R,8.3%,29.3%,0.28,0.159,0.232,0.274,0.506,0.116,0.211,9,-11.8,0.228,50
TAMPA BAY RAYS,Josh Lowe,advanced,Batter,Handedness,2022,vs L as L,9.1%,33.3%,0.27,0.1,0.182,0.1,0.282,0.0,0.158,-1,-4.4,0.143,-10
TAMPA BAY RAYS,Josh Lowe,advanced,Batter,Handedness,2022,vs R as L,5.4%,33.3%,0.16,0.212,0.255,0.375,0.63,0.163,0.308,9,-3.6,0.269,78
TAMPA BAY RAYS,Josh Lowe,advanced,Batter,Handedness,2022,vs L,9.1%,33.3%,0.27,0.1,0.182,0.1,0.282,0.0,0.158,-1,-4.4,0.143,-10
TAMPA BAY RAYS,Josh Lowe,advanced,Batter,Handedness,2022,vs R,5.4%,33.3%,0.16,0.212,0.255,0.375,0.63,0.163,0.308,9,-3.6,0.269,78
TAMPA BAY RAYS,Francisco Mejía,advanced,Batter,Handedness,2022,vs R as L,0.9%,30.4%,0.03,0.186,0.191,0.372,0.563,0.186,0.216,7,-6.6,0.239,57
TAMPA BAY RAYS,Francisco Mejía,advanced,Batter,Handedness,2022,vs L as R,2.2%,10.9%,0.2,0.356,0.37,0.444,0.814,0.089,0.4,7,1.7,0.355,139
TAMPA BAY RAYS,Francisco Mejía,advanced,Batter,Handedness,2022,vs R as R,0.0%,0.0%,0.0,1.0,1.0,1.0,2.0,0.0,1.0,1,0.5,0.885,510
TAMPA BAY RAYS,Francisco Mejía,advanced,Batter,Handedness,2022,vs L,2.2%,10.9%,0.2,0.356,0.37,0.444,0.814,0.089,0.4,7,1.7,0.355,139
TAMPA BAY RAYS,Francisco Mejía,advanced,Batter,Handedness,2022,vs R,0.9%,30.2%,0.03,0.193,0.198,0.377,0.575,0.184,0.227,7,-6.1,0.244,61
TAMPA BAY RAYS,Brett Phillips,advanced,Batter,Handedness,2022,vs L as L,3.0%,48.5%,0.06,0.0,0.063,0.0,0.063,0.0,0.0,-3,-7.0,0.044,-80
TAMPA BAY RAYS,Brett Phillips,advanced,Batter,Handedness,2022,vs R as L,7.3%,40.7%,0.18,0.178,0.248,0.296,0.545,0.119,0.282,10,-7.8,0.245,61
TAMPA BAY RAYS,Brett Phillips,advanced,Batter,Handedness,2022,vs L,3.0%,48.5%,0.06,0.0,0.063,0.0,0.063,0.0,0.0,-3,-7.0,0.044,-80
TAMPA BAY RAYS,Brett Phillips,advanced,Batter,Handedness,2022,vs R,7.3%,40.7%,0.18,0.178,0.248,0.296,0.545,0.119,0.282,10,-7.8,0.245,61
TAMPA BAY RAYS,Christian Bethancourt,advanced,Batter,Handedness,2022,vs L as R,7.8%,22.2%,0.35,0.259,0.333,0.383,0.716,0.123,0.322,11,0.6,0.319,112
TAMPA BAY RAYS,Christian Bethancourt,advanced,Batter,Handedness,2022,vs R as R,3.2%,23.2%,0.14,0.231,0.255,0.374,0.629,0.143,0.284,8,-2.8,0.273,80
TAMPA BAY RAYS,Christian Bethancourt,advanced,Batter,Handedness,2022,vs L,7.8%,22.2%,0.35,0.259,0.333,0.383,0.716,0.123,0.322,11,0.6,0.319,112
TAMPA BAY RAYS,Christian Bethancourt,advanced,Batter,Handedness,2022,vs R,3.2%,23.2%,0.14,0.231,0.255,0.374,0.629,0.143,0.284,8,-2.8,0.273,80
TAMPA BAY RAYS,Jonathan Aranda,advanced,Batter,Handedness,2022,vs L as L,0.0%,100.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2,0.0,-100
TAMPA BAY RAYS,Jonathan Aranda,advanced,Batter,Handedness,2022,vs R as L,0.0%,0.0%,0.0,0.5,0.5,0.5,1.0,0.0,0.5,2,0.8,0.442,200
TAMPA BAY RAYS,Jonathan Aranda,advanced,Batter,Handedness,2022,vs L,0.0%,100.0%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.2,0.0,-100
TAMPA BAY RAYS,Jonathan Aranda,advanced,Batter,Handedness,2022,vs R,0.0%,0.0%,0.0,0.5,0.5,0.5,1.0,0.0,0.5,2,0.8,0.442,200
TAMPA BAY RAYS,Yu Chang,advanced,Batter,Handedness,2022,vs L as R,4.9%,39.0%,0.13,0.179,0.22,0.282,0.502,0.103,0.273,2,-2.9,0.223,42
TAMPA BAY RAYS,Yu Chang,advanced,Batter,Handedness,2022,vs R as R,6.9%,48.3%,0.14,0.167,0.31,0.167,0.477,0.0,0.4,2,-1.5,0.244,59
TAMPA BAY RAYS,Yu Chang,advanced,Batter,Handedness,2022,vs L,4.9%,39.0%,0.13,0.179,0.22,0.282,0.502,0.103,0.273,2,-2.9,0.223,42
TAMPA BAY RAYS,Yu Chang,advanced,Batter,Handedness,2022,vs R,6.9%,48.3%,0.14,0.167,0.31,0.167,0.477,0.0,0.4,2,-1.5,0.244,59
TAMPA BAY RAYS,Luke Raley,advanced,Batter,Handedness,2022,vs L as L,0.0%,33.3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.7,0.0,-100
TAMPA BAY RAYS,Luke Raley,advanced,Batter,Handedness,2022,vs R as L,9.1%,45.5%,0.2,0.111,0.273,0.111,0.384,0.0,0.25,0,-0.9,0.209,36
TAMPA BAY RAYS,Luke Raley,advanced,Batter,Handedness,2022,vs L,0.0%,33.3%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.7,0.0,-100
TAMPA BAY RAYS,Luke Raley,advanced,Batter,Handedness,2022,vs R,9.1%,45.5%,0.2,0.111,0.273,0.111,0.384,0.0,0.25,0,-0.9,0.209,36
TAMPA BAY RAYS,Mike Zunino,advanced,Batter,Handedness,2022,vs L as R,7.5%,30.0%,0.25,0.135,0.2,0.297,0.497,0.162,0.13,2,-2.8,0.221,45
TAMPA BAY RAYS,Mike Zunino,advanced,Batter,Handedness,2022,vs R as R,3.6%,41.0%,0.09,0.154,0.193,0.308,0.5,0.154,0.214,3,-6.1,0.218,42
TAMPA BAY RAYS,Mike Zunino,advanced,Batter,Handedness,2022,vs L,7.5%,30.0%,0.25,0.135,0.2,0.297,0.497,0.162,0.13,2,-2.8,0.221,45
TAMPA BAY RAYS,Mike Zunino,advanced,Batter,Handedness,2022,vs R,3.6%,41.0%,0.09,0.154,0.193,0.308,0.5,0.154,0.214,3,-6.1,0.218,42
TAMPA BAY RAYS,Brandon Lowe,advanced,Batter,Handedness,2022,vs L as L,2.9%,20.0%,0.14,0.242,0.257,0.576,0.833,0.333,0.208,5,0.9,0.344,131
TAMPA BAY RAYS,Brandon Lowe,advanced,Batter,Handedness,2022,vs R as L,11.2%,27.6%,0.41,0.2,0.306,0.353,0.659,0.153,0.268,10,-1.1,0.296,97
TAMPA BAY RAYS,Brandon Lowe,advanced,Batter,Handedness,2022,vs L,2.9%,20.0%,0.14,0.242,0.257,0.576,0.833,0.333,0.208,5,0.9,0.344,131
TAMPA BAY RAYS,Brandon Lowe,advanced,Batter,Handedness,2022,vs R,11.2%,27.6%,0.41,0.2,0.306,0.353,0.659,0.153,0.268,10,-1.1,0.296,97
TAMPA BAY RAYS,Wander Franco,advanced,Batter,Handedness,2022,vs R as L,8.3%,9.8%,0.84,0.247,0.306,0.379,0.685,0.132,0.253,20,-1.9,0.298,99
TAMPA BAY RAYS,Wander Franco,advanced,Batter,Handedness,2022,vs L as R,1.9%,13.0%,0.14,0.302,0.315,0.453,0.768,0.151,0.333,7,0.9,0.331,122
TAMPA BAY RAYS,Wander Franco,advanced,Batter,Handedness,2022,vs L,1.9%,13.0%,0.14,0.302,0.315,0.453,0.768,0.151,0.333,7,0.9,0.331,122
TAMPA BAY RAYS,Wander Franco,advanced,Batter,Handedness,2022,vs R,8.3%,9.8%,0.84,0.247,0.306,0.379,0.685,0.132,0.253,20,-1.9,0.298,99
TAMPA BAY RAYS,Kevin Kiermaier,advanced,Batter,Handedness,2022,vs L as L,4.3%,28.3%,0.15,0.256,0.304,0.326,0.63,0.07,0.367,4,-1.0,0.282,87
TAMPA BAY RAYS,Kevin Kiermaier,advanced,Batter,Handedness,2022,vs R as L,6.9%,27.4%,0.25,0.221,0.274,0.38,0.655,0.16,0.269,17,-3.2,0.287,91
TAMPA BAY RAYS,Kevin Kiermaier,advanced,Batter,Handedness,2022,vs L,4.3%,28.3%,0.15,0.256,0.304,0.326,0.63,0.07,0.367,4,-1.0,0.282,87
TAMPA BAY RAYS,Kevin Kiermaier,advanced,Batter,Handedness,2022,vs R,6.9%,27.4%,0.25,0.221,0.274,0.38,0.655,0.16,0.269,17,-3.2,0.287,91
TAMPA BAY RAYS,Manuel Margot,advanced,Batter,Handedness,2022,vs L as R,14.0%,10.0%,1.4,0.372,0.46,0.442,0.902,0.07,0.421,9,3.7,0.402,172
TAMPA BAY RAYS,Manuel Margot,advanced,Batter,Handedness,2022,vs R as R,6.7%,20.0%,0.33,0.281,0.333,0.417,0.751,0.137,0.34,19,2.0,0.327,119
TAMPA BAY RAYS,Manuel Margot,advanced,Batter,Handedness,2022,vs L,14.0%,10.0%,1.4,0.372,0.46,0.442,0.902,0.07,0.421,9,3.7,0.402,172
TAMPA BAY RAYS,Manuel Margot,advanced,Batter,Handedness,2022,vs R,6.7%,20.0%,0.33,0.281,0.333,0.417,0.751,0.137,0.34,19,2.0,0.327,119
TAMPA BAY RAYS,Yonny Chirinos,advanced,Batter,Handedness,2022,vs L as L,3.8%,34.6%,0.11,.160,.192,.200,.392,.040,.250,0,-2.8,.177,3
TAMPA BAY RAYS,Yonny Chirinos,advanced,Batter,Handedness,2022,vs R as L,7.4%,21.0%,0.35,.311,.370,.500,.870,.189,.393,14,4.2,.376,143
TAMPA BAY RAYS,Yonny Chirinos,advanced,Batter,Handedness,2022,vs L,3.8%,34.6%,0.11,.160,.192,.200,.392,.040,.250,0,-2.8,.177,3
TAMPA BAY RAYS,Yonny Chirinos,advanced,Batter,Handedness,2022,vs R,7.4%,21.0%,0.35,.311,.370,.500,.870,.189,.393,14,4.2,.376,143
TAMPA BAY RAYS,Josh Fleming,advanced,Batter,Handedness,2022,vs L as L,3.0%,26.3%,0.12,.309,.343,.489,.833,.181,.400,15,4.0,.361,133
TAMPA BAY RAYS,Josh Fleming,advanced,Batter,Handedness,2022,vs R as L,7.9%,15.0%,0.53,.335,.397,.636,1.033,.302,.346,57,26.5,.435,185
TAMPA BAY RAYS,Josh Fleming,advanced,Batter,Handedness,2022,vs L,3.0%,26.3%,0.12,.309,.343,.489,.833,.181,.400,15,4.0,.361,133
TAMPA BAY RAYS,Josh Fleming,advanced,Batter,Handedness,2022,vs R,7.9%,15.0%,0.53,.335,.397,.636,1.033,.302,.346,57,26.5,.435,185
TAMPA BAY RAYS,Tyler Glasnow,advanced,Batter,Handedness,2022,vs L as R,15.8%,17.1%,0.92,.375,.474,.609,1.083,.234,.449,18,9.1,.461,203
TAMPA BAY RAYS,Tyler Glasnow,advanced,Batter,Handedness,2022,vs R as R,7.1%,25.3%,0.28,.288,.346,.457,.803,.169,.368,39,8.2,.349,124
TAMPA BAY RAYS,Tyler Glasnow,advanced,Batter,Handedness,2022,vs L,15.8%,17.1%,0.92,.375,.474,.609,1.083,.234,.449,18,9.1,.461,203
TAMPA BAY RAYS,Tyler Glasnow,advanced,Batter,Handedness,2022,vs R,7.1%,25.3%,0.28,.288,.346,.457,.803,.169,.368,39,8.2,.349,124
TAMPA BAY RAYS,Brendan McKay,advanced,Batter,Handedness,2022,vs L as R,14.6%,13.4%,1.09,.377,.476,.551,1.026,.174,.429,18,8.7,.444,191
TAMPA BAY RAYS,Brendan McKay,advanced,Batter,Handedness,2022,vs R as R,8.5%,21.6%,0.39,.300,.367,.432,.799,.132,.372,41,8.8,.350,125
TAMPA BAY RAYS,Brendan McKay,advanced,Batter,Handedness,2022,vs L,14.6%,13.4%,1.09,.377,.476,.551,1.026,.174,.429,18,8.7,.444,191
TAMPA BAY RAYS,Brendan McKay,advanced,Batter,Handedness,2022,vs R,8.5%,21.6%,0.39,.300,.367,.432,.799,.132,.372,41,8.8,.350,125
TAMPA BAY RAYS,Jeffrey Springs,advanced,Batter,Handedness,2022,vs L as L,8.6%,9.7%,0.89,.310,.366,.405,.770,.095,.342,13,2.1,.339,117
TAMPA BAY RAYS,Jeffrey Springs,advanced,Batter,Handedness,2022,vs R as L,5.4%,10.9%,0.50,.254,.295,.375,.670,.121,.263,26,-4.2,.290,83
TAMPA BAY RAYS,Jeffrey Springs,advanced,Batter,Handedness,2022,vs L,8.6%,9.7%,0.89,.310,.366,.405,.770,.095,.342,13,2.1,.339,117
TAMPA BAY RAYS,Jeffrey Springs,advanced,Batter,Handedness,2022,vs R,5.4%,10.9%,0.50,.254,.295,.375,.670,.121,.263,26,-4.2,.290,83
TAMPA BAY RAYS,Nick Anderson,advanced,Batter,Handedness,2022,vs L as R,8.3%,34.5%,0.24,.237,.310,.539,.849,.303,.293,12,2.7,.351,125
TAMPA BAY RAYS,Nick Anderson,advanced,Batter,Handedness,2022,vs R as R,8.1%,29.5%,0.28,.216,.283,.385,.668,.169,.273,26,-4.1,.291,83
TAMPA BAY RAYS,Nick Anderson,advanced,Batter,Handedness,2022,vs L,8.3%,34.5%,0.24,.237,.310,.539,.849,.303,.293,12,2.7,.351,125
TAMPA BAY RAYS,Nick Anderson,advanced,Batter,Handedness,2022,vs R,8.1%,29.5%,0.28,.216,.283,.385,.668,.169,.273,26,-4.1,.291,83
TAMPA BAY RAYS,JT Chargois,advanced,Batter,Handedness,2022,vs L as L,10.5%,39.5%,0.27,.152,.263,.242,.506,.091,.235,2,-2.2,.239,47
TAMPA BAY RAYS,JT Chargois,advanced,Batter,Handedness,2022,vs R as L,9.3%,28.5%,0.33,.250,.318,.414,.732,.164,.343,21,1.2,.319,103
TAMPA BAY RAYS,JT Chargois,advanced,Batter,Handedness,2022,vs L,10.5%,39.5%,0.27,.152,.263,.242,.506,.091,.235,2,-2.2,.239,47
TAMPA BAY RAYS,JT Chargois,advanced,Batter,Handedness,2022,vs R,9.3%,28.5%,0.33,.250,.318,.414,.732,.164,.343,21,1.2,.319,103
TAMPA BAY RAYS,Pete Fairbanks,advanced,Batter,Handedness,2022,vs L as R,7.0%,15.5%,0.45,.288,.338,.455,.793,.167,.333,10,1.9,.345,121
TAMPA BAY RAYS,Pete Fairbanks,advanced,Batter,Handedness,2022,vs R as R,5.1%,16.8%,0.30,.278,.321,.400,.721,.122,.315,23,0.8,.315,101
TAMPA BAY RAYS,Pete Fairbanks,advanced,Batter,Handedness,2022,vs L,7.0%,15.5%,0.45,.288,.338,.455,.793,.167,.333,10,1.9,.345,121
TAMPA BAY RAYS,Pete Fairbanks,advanced,Batter,Handedness,2022,vs R,5.1%,16.8%,0.30,.278,.321,.400,.721,.122,.315,23,0.8,.315,101
TAMPA BAY RAYS,J.P. Feyereisen,advanced,Batter,Handedness,2022,vs L as L,8.7%,21.7%,0.40,.143,.217,.238,.455,.095,.161,2,-3.7,.209,26
TAMPA BAY RAYS,J.P. Feyereisen,advanced,Batter,Handedness,2022,vs R as L,5.9%,19.5%,0.30,.220,.266,.309,.575,.089,.278,15,-9.0,.255,58
TAMPA BAY RAYS,J.P. Feyereisen,advanced,Batter,Handedness,2022,vs L,8.7%,21.7%,0.40,.143,.217,.238,.455,.095,.161,2,-3.7,.209,26
TAMPA BAY RAYS,J.P. Feyereisen,advanced,Batter,Handedness,2022,vs R,5.9%,19.5%,0.30,.220,.266,.309,.575,.089,.278,15,-9.0,.255,58
TAMPA BAY RAYS,Andrew Kittredge,advanced,Batter,Handedness,2022,vs L as R,8.0%,20.0%,0.40,.045,.160,.045,.205,.000,.059,-1,-3.8,.120,-37
TAMPA BAY RAYS,Andrew Kittredge,advanced,Batter,Handedness,2022,vs R as R,12.9%,17.1%,0.75,.190,.304,.276,.580,.086,.217,6,-2.3,.270,68
TAMPA BAY RAYS,Andrew Kittredge,advanced,Batter,Handedness,2022,vs L,8.0%,20.0%,0.40,.045,.160,.045,.205,.000,.059,-1,-3.8,.120,-37
TAMPA BAY RAYS,Andrew Kittredge,advanced,Batter,Handedness,2022,vs R,12.9%,17.1%,0.75,.190,.304,.276,.580,.086,.217,6,-2.3,.270,68
