Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
CINCINNATI REDS,Tyler Stephenson,batted-ball,Batter,Handedness,2022,vs R as R,1.17,33.3%,36.0%,30.7%,13.0%,21.7%,3.7%,0.0%,45.3%,34.7%,20.0%,6.7%,62.7%,30.7%,457,171,286
CINCINNATI REDS,Tyler Stephenson,batted-ball,Batter,Handedness,2022,vs L,1.55,17.6%,50.0%,32.4%,9.1%,9.1%,17.6%,0.0%,47.1%,32.4%,20.6%,20.6%,47.1%,32.4%,216,86,130
CINCINNATI REDS,Tyler Stephenson,batted-ball,Batter,Handedness,2022,vs R,1.17,33.3%,36.0%,30.7%,13.0%,21.7%,3.7%,0.0%,45.3%,34.7%,20.0%,6.7%,62.7%,30.7%,457,171,286
CINCINNATI REDS,Tyler Naquin,batted-ball,Batter,Handedness,2022,vs L as L,1.86,25.9%,48.1%,25.9%,14.3%,14.3%,7.7%,0.0%,39.3%,39.3%,21.4%,14.3%,57.1%,28.6%,121,32,89
CINCINNATI REDS,Tyler Naquin,batted-ball,Batter,Handedness,2022,vs R as L,0.73,22.9%,32.5%,44.6%,13.5%,13.5%,3.7%,33.3%,39.5%,27.9%,32.6%,15.1%,50.0%,34.9%,532,185,347
CINCINNATI REDS,Tyler Naquin,batted-ball,Batter,Handedness,2022,vs L,1.86,25.9%,48.1%,25.9%,14.3%,14.3%,7.7%,0.0%,39.3%,39.3%,21.4%,14.3%,57.1%,28.6%,121,32,89
CINCINNATI REDS,Tyler Naquin,batted-ball,Batter,Handedness,2022,vs R,0.73,22.9%,32.5%,44.6%,13.5%,13.5%,3.7%,33.3%,39.5%,27.9%,32.6%,15.1%,50.0%,34.9%,532,185,347
CINCINNATI REDS,Kyle Farmer,batted-ball,Batter,Handedness,2022,vs L as R,0.9,39.7%,28.6%,31.7%,15.0%,25.0%,0.0%,0.0%,41.3%,33.3%,25.4%,14.3%,44.4%,41.3%,325,119,206
CINCINNATI REDS,Kyle Farmer,batted-ball,Batter,Handedness,2022,vs R as R,1.81,22.4%,50.0%,27.6%,9.5%,0.0%,2.6%,0.0%,43.8%,29.4%,26.8%,15.7%,56.2%,28.1%,755,257,498
CINCINNATI REDS,Kyle Farmer,batted-ball,Batter,Handedness,2022,vs L,0.9,39.7%,28.6%,31.7%,15.0%,25.0%,0.0%,0.0%,41.3%,33.3%,25.4%,14.3%,44.4%,41.3%,325,119,206
CINCINNATI REDS,Kyle Farmer,batted-ball,Batter,Handedness,2022,vs R,1.81,22.4%,50.0%,27.6%,9.5%,0.0%,2.6%,0.0%,43.8%,29.4%,26.8%,15.7%,56.2%,28.1%,755,257,498
CINCINNATI REDS,Mike Moustakas,batted-ball,Batter,Handedness,2022,vs L as L,0.75,12.5%,37.5%,50.0%,18.8%,0.0%,8.3%,0.0%,56.3%,25.0%,18.8%,25.0%,53.1%,21.9%,201,75,126
CINCINNATI REDS,Mike Moustakas,batted-ball,Batter,Handedness,2022,vs R as L,0.72,17.0%,34.8%,48.2%,22.2%,7.4%,2.6%,0.0%,38.4%,36.6%,25.0%,23.2%,43.8%,33.0%,745,257,488
CINCINNATI REDS,Mike Moustakas,batted-ball,Batter,Handedness,2022,vs L,0.75,12.5%,37.5%,50.0%,18.8%,0.0%,8.3%,0.0%,56.3%,25.0%,18.8%,25.0%,53.1%,21.9%,201,75,126
CINCINNATI REDS,Mike Moustakas,batted-ball,Batter,Handedness,2022,vs R,0.72,17.0%,34.8%,48.2%,22.2%,7.4%,2.6%,0.0%,38.4%,36.6%,25.0%,23.2%,43.8%,33.0%,745,257,488
CINCINNATI REDS,Nick Senzel,batted-ball,Batter,Handedness,2022,vs L as R,1.33,22.2%,44.4%,33.3%,0.0%,6.7%,5.0%,0.0%,26.7%,51.1%,22.2%,11.1%,60.0%,28.9%,211,71,140
CINCINNATI REDS,Nick Senzel,batted-ball,Batter,Handedness,2022,vs R as R,1.42,22.7%,45.4%,31.9%,15.8%,5.3%,9.3%,0.0%,32.5%,35.8%,31.7%,19.2%,54.2%,26.7%,601,207,394
CINCINNATI REDS,Nick Senzel,batted-ball,Batter,Handedness,2022,vs L,1.33,22.2%,44.4%,33.3%,0.0%,6.7%,5.0%,0.0%,26.7%,51.1%,22.2%,11.1%,60.0%,28.9%,211,71,140
CINCINNATI REDS,Nick Senzel,batted-ball,Batter,Handedness,2022,vs R,1.42,22.7%,45.4%,31.9%,15.8%,5.3%,9.3%,0.0%,32.5%,35.8%,31.7%,19.2%,54.2%,26.7%,601,207,394
CINCINNATI REDS,Michael Papierski,batted-ball,Batter,Handedness,2022,vs R as L,2.0,14.3%,57.1%,28.6%,25.0%,0.0%,0.0%,0.0%,40.0%,46.7%,13.3%,33.3%,66.7%,0.0%,101,27,74
CINCINNATI REDS,Michael Papierski,batted-ball,Batter,Handedness,2022,vs L as R,1.5,28.6%,42.9%,28.6%,0.0%,0.0%,0.0%,0.0%,42.9%,42.9%,14.3%,0.0%,85.7%,14.3%,42,16,26
CINCINNATI REDS,Michael Papierski,batted-ball,Batter,Handedness,2022,vs L,1.5,28.6%,42.9%,28.6%,0.0%,0.0%,0.0%,0.0%,42.9%,42.9%,14.3%,0.0%,85.7%,14.3%,42,16,26
CINCINNATI REDS,Michael Papierski,batted-ball,Batter,Handedness,2022,vs R,2.0,14.3%,57.1%,28.6%,25.0%,0.0%,0.0%,0.0%,40.0%,46.7%,13.3%,33.3%,66.7%,0.0%,101,27,74
CINCINNATI REDS,Donovan Solano,batted-ball,Batter,Handedness,2022,vs L as R,2.0,43.8%,37.5%,18.8%,0.0%,0.0%,0.0%,0.0%,31.3%,56.3%,12.5%,12.5%,56.3%,31.3%,73,17,56
CINCINNATI REDS,Donovan Solano,batted-ball,Batter,Handedness,2022,vs R as R,1.63,30.0%,43.3%,26.7%,12.5%,12.5%,7.7%,0.0%,40.0%,36.7%,23.3%,16.7%,50.0%,33.3%,195,69,126
CINCINNATI REDS,Donovan Solano,batted-ball,Batter,Handedness,2022,vs L,2.0,43.8%,37.5%,18.8%,0.0%,0.0%,0.0%,0.0%,31.3%,56.3%,12.5%,12.5%,56.3%,31.3%,73,17,56
CINCINNATI REDS,Donovan Solano,batted-ball,Batter,Handedness,2022,vs R,1.63,30.0%,43.3%,26.7%,12.5%,12.5%,7.7%,0.0%,40.0%,36.7%,23.3%,16.7%,50.0%,33.3%,195,69,126
CINCINNATI REDS,Matt Reynolds,batted-ball,Batter,Handedness,2022,vs L as R,0.85,27.3%,33.3%,39.4%,0.0%,7.7%,9.1%,0.0%,30.3%,33.3%,36.4%,9.1%,51.5%,39.4%,246,101,145
CINCINNATI REDS,Matt Reynolds,batted-ball,Batter,Handedness,2022,vs R as R,2.11,24.4%,51.3%,24.4%,0.0%,10.5%,0.0%,0.0%,24.4%,48.7%,26.9%,3.8%,62.8%,33.3%,473,171,302
CINCINNATI REDS,Matt Reynolds,batted-ball,Batter,Handedness,2022,vs L,0.85,27.3%,33.3%,39.4%,0.0%,7.7%,9.1%,0.0%,30.3%,33.3%,36.4%,9.1%,51.5%,39.4%,246,101,145
CINCINNATI REDS,Matt Reynolds,batted-ball,Batter,Handedness,2022,vs R,2.11,24.4%,51.3%,24.4%,0.0%,10.5%,0.0%,0.0%,24.4%,48.7%,26.9%,3.8%,62.8%,33.3%,473,171,302
CINCINNATI REDS,Stuart Fairchild,batted-ball,Batter,Handedness,2022,vs L as R,1.0,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,75.0%,25.0%,0.0%,0.0%,75.0%,25.0%,25,10,15
CINCINNATI REDS,Stuart Fairchild,batted-ball,Batter,Handedness,2022,vs R as R,1.0,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,50.0%,50.0%,20,6,14
CINCINNATI REDS,Stuart Fairchild,batted-ball,Batter,Handedness,2022,vs L,1.0,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,75.0%,25.0%,0.0%,0.0%,75.0%,25.0%,25,10,15
CINCINNATI REDS,Stuart Fairchild,batted-ball,Batter,Handedness,2022,vs R,1.0,0.0%,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,50.0%,0.0%,50.0%,0.0%,50.0%,50.0%,20,6,14
CINCINNATI REDS,Aramis Garcia,batted-ball,Batter,Handedness,2022,vs L as R,2.0,33.3%,44.4%,22.2%,0.0%,0.0%,0.0%,0.0%,38.9%,33.3%,27.8%,5.6%,61.1%,33.3%,126,43,83
CINCINNATI REDS,Aramis Garcia,batted-ball,Batter,Handedness,2022,vs R as R,0.77,27.8%,31.5%,40.7%,31.8%,4.5%,11.8%,0.0%,35.7%,41.1%,23.2%,25.0%,51.8%,23.2%,314,103,211
CINCINNATI REDS,Aramis Garcia,batted-ball,Batter,Handedness,2022,vs L,2.0,33.3%,44.4%,22.2%,0.0%,0.0%,0.0%,0.0%,38.9%,33.3%,27.8%,5.6%,61.1%,33.3%,126,43,83
CINCINNATI REDS,Aramis Garcia,batted-ball,Batter,Handedness,2022,vs R,0.77,27.8%,31.5%,40.7%,31.8%,4.5%,11.8%,0.0%,35.7%,41.1%,23.2%,25.0%,51.8%,23.2%,314,103,211
CINCINNATI REDS,Jake Fraley,batted-ball,Batter,Handedness,2022,vs L as L,1.0,20.0%,40.0%,40.0%,0.0%,0.0%,0.0%,0.0%,60.0%,30.0%,10.0%,20.0%,70.0%,10.0%,48,15,33
CINCINNATI REDS,Jake Fraley,batted-ball,Batter,Handedness,2022,vs R as L,0.6,23.8%,28.6%,47.6%,0.0%,10.0%,0.0%,0.0%,52.4%,23.8%,23.8%,4.8%,61.9%,33.3%,168,64,104
CINCINNATI REDS,Jake Fraley,batted-ball,Batter,Handedness,2022,vs L,1.0,20.0%,40.0%,40.0%,0.0%,0.0%,0.0%,0.0%,60.0%,30.0%,10.0%,20.0%,70.0%,10.0%,48,15,33
CINCINNATI REDS,Jake Fraley,batted-ball,Batter,Handedness,2022,vs R,0.6,23.8%,28.6%,47.6%,0.0%,10.0%,0.0%,0.0%,52.4%,23.8%,23.8%,4.8%,61.9%,33.3%,168,64,104
CINCINNATI REDS,Albert Almora Jr.,batted-ball,Batter,Handedness,2022,vs L as R,1.13,15.0%,45.0%,40.0%,12.5%,12.5%,11.1%,0.0%,47.5%,30.0%,22.5%,20.0%,62.5%,17.5%,186,56,130
CINCINNATI REDS,Albert Almora Jr.,batted-ball,Batter,Handedness,2022,vs R as R,2.24,25.3%,51.6%,23.1%,9.5%,14.3%,10.6%,0.0%,50.5%,34.4%,15.1%,18.3%,55.9%,25.8%,426,128,298
CINCINNATI REDS,Albert Almora Jr.,batted-ball,Batter,Handedness,2022,vs L,1.13,15.0%,45.0%,40.0%,12.5%,12.5%,11.1%,0.0%,47.5%,30.0%,22.5%,20.0%,62.5%,17.5%,186,56,130
CINCINNATI REDS,Albert Almora Jr.,batted-ball,Batter,Handedness,2022,vs R,2.24,25.3%,51.6%,23.1%,9.5%,14.3%,10.6%,0.0%,50.5%,34.4%,15.1%,18.3%,55.9%,25.8%,426,128,298
CINCINNATI REDS,Aristides Aquino,batted-ball,Batter,Handedness,2022,vs L as R,0.92,14.8%,40.7%,44.4%,16.7%,8.3%,0.0%,0.0%,33.3%,29.6%,37.0%,37.0%,37.0%,25.9%,211,77,134
CINCINNATI REDS,Aristides Aquino,batted-ball,Batter,Handedness,2022,vs R as R,1.5,21.1%,47.4%,31.6%,0.0%,33.3%,11.1%,0.0%,63.2%,31.6%,5.3%,5.3%,57.9%,36.8%,179,53,126
CINCINNATI REDS,Aristides Aquino,batted-ball,Batter,Handedness,2022,vs L,0.92,14.8%,40.7%,44.4%,16.7%,8.3%,0.0%,0.0%,33.3%,29.6%,37.0%,37.0%,37.0%,25.9%,211,77,134
CINCINNATI REDS,Aristides Aquino,batted-ball,Batter,Handedness,2022,vs R,1.5,21.1%,47.4%,31.6%,0.0%,33.3%,11.1%,0.0%,63.2%,31.6%,5.3%,5.3%,57.9%,36.8%,179,53,126
CINCINNATI REDS,Max Schrock,batted-ball,Batter,Handedness,2022,vs L as R,0.69,29.0%,29.0%,41.9%,15.4%,15.4%,11.1%,0.0%,51.6%,22.6%,25.8%,22.6%,61.3%,16.1%,249,97,152
CINCINNATI REDS,Max Schrock,batted-ball,Batter,Handedness,2022,vs R as R,1.22,17.7%,45.2%,37.1%,8.7%,0.0%,7.1%,0.0%,30.6%,37.1%,32.3%,9.7%,66.1%,24.2%,425,162,263
CINCINNATI REDS,Max Schrock,batted-ball,Batter,Handedness,2022,vs L,0.69,29.0%,29.0%,41.9%,15.4%,15.4%,11.1%,0.0%,51.6%,22.6%,25.8%,22.6%,61.3%,16.1%,249,97,152
CINCINNATI REDS,Max Schrock,batted-ball,Batter,Handedness,2022,vs R,1.22,17.7%,45.2%,37.1%,8.7%,0.0%,7.1%,0.0%,30.6%,37.1%,32.3%,9.7%,66.1%,24.2%,425,162,263
CINCINNATI REDS,Vladimir Gutierrez,batted-ball,Batter,Handedness,2022,vs L as L,2.25,18.8%,56.3%,25.0%,25.0%,0.0%,11.1%,0.0%,12.5%,43.8%,43.8%,18.8%,81.3%,0.0%,122,36,86
CINCINNATI REDS,Vladimir Gutierrez,batted-ball,Batter,Handedness,2022,vs R as L,1.44,20.0%,47.3%,32.7%,0.0%,5.6%,3.8%,50.0%,31.6%,40.4%,28.1%,7.0%,57.9%,35.1%,307,108,199
CINCINNATI REDS,Vladimir Gutierrez,batted-ball,Batter,Handedness,2022,vs L,2.25,18.8%,56.3%,25.0%,25.0%,0.0%,11.1%,0.0%,12.5%,43.8%,43.8%,18.8%,81.3%,0.0%,122,36,86
CINCINNATI REDS,Vladimir Gutierrez,batted-ball,Batter,Handedness,2022,vs R,1.44,20.0%,47.3%,32.7%,0.0%,5.6%,3.8%,50.0%,31.6%,40.4%,28.1%,7.0%,57.9%,35.1%,307,108,199
CINCINNATI REDS,Tyler Mahle,batted-ball,Batter,Handedness,2022,vs L as L,2.50,27.9%,51.5%,20.6%,14.3%,21.4%,5.7%,0.0%,29.4%,39.7%,30.9%,14.7%,52.9%,32.4%,353,105,248
CINCINNATI REDS,Tyler Mahle,batted-ball,Batter,Handedness,2022,vs R as L,1.00,19.4%,40.3%,40.3%,11.1%,21.0%,4.9%,100.0%,36.1%,41.1%,22.8%,13.4%,45.5%,41.1%,963,343,620
CINCINNATI REDS,Tyler Mahle,batted-ball,Batter,Handedness,2022,vs L,2.50,27.9%,51.5%,20.6%,14.3%,21.4%,5.7%,0.0%,29.4%,39.7%,30.9%,14.7%,52.9%,32.4%,353,105,248
CINCINNATI REDS,Tyler Mahle,batted-ball,Batter,Handedness,2022,vs R,1.00,19.4%,40.3%,40.3%,11.1%,21.0%,4.9%,100.0%,36.1%,41.1%,22.8%,13.4%,45.5%,41.1%,963,343,620
CINCINNATI REDS,Connor Overton,batted-ball,Batter,Handedness,2022,vs L as R,0.90,25.5%,35.3%,39.2%,0.0%,10.0%,5.6%,0.0%,33.3%,35.3%,31.4%,13.7%,52.9%,33.3%,354,139,215
CINCINNATI REDS,Connor Overton,batted-ball,Batter,Handedness,2022,vs R as R,1.13,28.1%,38.2%,33.7%,6.7%,11.7%,4.4%,0.0%,30.3%,37.1%,32.6%,8.4%,54.5%,37.1%,1057,370,687
CINCINNATI REDS,Connor Overton,batted-ball,Batter,Handedness,2022,vs L,0.90,25.5%,35.3%,39.2%,0.0%,10.0%,5.6%,0.0%,33.3%,35.3%,31.4%,13.7%,52.9%,33.3%,354,139,215
CINCINNATI REDS,Connor Overton,batted-ball,Batter,Handedness,2022,vs R,1.13,28.1%,38.2%,33.7%,6.7%,11.7%,4.4%,0.0%,30.3%,37.1%,32.6%,8.4%,54.5%,37.1%,1057,370,687
CINCINNATI REDS,Tejay Antone,batted-ball,Batter,Handedness,2022,vs L as R,1.67,17.2%,51.7%,31.0%,5.6%,11.1%,20.0%,0.0%,36.2%,34.5%,29.3%,19.0%,56.9%,24.1%,345,143,202
CINCINNATI REDS,Tejay Antone,batted-ball,Batter,Handedness,2022,vs R as R,1.35,24.4%,43.5%,32.1%,14.5%,8.1%,7.1%,0.0%,39.9%,39.4%,20.7%,17.6%,49.7%,32.6%,1114,405,709
CINCINNATI REDS,Tejay Antone,batted-ball,Batter,Handedness,2022,vs L,1.67,17.2%,51.7%,31.0%,5.6%,11.1%,20.0%,0.0%,36.2%,34.5%,29.3%,19.0%,56.9%,24.1%,345,143,202
CINCINNATI REDS,Tejay Antone,batted-ball,Batter,Handedness,2022,vs R,1.35,24.4%,43.5%,32.1%,14.5%,8.1%,7.1%,0.0%,39.9%,39.4%,20.7%,17.6%,49.7%,32.6%,1114,405,709
CINCINNATI REDS,Luis Cessa,batted-ball,Batter,Handedness,2022,vs L as L,2.47,22.4%,55.3%,22.4%,17.6%,0.0%,9.5%,0.0%,30.3%,44.7%,25.0%,23.7%,50.0%,26.3%,337,129,208
CINCINNATI REDS,Luis Cessa,batted-ball,Batter,Handedness,2022,vs R as L,1.36,18.6%,47.0%,34.4%,6.8%,8.1%,4.0%,0.0%,36.3%,39.1%,24.7%,16.3%,51.2%,32.6%,959,332,627
CINCINNATI REDS,Luis Cessa,batted-ball,Batter,Handedness,2022,vs L,2.47,22.4%,55.3%,22.4%,17.6%,0.0%,9.5%,0.0%,30.3%,44.7%,25.0%,23.7%,50.0%,26.3%,337,129,208
CINCINNATI REDS,Luis Cessa,batted-ball,Batter,Handedness,2022,vs R,1.36,18.6%,47.0%,34.4%,6.8%,8.1%,4.0%,0.0%,36.3%,39.1%,24.7%,16.3%,51.2%,32.6%,959,332,627
CINCINNATI REDS,Ross Detwiler,batted-ball,Batter,Handedness,2022,vs L as R,0.25,14.9%,17.0%,68.1%,3.1%,18.8%,12.5%,0.0%,48.9%,21.3%,29.8%,17.0%,44.7%,38.3%,343,121,222
CINCINNATI REDS,Ross Detwiler,batted-ball,Batter,Handedness,2022,vs R as R,0.94,17.0%,40.3%,42.8%,20.6%,13.2%,10.9%,0.0%,42.8%,32.7%,24.5%,18.9%,50.3%,30.8%,1034,372,662
CINCINNATI REDS,Ross Detwiler,batted-ball,Batter,Handedness,2022,vs L,0.25,14.9%,17.0%,68.1%,3.1%,18.8%,12.5%,0.0%,48.9%,21.3%,29.8%,17.0%,44.7%,38.3%,343,121,222
CINCINNATI REDS,Ross Detwiler,batted-ball,Batter,Handedness,2022,vs R,0.94,17.0%,40.3%,42.8%,20.6%,13.2%,10.9%,0.0%,42.8%,32.7%,24.5%,18.9%,50.3%,30.8%,1034,372,662
CINCINNATI REDS,Daniel Duarte,batted-ball,Batter,Handedness,2022,vs L as L,0.78,11.1%,38.9%,50.0%,0.0%,11.1%,0.0%,0.0%,22.2%,55.6%,22.2%,16.7%,44.4%,38.9%,161,55,106
CINCINNATI REDS,Daniel Duarte,batted-ball,Batter,Handedness,2022,vs R as L,1.14,27.2%,38.8%,34.0%,5.7%,8.6%,5.0%,25.0%,44.9%,29.9%,25.2%,15.0%,43.0%,42.1%,676,255,421
CINCINNATI REDS,Daniel Duarte,batted-ball,Batter,Handedness,2022,vs L,0.78,11.1%,38.9%,50.0%,0.0%,11.1%,0.0%,0.0%,22.2%,55.6%,22.2%,16.7%,44.4%,38.9%,161,55,106
CINCINNATI REDS,Daniel Duarte,batted-ball,Batter,Handedness,2022,vs R,1.14,27.2%,38.8%,34.0%,5.7%,8.6%,5.0%,25.0%,44.9%,29.9%,25.2%,15.0%,43.0%,42.1%,676,255,421
CINCINNATI REDS,Tony Santillan,batted-ball,Batter,Handedness,2022,vs L as R,1.15,25.9%,39.7%,34.5%,20.0%,10.0%,4.3%,0.0%,37.9%,37.9%,24.1%,13.8%,60.3%,25.9%,275,87,188
CINCINNATI REDS,Tony Santillan,batted-ball,Batter,Handedness,2022,vs R as R,1.67,23.8%,47.7%,28.5%,2.3%,9.3%,2.8%,0.0%,34.4%,40.4%,25.2%,13.9%,60.3%,25.8%,765,265,500
CINCINNATI REDS,Tony Santillan,batted-ball,Batter,Handedness,2022,vs L,1.15,25.9%,39.7%,34.5%,20.0%,10.0%,4.3%,0.0%,37.9%,37.9%,24.1%,13.8%,60.3%,25.9%,275,87,188
CINCINNATI REDS,Tony Santillan,batted-ball,Batter,Handedness,2022,vs R,1.67,23.8%,47.7%,28.5%,2.3%,9.3%,2.8%,0.0%,34.4%,40.4%,25.2%,13.9%,60.3%,25.8%,765,265,500
CINCINNATI REDS,Lucas Sims,batted-ball,Batter,Handedness,2022,vs L as L,2.50,2.8%,69.4%,27.8%,10.0%,10.0%,12.0%,0.0%,27.8%,52.8%,19.4%,33.3%,50.0%,16.7%,196,64,132
CINCINNATI REDS,Lucas Sims,batted-ball,Batter,Handedness,2022,vs R as L,1.39,22.0%,45.3%,32.7%,10.2%,0.0%,2.9%,33.3%,47.1%,31.4%,21.6%,11.8%,59.5%,28.8%,749,250,499
CINCINNATI REDS,Lucas Sims,batted-ball,Batter,Handedness,2022,vs L,2.50,2.8%,69.4%,27.8%,10.0%,10.0%,12.0%,0.0%,27.8%,52.8%,19.4%,33.3%,50.0%,16.7%,196,64,132
CINCINNATI REDS,Lucas Sims,batted-ball,Batter,Handedness,2022,vs R,1.39,22.0%,45.3%,32.7%,10.2%,0.0%,2.9%,33.3%,47.1%,31.4%,21.6%,11.8%,59.5%,28.8%,749,250,499
CINCINNATI REDS,Art Warren,batted-ball,Batter,Handedness,2022,vs L as R,1.83,0.0%,64.7%,35.3%,0.0%,0.0%,0.0%,0.0%,47.1%,35.3%,17.6%,5.9%,76.5%,17.6%,96,35,61
CINCINNATI REDS,Art Warren,batted-ball,Batter,Handedness,2022,vs R as R,1.11,14.9%,44.7%,40.4%,10.5%,5.3%,4.8%,0.0%,43.8%,41.7%,14.6%,20.8%,45.8%,33.3%,282,97,185
CINCINNATI REDS,Art Warren,batted-ball,Batter,Handedness,2022,vs L,1.83,0.0%,64.7%,35.3%,0.0%,0.0%,0.0%,0.0%,47.1%,35.3%,17.6%,5.9%,76.5%,17.6%,96,35,61
CINCINNATI REDS,Art Warren,batted-ball,Batter,Handedness,2022,vs R,1.11,14.9%,44.7%,40.4%,10.5%,5.3%,4.8%,0.0%,43.8%,41.7%,14.6%,20.8%,45.8%,33.3%,282,97,185
CINCINNATI REDS,Justin Wilson,batted-ball,Batter,Handedness,2022,vs L as R,1.06,17.5%,42.5%,40.0%,6.3%,18.8%,17.6%,0.0%,42.5%,30.0%,27.5%,20.0%,52.5%,27.5%,342,137,205
CINCINNATI REDS,Justin Wilson,batted-ball,Batter,Handedness,2022,vs R as R,0.95,20.4%,38.8%,40.8%,9.5%,7.1%,2.5%,0.0%,29.1%,43.7%,27.2%,14.6%,58.3%,27.2%,673,243,430
CINCINNATI REDS,Justin Wilson,batted-ball,Batter,Handedness,2022,vs L,1.06,17.5%,42.5%,40.0%,6.3%,18.8%,17.6%,0.0%,42.5%,30.0%,27.5%,20.0%,52.5%,27.5%,342,137,205
CINCINNATI REDS,Justin Wilson,batted-ball,Batter,Handedness,2022,vs R,0.95,20.4%,38.8%,40.8%,9.5%,7.1%,2.5%,0.0%,29.1%,43.7%,27.2%,14.6%,58.3%,27.2%,673,243,430
