Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
LOS ANGELES DODGERS,Blake Treinen,advanced,Pitcher,Handedness,2022,vs L,21.6,0.0,4.0,0.0,80.0%,0.0%,80.0%,0.0,0.0,0.0,100.0%,-1.69,-0.8
LOS ANGELES DODGERS,Blake Treinen,advanced,Pitcher,Handedness,2022,vs R,6.75,0.0,1.0,6.75,20.0%,0.0%,20.0%,0.2,0.75,0.0,100.0%,11.36,2.73
LOS ANGELES DODGERS,Reyes Moronta,advanced,Pitcher,Handedness,2022,vs L,6.75,4.73,1.43,0.68,16.1%,11.3%,4.8%,.278,1.65,.318,72.8%,4.16,5.30
LOS ANGELES DODGERS,Reyes Moronta,advanced,Pitcher,Handedness,2022,vs R,10.27,3.04,3.38,0.00,27.0%,8.0%,19.0%,.256,1.31,.365,60.6%,2.09,3.10
LOS ANGELES DODGERS,Edwin Ríos,advanced,Pitcher,Handedness,2022,vs L,9.70,3.38,2.88,0.84,26.7%,9.3%,17.4%,.247,1.27,.321,78.5%,3.29,2.98
LOS ANGELES DODGERS,Edwin Ríos,advanced,Pitcher,Handedness,2022,vs R,8.28,3.60,2.30,3.24,18.3%,7.9%,10.3%,.402,2.20,.444,59.5%,7.51,4.91
LOS ANGELES DODGERS,Kevin Pillar,advanced,Pitcher,Handedness,2022,vs L,0.00,20.25,0.00,0.00,0.0%,33.3%,-33.3%,.333,3.75,.333,60.0%,9.86,10.97
LOS ANGELES DODGERS,Kevin Pillar,advanced,Pitcher,Handedness,2022,vs R,6.00,9.00,0.67,0.00,12.5%,18.8%,-6.2%,.250,2.00,.300,57.1%,5.77,7.76
LOS ANGELES DODGERS,Chris Taylor,advanced,Pitcher,Handedness,2022,vs L,3.86,3.86,1.00,0.00,11.1%,11.1%,0.0%,.143,0.86,.143,0.0%,3.54,5.45
LOS ANGELES DODGERS,Chris Taylor,advanced,Pitcher,Handedness,2022,vs R,9.53,1.59,6.00,0.00,24.0%,4.0%,20.0%,.292,1.41,.389,87.5%,1.52,3.10
LOS ANGELES DODGERS,Dustin May,advanced,Pitcher,Handedness,2022,vs L,9.00,0.00,1.00,9.00,25.0%,0.0%,25.0%,.250,1.00,.000,100.0%,14.11,2.60
LOS ANGELES DODGERS,Dustin May,advanced,Pitcher,Handedness,2022,vs R,16.88,0.00,5.00,3.38,41.7%,0.0%,41.7%,.333,1.50,.500,100.0%,4.23,1.59
