Player,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG
Bobby Witt Jr.,2022-07-11,KCR,DET,2,SS,1,5,5,4,3,1,0,0,1,3,0,0,0,0,0,0,0,1,0,.800
Bobby Witt Jr.,2022-07-11,KCR,DET,3,SS,1,4,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,.500
Bobby Witt Jr.,2022-07-10,KCR,CLE,3,SS,1,4,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,.250
Bobby Witt Jr.,2022-07-09,KCR,CLE,3,SS,1,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,.500
Bobby Witt Jr.,2022-07-08,KCR,CLE,3,SS,1,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,.250
Bobby Witt Jr.,2022-07-05,KCR,@HOU,3,SS,1,5,5,2,1,0,0,1,1,3,0,0,1,0,0,0,0,0,0,.400
Bobby Witt Jr.,2022-07-04,KCR,@HOU,3,SS,1,4,5,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,.250
Bobby Witt Jr.,2022-07-03,KCR,@DET,3,SS,1,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,.000
Bobby Witt Jr.,2022-07-02,KCR,@DET,3,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000
Bobby Witt Jr.,2022-07-01,KCR,@DET,3,SS,1,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000
Bobby Witt Jr.,2022-06-29,KCR,TEX,3,SS,1,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,.250
Bobby Witt Jr.,2022-06-28,KCR,TEX,3,SS,1,4,4,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,.250
Bobby Witt Jr.,2022-06-27,KCR,TEX,3,SS,1,4,4,1,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,.250
Bobby Witt Jr.,2022-06-26,KCR,OAK,3,SS,1,1,4,0,0,0,0,0,1,0,3,0,0,0,0,0,0,1,0,.000
Bobby Witt Jr.,2022-06-25,KCR,OAK,3,SS,1,5,5,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.400
Bobby Witt Jr.,2022-06-24,KCR,OAK,3,SS,1,4,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,.250
Bobby Witt Jr.,2022-06-22,KCR,@LAA,3,SS,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000
