Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
KANSAS CITY ROYALS,Brady Singer,batted-ball,Pitcher,Handedness,2022,vs L,0.89,21.4%,36.9%,41.7%,8.6%,20.0%,0.0%,100.0%,40.0%,30.6%,29.4%,11.8%,51.8%,36.5%,529,195,334
KANSAS CITY ROYALS,Brady Singer,batted-ball,Pitcher,Handedness,2022,vs R,1.93,17.5%,54.4%,28.2%,6.9%,13.8%,1.8%,0.0%,30.8%,43.3%,26.0%,15.4%,59.6%,25.0%,485,153,332
KANSAS CITY ROYALS,Scott Barlow,batted-ball,Pitcher,Handedness,2022,vs L,1.19,22.2%,42.2%,35.6%,18.8%,12.5%,5.3%,100.0%,56.5%,23.9%,19.6%,19.6%,43.5%,37.0%,294,95,199
KANSAS CITY ROYALS,Scott Barlow,batted-ball,Pitcher,Handedness,2022,vs R,1.3,14.5%,48.4%,37.1%,13.0%,13.0%,3.3%,0.0%,43.5%,30.6%,25.8%,25.8%,48.4%,25.8%,375,136,239
KANSAS CITY ROYALS,Taylor Clarke,batted-ball,Pitcher,Handedness,2022,vs L,0.87,14.0%,40.0%,46.0%,17.4%,13.0%,0.0%,0.0%,47.1%,29.4%,23.5%,17.6%,47.1%,35.3%,276,92,184
KANSAS CITY ROYALS,Taylor Clarke,batted-ball,Pitcher,Handedness,2022,vs R,0.83,22.1%,35.3%,42.6%,3.4%,6.9%,0.0%,0.0%,34.8%,30.4%,34.8%,14.5%,62.3%,23.2%,395,141,254
KANSAS CITY ROYALS,Jose Cuas,batted-ball,Pitcher,Handedness,2022,vs L,0.8,10.0%,40.0%,50.0%,0.0%,0.0%,0.0%,0.0%,27.3%,45.5%,27.3%,9.1%,36.4%,54.5%,85,40,45
KANSAS CITY ROYALS,Jose Cuas,batted-ball,Pitcher,Handedness,2022,vs R,2.18,22.2%,53.3%,24.4%,18.2%,9.1%,4.2%,0.0%,51.1%,33.3%,15.6%,26.7%,55.6%,17.8%,221,78,143
KANSAS CITY ROYALS,Amir Garrett,batted-ball,Pitcher,Handedness,2022,vs L,0.6,23.8%,28.6%,47.6%,20.0%,0.0%,0.0%,0.0%,28.6%,42.9%,28.6%,28.6%,42.9%,28.6%,160,68,92
KANSAS CITY ROYALS,Amir Garrett,batted-ball,Pitcher,Handedness,2022,vs R,1.3,25.8%,41.9%,32.3%,10.0%,0.0%,7.7%,0.0%,58.1%,16.1%,25.8%,12.9%,61.3%,25.8%,257,108,149
KANSAS CITY ROYALS,Dylan Coleman,batted-ball,Pitcher,Handedness,2022,vs L,0.8,20.6%,35.3%,44.1%,13.3%,6.7%,0.0%,0.0%,52.9%,32.4%,14.7%,11.8%,67.6%,20.6%,253,106,147
KANSAS CITY ROYALS,Dylan Coleman,batted-ball,Pitcher,Handedness,2022,vs R,1.09,25.8%,38.7%,35.5%,4.5%,13.6%,16.7%,0.0%,25.8%,35.5%,38.7%,19.4%,51.6%,29.0%,449,182,267
KANSAS CITY ROYALS,Joel Payamps,batted-ball,Pitcher,Handedness,2022,vs L,1.31,11.8%,50.0%,38.2%,15.4%,15.4%,11.8%,0.0%,51.4%,34.3%,14.3%,22.9%,45.7%,31.4%,177,66,111
KANSAS CITY ROYALS,Joel Payamps,batted-ball,Pitcher,Handedness,2022,vs R,2.11,16.4%,56.7%,26.9%,22.2%,0.0%,13.2%,100.0%,45.6%,32.4%,22.1%,16.2%,60.3%,23.5%,369,136,233
KANSAS CITY ROYALS,Wyatt Mills,batted-ball,Pitcher,Handedness,2022,vs L,0.6,20.0%,30.0%,50.0%,0.0%,0.0%,0.0%,0.0%,20.0%,30.0%,50.0%,10.0%,40.0%,50.0%,56,17,39
KANSAS CITY ROYALS,Wyatt Mills,batted-ball,Pitcher,Handedness,2022,vs R,1.71,20.8%,50.0%,29.2%,14.3%,0.0%,0.0%,0.0%,37.5%,37.5%,25.0%,8.3%,62.5%,29.2%,168,67,101
KANSAS CITY ROYALS,Jackson Kowar,batted-ball,Pitcher,Handedness,2022,vs L,1.6,27.8%,44.4%,27.8%,0.0%,40.0%,12.5%,0.0%,61.1%,11.1%,27.8%,5.6%,55.6%,38.9%,108,44,64
KANSAS CITY ROYALS,Jackson Kowar,batted-ball,Pitcher,Handedness,2022,vs R,2.14,18.5%,55.6%,25.9%,14.3%,14.3%,13.3%,0.0%,40.7%,33.3%,25.9%,29.6%,37.0%,33.3%,158,54,104
KANSAS CITY ROYALS,Jake Brentz,batted-ball,Pitcher,Handedness,2022,vs L,2.0,50.0%,33.3%,16.7%,100.0%,0.0%,0.0%,0.0%,16.7%,33.3%,50.0%,33.3%,16.7%,50.0%,55,22,33
KANSAS CITY ROYALS,Jake Brentz,batted-ball,Pitcher,Handedness,2022,vs R,1.0,45.5%,27.3%,27.3%,0.0%,33.3%,33.3%,0.0%,33.3%,41.7%,25.0%,16.7%,41.7%,41.7%,105,55,50
KANSAS CITY ROYALS,Josh Staumont,batted-ball,Pitcher,Handedness,2022,vs L,0.38,18.5%,22.2%,59.3%,0.0%,0.0%,0.0%,0.0%,38.5%,38.5%,23.1%,15.4%,46.2%,38.5%,224,90,134
KANSAS CITY ROYALS,Josh Staumont,batted-ball,Pitcher,Handedness,2022,vs R,0.56,35.9%,23.1%,41.0%,18.8%,6.3%,11.1%,0.0%,35.9%,38.5%,25.6%,23.1%,48.7%,28.2%,264,106,158
KANSAS CITY ROYALS,Carlos Hernández,batted-ball,Pitcher,Handedness,2022,vs L,1.53,15.7%,51.0%,33.3%,11.8%,0.0%,0.0%,0.0%,38.5%,40.4%,21.2%,17.3%,55.8%,26.9%,279,82,197
KANSAS CITY ROYALS,Carlos Hernández,batted-ball,Pitcher,Handedness,2022,vs R,1.15,18.4%,43.7%,37.9%,3.0%,21.2%,5.3%,0.0%,42.5%,31.0%,26.4%,19.5%,41.4%,39.1%,446,137,309
KANSAS CITY ROYALS,Salvador Perez,batted-ball,Pitcher,Handedness,2022,vs L,2.00,14.3%,57.1%,28.6%,0.0%,0.0%,0.0%,0.0%,42.9%,14.3%,42.9%,14.3%,71.4%,14.3%,39,13,26
KANSAS CITY ROYALS,Salvador Perez,batted-ball,Pitcher,Handedness,2022,vs R,0.14,11.1%,11.1%,77.8%,14.3%,28.6%,0.0%,0.0%,22.2%,55.6%,22.2%,33.3%,11.1%,55.6%,24,8,16
KANSAS CITY ROYALS,Adalberto Mondesi,batted-ball,Pitcher,Handedness,2022,vs L,2.31,21.8%,54.5%,23.6%,0.0%,15.4%,3.3%,0.0%,43.6%,38.2%,18.2%,7.3%,56.4%,36.4%,356,145,211
KANSAS CITY ROYALS,Adalberto Mondesi,batted-ball,Pitcher,Handedness,2022,vs R,0.89,26.7%,34.4%,38.9%,5.7%,25.7%,12.9%,0.0%,32.2%,37.8%,30.0%,12.2%,50.0%,37.8%,476,178,298
KANSAS CITY ROYALS,Jonathan Heasley,batted-ball,Pitcher,Handedness,2022,vs L,3.00,33.3%,50.0%,16.7%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,16.7%,50.0%,33.3%,28,15,13
KANSAS CITY ROYALS,Jonathan Heasley,batted-ball,Pitcher,Handedness,2022,vs R,1.25,10.0%,50.0%,40.0%,0.0%,0.0%,20.0%,0.0%,40.0%,40.0%,20.0%,20.0%,70.0%,10.0%,55,25,30
KANSAS CITY ROYALS,Tyler Zuber,batted-ball,Pitcher,Handedness,2022,vs L,0.54,28.6%,25.0%,46.4%,7.7%,7.7%,0.0%,0.0%,46.4%,32.1%,21.4%,17.9%,39.3%,42.9%,169,66,103
KANSAS CITY ROYALS,Tyler Zuber,batted-ball,Pitcher,Handedness,2022,vs R,0.52,20.5%,27.3%,52.3%,0.0%,13.0%,16.7%,0.0%,48.9%,31.1%,20.0%,6.7%,48.9%,44.4%,281,110,171
