Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
CINCINNATI REDS,Luis Cessa,batted-ball,Pitcher,Handedness,2022,vs R,1.44,18.5%,48.1%,33.3%,11.1%,27.8%,11.5%,100.0%,41.8%,36.4%,21.8%,21.8%,47.3%,30.9%,276,98,178
CINCINNATI REDS,Ross Detwiler,batted-ball,Pitcher,Handedness,2022,vs L,2.4,29.2%,50.0%,20.8%,0.0%,20.0%,0.0%,0.0%,58.3%,33.3%,8.3%,4.2%,66.7%,29.2%,139,55,84
CINCINNATI REDS,Ross Detwiler,batted-ball,Pitcher,Handedness,2022,vs R,0.18,43.5%,8.7%,47.8%,18.2%,18.2%,0.0%,0.0%,56.5%,21.7%,21.7%,17.4%,34.8%,47.8%,149,48,101
CINCINNATI REDS,Daniel Duarte,batted-ball,Pitcher,Handedness,2022,vs L,0.5,0.0%,33.3%,66.7%,0.0%,50.0%,0.0%,0.0%,33.3%,33.3%,33.3%,0.0%,0.0%,100.0%,29,14,15
CINCINNATI REDS,Daniel Duarte,batted-ball,Pitcher,Handedness,2022,vs R,0.0,16.7%,0.0%,83.3%,40.0%,0.0%,0.0%,0.0%,16.7%,16.7%,66.7%,50.0%,50.0%,0.0%,48,19,29
CINCINNATI REDS,Tony Santillan,batted-ball,Pitcher,Handedness,2022,vs L,0.89,32.0%,32.0%,36.0%,22.2%,0.0%,12.5%,0.0%,25.9%,33.3%,40.7%,14.8%,40.7%,44.4%,191,84,107
CINCINNATI REDS,Tony Santillan,batted-ball,Pitcher,Handedness,2022,vs R,0.64,28.1%,28.1%,43.8%,7.1%,7.1%,11.1%,0.0%,18.8%,46.9%,34.4%,12.5%,62.5%,25.0%,217,83,134
CINCINNATI REDS,Lucas Sims,batted-ball,Pitcher,Handedness,2022,vs L,2.5,12.5%,62.5%,25.0%,0.0%,0.0%,0.0%,0.0%,87.5%,0.0%,12.5%,12.5%,50.0%,37.5%,49,25,24
CINCINNATI REDS,Lucas Sims,batted-ball,Pitcher,Handedness,2022,vs R,1.67,27.3%,45.5%,27.3%,0.0%,0.0%,0.0%,0.0%,45.5%,36.4%,18.2%,0.0%,81.8%,18.2%,80,31,49
CINCINNATI REDS,Art Warren,batted-ball,Pitcher,Handedness,2022,vs L,1.54,19.5%,48.8%,31.7%,7.7%,0.0%,0.0%,0.0%,29.3%,41.5%,29.3%,17.1%,51.2%,31.7%,226,77,149
CINCINNATI REDS,Art Warren,batted-ball,Pitcher,Handedness,2022,vs R,0.5,18.9%,27.0%,54.1%,5.0%,25.0%,10.0%,0.0%,32.4%,35.1%,32.4%,16.2%,45.9%,37.8%,247,101,146
CINCINNATI REDS,Justin Wilson,batted-ball,Pitcher,Handedness,2022,vs L,0.5,25.0%,25.0%,50.0%,0.0%,0.0%,0.0%,0.0%,25.0%,50.0%,25.0%,0.0%,50.0%,50.0%,27,9,18
CINCINNATI REDS,Justin Wilson,batted-ball,Pitcher,Handedness,2022,vs R,2.0,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,0.0%,100.0%,0.0%,27,8,19
CINCINNATI REDS,Aramis Garcia,batted-ball,Pitcher,Handedness,2022,vs L,2.31,21.8%,54.5%,23.6%,0.0%,15.4%,3.3%,0.0%,43.6%,38.2%,18.2%,7.3%,56.4%,36.4%,356,145,211
CINCINNATI REDS,Aramis Garcia,batted-ball,Pitcher,Handedness,2022,vs R,0.89,26.7%,34.4%,38.9%,5.7%,25.7%,12.9%,0.0%,32.2%,37.8%,30.0%,12.2%,50.0%,37.8%,476,178,298
CINCINNATI REDS,Mike Moustakas,batted-ball,Pitcher,Handedness,2022,vs L,3.00,33.3%,50.0%,16.7%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,16.7%,50.0%,33.3%,28,15,13
CINCINNATI REDS,Mike Moustakas,batted-ball,Pitcher,Handedness,2022,vs R,1.25,10.0%,50.0%,40.0%,0.0%,0.0%,20.0%,0.0%,40.0%,40.0%,20.0%,20.0%,70.0%,10.0%,55,25,30
CINCINNATI REDS,Jake Fraley,batted-ball,Pitcher,Handedness,2022,vs L,1.00,14.3%,42.9%,42.9%,0.0%,0.0%,0.0%,0.0%,57.1%,28.6%,14.3%,14.3%,57.1%,28.6%,36,13,23
CINCINNATI REDS,Jake Fraley,batted-ball,Pitcher,Handedness,2022,vs R,1.17,27.8%,38.9%,33.3%,33.3%,0.0%,14.3%,0.0%,55.6%,27.8%,16.7%,33.3%,44.4%,22.2%,99,34,65
CINCINNATI REDS,Albert Almora Jr.,batted-ball,Pitcher,Handedness,2022,vs L,0.54,28.6%,25.0%,46.4%,7.7%,7.7%,0.0%,0.0%,46.4%,32.1%,21.4%,17.9%,39.3%,42.9%,169,66,103
CINCINNATI REDS,Albert Almora Jr.,batted-ball,Pitcher,Handedness,2022,vs R,0.52,20.5%,27.3%,52.3%,0.0%,13.0%,16.7%,0.0%,48.9%,31.1%,20.0%,6.7%,48.9%,44.4%,281,110,171
CINCINNATI REDS,Aristides Aquino,batted-ball,Pitcher,Handedness,2022,vs L,1.00,23.1%,38.5%,38.5%,0.0%,0.0%,0.0%,0.0%,61.5%,23.1%,15.4%,0.0%,53.8%,46.2%,56,18,38
CINCINNATI REDS,Aristides Aquino,batted-ball,Pitcher,Handedness,2022,vs R,0.70,22.7%,31.8%,45.5%,10.0%,30.0%,0.0%,0.0%,18.2%,59.1%,22.7%,18.2%,40.9%,40.9%,152,60,92
CINCINNATI REDS,Justin Dunn,batted-ball,Pitcher,Handedness,2022,vs L,2.00,0.0%,66.7%,33.3%,0.0%,100.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,66.7%,33.3%,18,7,11
CINCINNATI REDS,Justin Dunn,batted-ball,Pitcher,Handedness,2022,vs R,0.50,14.3%,28.6%,57.1%,0.0%,25.0%,0.0%,0.0%,57.1%,0.0%,42.9%,0.0%,57.1%,42.9%,48,9,39
