Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
MILWAUKEE BREWERS,Mike Brosseau,batted-ball,Pitcher,Handedness,2022,vs L,4.0,0.0%,80.0%,20.0%,0.0%,0.0%,0.0%,0.0%,40.0%,40.0%,20.0%,0.0%,80.0%,20.0%,21,10,11
MILWAUKEE BREWERS,Mike Brosseau,batted-ball,Pitcher,Handedness,2022,vs R,2.0,57.1%,28.6%,14.3%,0.0%,0.0%,0.0%,0.0%,42.9%,28.6%,28.6%,0.0%,57.1%,42.9%,21,9,12
MILWAUKEE BREWERS,Corbin Burnes,batted-ball,Pitcher,Handedness,2022,vs L,2.07,21.9%,52.6%,25.4%,10.3%,10.3%,5.0%,0.0%,50.0%,27.2%,22.8%,16.7%,59.6%,23.7%,808,310,498
MILWAUKEE BREWERS,Corbin Burnes,batted-ball,Pitcher,Handedness,2022,vs R,0.72,15.8%,35.3%,48.9%,9.2%,13.8%,2.1%,0.0%,39.8%,40.6%,19.5%,18.8%,44.4%,36.8%,890,313,577
MILWAUKEE BREWERS,Brandon Woodruff,batted-ball,Pitcher,Handedness,2022,vs L,0.69,26.7%,30.0%,43.3%,7.7%,7.7%,5.6%,0.0%,36.1%,31.1%,32.8%,29.5%,42.6%,27.9%,525,169,356
MILWAUKEE BREWERS,Brandon Woodruff,batted-ball,Pitcher,Handedness,2022,vs R,0.9,15.6%,40.0%,44.4%,17.5%,12.5%,19.4%,0.0%,41.1%,30.0%,28.9%,24.4%,44.4%,31.1%,547,199,348
MILWAUKEE BREWERS,Eric Lauer,batted-ball,Pitcher,Handedness,2022,vs L,1.45,15.6%,50.0%,34.4%,9.1%,18.2%,6.3%,0.0%,40.6%,46.9%,12.5%,34.4%,37.5%,28.1%,250,92,158
MILWAUKEE BREWERS,Eric Lauer,batted-ball,Pitcher,Handedness,2022,vs R,0.63,24.0%,29.3%,46.6%,5.2%,16.5%,4.9%,0.0%,36.3%,37.7%,25.9%,16.0%,47.6%,36.3%,1249,427,822
MILWAUKEE BREWERS,Jason Alexander,batted-ball,Pitcher,Handedness,2022,vs L,0.83,17.2%,37.5%,45.3%,3.4%,10.3%,12.5%,100.0%,31.8%,28.8%,39.4%,15.2%,50.0%,34.8%,316,132,184
MILWAUKEE BREWERS,Jason Alexander,batted-ball,Pitcher,Handedness,2022,vs R,5.0,25.0%,62.5%,12.5%,10.0%,10.0%,6.0%,0.0%,55.0%,26.3%,18.8%,26.3%,41.3%,32.5%,327,114,213
MILWAUKEE BREWERS,Aaron Ashby,batted-ball,Pitcher,Handedness,2022,vs L,1.18,27.3%,39.4%,33.3%,27.3%,18.2%,0.0%,0.0%,35.3%,32.4%,32.4%,20.6%,52.9%,26.5%,262,98,164
MILWAUKEE BREWERS,Aaron Ashby,batted-ball,Pitcher,Handedness,2022,vs R,3.18,14.6%,65.0%,20.4%,0.0%,25.0%,12.4%,50.0%,43.2%,35.3%,21.6%,18.7%,54.7%,26.6%,840,282,558
MILWAUKEE BREWERS,Josh Hader,batted-ball,Pitcher,Handedness,2022,vs L,0.5,0.0%,33.3%,66.7%,0.0%,0.0%,33.3%,0.0%,33.3%,44.4%,22.2%,22.2%,44.4%,33.3%,100,37,63
MILWAUKEE BREWERS,Josh Hader,batted-ball,Pitcher,Handedness,2022,vs R,0.59,20.5%,29.5%,50.0%,27.3%,13.6%,7.7%,0.0%,36.4%,34.1%,29.5%,20.5%,54.5%,25.0%,405,144,261
MILWAUKEE BREWERS,Devin Williams,batted-ball,Pitcher,Handedness,2022,vs L,1.44,29.0%,41.9%,29.0%,22.2%,0.0%,0.0%,0.0%,38.7%,35.5%,25.8%,29.0%,48.4%,22.6%,268,108,160
MILWAUKEE BREWERS,Devin Williams,batted-ball,Pitcher,Handedness,2022,vs R,2.5,27.6%,51.7%,20.7%,0.0%,0.0%,6.7%,0.0%,51.7%,34.5%,13.8%,17.2%,72.4%,10.3%,342,122,220
MILWAUKEE BREWERS,Brad Boxberger,batted-ball,Pitcher,Handedness,2022,vs L,0.77,15.2%,37.0%,47.8%,13.6%,9.1%,5.9%,100.0%,40.4%,31.9%,27.7%,17.0%,55.3%,27.7%,244,77,167
MILWAUKEE BREWERS,Brad Boxberger,batted-ball,Pitcher,Handedness,2022,vs R,0.83,23.3%,34.9%,41.9%,5.6%,11.1%,13.3%,0.0%,36.4%,40.9%,22.7%,11.4%,63.6%,25.0%,318,120,198
MILWAUKEE BREWERS,Trevor Gott,batted-ball,Pitcher,Handedness,2022,vs L,0.57,18.5%,29.6%,51.9%,0.0%,21.4%,12.5%,0.0%,21.4%,53.6%,25.0%,17.9%,50.0%,32.1%,164,66,98
MILWAUKEE BREWERS,Trevor Gott,batted-ball,Pitcher,Handedness,2022,vs R,1.0,17.4%,41.3%,41.3%,15.8%,10.5%,5.3%,0.0%,30.4%,32.6%,37.0%,15.2%,63.0%,21.7%,266,86,180
MILWAUKEE BREWERS,Brent Suter,batted-ball,Pitcher,Handedness,2022,vs L,2.25,21.2%,54.5%,24.2%,0.0%,12.5%,11.1%,50.0%,48.6%,28.6%,22.9%,25.7%,48.6%,25.7%,178,69,109
