Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
CHICAGO WHITE SOX,Liam Hendriks,batted-ball,Pitcher,Handedness,2022,vs L,1.0,30.8%,34.6%,34.6%,0.0%,11.1%,11.1%,0.0%,23.1%,34.6%,42.3%,19.2%,53.8%,26.9%,227,89,138
CHICAGO WHITE SOX,Liam Hendriks,batted-ball,Pitcher,Handedness,2022,vs R,0.65,15.4%,33.3%,51.3%,15.0%,10.0%,0.0%,0.0%,28.2%,41.0%,30.8%,15.4%,59.0%,25.6%,250,96,154
CHICAGO WHITE SOX,Kendall Graveman,batted-ball,Pitcher,Handedness,2022,vs L,1.42,17.9%,48.2%,33.9%,5.3%,10.5%,7.4%,0.0%,35.1%,35.1%,29.8%,22.8%,50.9%,26.3%,278,97,181
CHICAGO WHITE SOX,Kendall Graveman,batted-ball,Pitcher,Handedness,2022,vs R,2.83,22.0%,57.6%,20.3%,8.3%,8.3%,8.8%,0.0%,54.2%,32.2%,13.6%,10.2%,57.6%,32.2%,324,113,211
CHICAGO WHITE SOX,Joe Kelly,batted-ball,Pitcher,Handedness,2022,vs L,3.0,4.8%,71.4%,23.8%,0.0%,20.0%,6.7%,0.0%,52.4%,23.8%,23.8%,19.0%,42.9%,38.1%,152,63,89
CHICAGO WHITE SOX,Joe Kelly,batted-ball,Pitcher,Handedness,2022,vs R,4.67,22.7%,63.6%,13.6%,0.0%,0.0%,14.3%,0.0%,36.4%,36.4%,27.3%,27.3%,54.5%,18.2%,142,58,84
CHICAGO WHITE SOX,Reynaldo López,batted-ball,Pitcher,Handedness,2022,vs L,1.27,35.9%,35.9%,28.2%,27.3%,0.0%,0.0%,50.0%,26.8%,31.7%,41.5%,17.1%,61.0%,22.0%,229,75,154
CHICAGO WHITE SOX,Reynaldo López,batted-ball,Pitcher,Handedness,2022,vs R,1.43,12.5%,51.6%,35.9%,13.0%,0.0%,12.1%,0.0%,33.3%,42.4%,24.2%,18.2%,45.5%,36.4%,403,144,259
CHICAGO WHITE SOX,José Ruiz,batted-ball,Pitcher,Handedness,2022,vs L,1.13,12.8%,46.2%,41.0%,0.0%,12.5%,5.6%,0.0%,38.5%,35.9%,25.6%,20.5%,48.7%,30.8%,244,92,152
CHICAGO WHITE SOX,José Ruiz,batted-ball,Pitcher,Handedness,2022,vs R,0.95,14.0%,42.0%,44.0%,4.5%,13.6%,9.5%,0.0%,42.0%,36.0%,22.0%,16.0%,52.0%,32.0%,413,173,240
CHICAGO WHITE SOX,Matt Foster,batted-ball,Pitcher,Handedness,2022,vs L,0.61,23.7%,28.9%,47.4%,11.1%,11.1%,0.0%,0.0%,52.6%,23.7%,23.7%,15.8%,50.0%,34.2%,214,79,135
CHICAGO WHITE SOX,Matt Foster,batted-ball,Pitcher,Handedness,2022,vs R,0.88,23.4%,35.9%,40.6%,15.4%,15.4%,17.4%,0.0%,34.4%,18.8%,46.9%,20.3%,57.8%,21.9%,388,138,250
CHICAGO WHITE SOX,Tanner Banks,batted-ball,Pitcher,Handedness,2022,vs L,1.18,17.2%,44.8%,37.9%,0.0%,27.3%,7.7%,0.0%,24.1%,51.7%,24.1%,27.6%,41.4%,31.0%,178,53,125
CHICAGO WHITE SOX,Tanner Banks,batted-ball,Pitcher,Handedness,2022,vs R,1.75,25.7%,47.3%,27.0%,10.0%,5.0%,5.7%,0.0%,37.3%,36.0%,26.7%,14.7%,60.0%,25.3%,446,152,294
CHICAGO WHITE SOX,Jimmy Lambert,batted-ball,Pitcher,Handedness,2022,vs L,1.3,28.1%,40.6%,31.3%,0.0%,10.0%,7.7%,0.0%,46.9%,25.0%,28.1%,15.6%,56.3%,28.1%,163,58,105
CHICAGO WHITE SOX,Jimmy Lambert,batted-ball,Pitcher,Handedness,2022,vs R,0.77,8.0%,40.0%,52.0%,7.7%,7.7%,20.0%,0.0%,36.0%,36.0%,28.0%,24.0%,64.0%,12.0%,160,64,96
CHICAGO WHITE SOX,Aaron Bummer,batted-ball,Pitcher,Handedness,2022,vs L,3.0,14.3%,64.3%,21.4%,0.0%,0.0%,0.0%,0.0%,7.1%,64.3%,28.6%,21.4%,42.9%,35.7%,125,57,68
CHICAGO WHITE SOX,Aaron Bummer,batted-ball,Pitcher,Handedness,2022,vs R,4.75,32.4%,55.9%,11.8%,0.0%,25.0%,5.3%,0.0%,50.0%,32.4%,17.6%,5.9%,61.8%,32.4%,191,73,118
CHICAGO WHITE SOX,Kyle Crick,batted-ball,Pitcher,Handedness,2022,vs L,2.0,64.7%,23.5%,11.8%,0.0%,0.0%,0.0%,0.0%,35.3%,41.2%,23.5%,29.4%,41.2%,29.4%,107,37,70
CHICAGO WHITE SOX,Kyle Crick,batted-ball,Pitcher,Handedness,2022,vs R,0.88,11.8%,41.2%,47.1%,0.0%,0.0%,0.0%,0.0%,41.2%,41.2%,17.6%,17.6%,52.9%,29.4%,170,68,102
CHICAGO WHITE SOX,Vince Velasquez,batted-ball,Pitcher,Handedness,2022,vs L,0.66,18.6%,32.2%,49.2%,6.9%,6.9%,5.3%,0.0%,26.7%,43.3%,30.0%,8.3%,55.0%,36.7%,346,122,224
CHICAGO WHITE SOX,Vince Velasquez,batted-ball,Pitcher,Handedness,2022,vs R,0.76,19.3%,34.9%,45.8%,13.2%,15.8%,6.9%,0.0%,48.8%,21.4%,29.8%,13.1%,47.6%,39.3%,462,170,292
CHICAGO WHITE SOX,Yasmani Grandal,batted-ball,Pitcher,Handedness,2022,vs L,2.31,21.8%,54.5%,23.6%,0.0%,15.4%,3.3%,0.0%,43.6%,38.2%,18.2%,7.3%,56.4%,36.4%,356,145,211
CHICAGO WHITE SOX,Yasmani Grandal,batted-ball,Pitcher,Handedness,2022,vs R,0.89,26.7%,34.4%,38.9%,5.7%,25.7%,12.9%,0.0%,32.2%,37.8%,30.0%,12.2%,50.0%,37.8%,476,178,298
CHICAGO WHITE SOX,Jake Burger,batted-ball,Pitcher,Handedness,2022,vs L,3.00,33.3%,50.0%,16.7%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,16.7%,50.0%,33.3%,28,15,13
CHICAGO WHITE SOX,Jake Burger,batted-ball,Pitcher,Handedness,2022,vs R,1.25,10.0%,50.0%,40.0%,0.0%,0.0%,20.0%,0.0%,40.0%,40.0%,20.0%,20.0%,70.0%,10.0%,55,25,30
CHICAGO WHITE SOX,Danny Mendick,batted-ball,Pitcher,Handedness,2022,vs L,1.00,14.3%,42.9%,42.9%,0.0%,0.0%,0.0%,0.0%,57.1%,28.6%,14.3%,14.3%,57.1%,28.6%,36,13,23
CHICAGO WHITE SOX,Danny Mendick,batted-ball,Pitcher,Handedness,2022,vs R,1.17,27.8%,38.9%,33.3%,33.3%,0.0%,14.3%,0.0%,55.6%,27.8%,16.7%,33.3%,44.4%,22.2%,99,34,65
CHICAGO WHITE SOX,Jonathan Stiever,batted-ball,Pitcher,Handedness,2022,vs L,0.54,28.6%,25.0%,46.4%,7.7%,7.7%,0.0%,0.0%,46.4%,32.1%,21.4%,17.9%,39.3%,42.9%,169,66,103
CHICAGO WHITE SOX,Jonathan Stiever,batted-ball,Pitcher,Handedness,2022,vs R,0.52,20.5%,27.3%,52.3%,0.0%,13.0%,16.7%,0.0%,48.9%,31.1%,20.0%,6.7%,48.9%,44.4%,281,110,171
