Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Chase%,IZ_Contact%,oppHandedness,Cluster
ARIZONA DIAMONDBACKS,Tyler Gilbert,advanced,Pitcher,Handedness,2022,vs L,8.59,2.45,3.5,1.23,0.25,0.071,0.179,0.16,0.82,0.167,0.435,0.105,0.368,0.526,0.0,0.1,0.0,0.21100000000000002,0.42100000000000004,0.368,0.053,0.579,0.368,25.7,82.1,L,17
TEXAS RANGERS,Spencer Howard,advanced,Pitcher,Handedness,2022,vs L,4.5,3.0,1.5,0.0,0.125,0.083,0.042,0.182,1.0,0.211,0.5,0.111,0.389,0.5,0.0,0.0,0.0,0.053,0.632,0.316,0.053,0.474,0.474,27.0,88.2,L,17
DETROIT TIGERS,Casey Mize,advanced,Pitcher,Handedness,2022,vs L,2.08,4.15,0.5,2.08,0.059000000000000004,0.11800000000000001,-0.059000000000000004,0.133,0.92,0.077,0.769,0.077,0.385,0.5379999999999999,0.0,0.14300000000000002,0.0,0.14300000000000002,0.5710000000000001,0.28600000000000003,0.0,0.7859999999999999,0.214,18.8,95.0,L,17
