Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Chase%,IZ_Contact%,oppHandedness,Cluster
BALTIMORE ORIOLES,Chris Ellis,advanced,Pitcher,Handedness,2022,vs L,0.0,20.25,0.0,0.0,0.0,0.33299999999999996,-0.33299999999999996,0.333,3.75,0.333,0.6,0.33299999999999996,0.5,0.16699999999999998,0.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.16699999999999998,0.5,0.33299999999999996,12.5,85.7,L,5
KANSAS CITY ROYALS,Jonathan Heasley,advanced,Pitcher,Handedness,2022,vs L,0.0,20.25,0.0,0.0,0.0,0.33299999999999996,-0.33299999999999996,0.333,3.75,0.333,0.6,0.33299999999999996,0.5,0.16699999999999998,0.0,0.0,0.0,0.33299999999999996,0.33299999999999996,0.33299999999999996,0.16699999999999998,0.5,0.33299999999999996,23.6,85.1,L,5
