Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
ATLANTA BRAVES,Max Fried,batted-ball,Pitcher,Handedness,2022,vs L,2.93,17.9%,61.2%,20.9%,14.3%,7.1%,4.9%,100.0%,34.8%,40.6%,24.6%,13.0%,60.9%,26.1%,397,143,254
ATLANTA BRAVES,Max Fried,batted-ball,Pitcher,Handedness,2022,vs R,1.53,22.9%,46.6%,30.5%,9.2%,6.6%,6.0%,0.0%,37.8%,35.5%,26.7%,19.9%,53.4%,26.7%,1313,446,867
ATLANTA BRAVES,Spencer Strider,batted-ball,Pitcher,Handedness,2022,vs L,1.13,25.0%,39.8%,35.2%,9.7%,6.5%,2.9%,0.0%,37.5%,36.4%,26.1%,12.5%,55.7%,31.8%,659,222,437
ATLANTA BRAVES,Spencer Strider,batted-ball,Pitcher,Handedness,2022,vs R,0.91,20.0%,38.2%,41.8%,13.0%,4.3%,4.8%,0.0%,23.6%,43.6%,32.7%,20.0%,47.3%,32.7%,565,205,360
ATLANTA BRAVES,Charlie Morton,batted-ball,Pitcher,Handedness,2022,vs L,0.62,26.4%,28.2%,45.5%,10.0%,16.0%,9.7%,0.0%,35.5%,30.0%,34.5%,17.3%,53.6%,29.1%,773,284,489
ATLANTA BRAVES,Charlie Morton,batted-ball,Pitcher,Handedness,2022,vs R,1.53,24.1%,45.9%,30.1%,7.5%,10.0%,4.9%,0.0%,36.6%,38.8%,24.6%,17.2%,57.5%,25.4%,798,290,508
ATLANTA BRAVES,Kyle Wright,batted-ball,Pitcher,Handedness,2022,vs L,1.25,16.7%,46.4%,37.0%,2.0%,7.8%,6.3%,50.0%,43.6%,34.3%,22.1%,11.4%,60.0%,28.6%,792,281,511
ATLANTA BRAVES,Kyle Wright,batted-ball,Pitcher,Handedness,2022,vs R,2.53,16.9%,59.6%,23.5%,9.4%,12.5%,7.4%,0.0%,41.2%,45.6%,13.2%,17.6%,57.4%,25.0%,741,239,502
ATLANTA BRAVES,Ian Anderson,batted-ball,Pitcher,Handedness,2022,vs L,1.76,19.5%,51.3%,29.2%,12.1%,6.1%,1.7%,0.0%,51.3%,30.1%,18.6%,15.0%,59.3%,25.7%,698,278,420
ATLANTA BRAVES,Ian Anderson,batted-ball,Pitcher,Handedness,2022,vs R,1.45,24.3%,44.7%,30.9%,6.4%,17.0%,8.8%,0.0%,49.3%,30.3%,20.4%,15.8%,52.6%,31.6%,837,327,510
ATLANTA BRAVES,Kenley Jansen,batted-ball,Pitcher,Handedness,2022,vs L,0.73,16.1%,35.5%,48.4%,0.0%,20.0%,9.1%,0.0%,53.1%,25.0%,21.9%,15.6%,56.3%,28.1%,243,81,162
ATLANTA BRAVES,Kenley Jansen,batted-ball,Pitcher,Handedness,2022,vs R,0.57,21.4%,28.6%,50.0%,19.0%,0.0%,8.3%,0.0%,28.6%,35.7%,35.7%,21.4%,57.1%,21.4%,276,78,198
ATLANTA BRAVES,A.J. Minter,batted-ball,Pitcher,Handedness,2022,vs L,0.38,0.0%,27.3%,72.7%,6.3%,0.0%,0.0%,0.0%,27.3%,40.9%,31.8%,9.1%,72.7%,18.2%,175,61,114
ATLANTA BRAVES,A.J. Minter,batted-ball,Pitcher,Handedness,2022,vs R,1.4,22.6%,45.2%,32.3%,10.0%,5.0%,3.6%,0.0%,42.2%,26.6%,31.3%,14.1%,59.4%,26.6%,425,140,285
ATLANTA BRAVES,Will Smith,batted-ball,Pitcher,Handedness,2022,vs L,0.93,20.6%,38.2%,41.2%,7.1%,14.3%,7.7%,50.0%,33.3%,38.9%,27.8%,8.3%,61.1%,30.6%,175,52,123
ATLANTA BRAVES,Will Smith,batted-ball,Pitcher,Handedness,2022,vs R,0.85,18.6%,37.3%,44.1%,7.7%,11.5%,0.0%,0.0%,47.5%,25.4%,27.1%,18.6%,45.8%,35.6%,420,159,261
ATLANTA BRAVES,Collin McHugh,batted-ball,Pitcher,Handedness,2022,vs L,0.95,21.3%,38.3%,40.4%,15.8%,10.5%,5.6%,0.0%,31.9%,40.4%,27.7%,25.5%,46.8%,27.7%,291,90,201
ATLANTA BRAVES,Collin McHugh,batted-ball,Pitcher,Handedness,2022,vs R,0.91,24.1%,36.2%,39.7%,8.7%,4.3%,4.8%,0.0%,39.7%,31.0%,29.3%,13.8%,62.1%,24.1%,363,134,229
ATLANTA BRAVES,Tyler Matzek,batted-ball,Pitcher,Handedness,2022,vs L,0.33,27.3%,18.2%,54.5%,16.7%,0.0%,0.0%,0.0%,25.0%,50.0%,25.0%,16.7%,83.3%,0.0%,92,41,51
ATLANTA BRAVES,Tyler Matzek,batted-ball,Pitcher,Handedness,2022,vs R,0.92,16.7%,40.0%,43.3%,0.0%,7.7%,0.0%,0.0%,26.7%,50.0%,23.3%,13.3%,60.0%,26.7%,178,62,116
ATLANTA BRAVES,Jesse Chavez,batted-ball,Pitcher,Handedness,2022,vs L,1.24,19.1%,44.7%,36.2%,23.5%,11.8%,0.0%,0.0%,29.8%,46.8%,23.4%,12.8%,51.1%,36.2%,279,91,188
ATLANTA BRAVES,Jesse Chavez,batted-ball,Pitcher,Handedness,2022,vs R,0.89,38.2%,29.1%,32.7%,11.1%,11.1%,6.3%,0.0%,19.6%,37.5%,42.9%,21.4%,57.1%,21.4%,338,108,230
ATLANTA BRAVES,Dylan Lee,batted-ball,Pitcher,Handedness,2022,vs L,1.38,9.5%,52.4%,38.1%,12.5%,12.5%,18.2%,0.0%,47.6%,28.6%,23.8%,19.0%,52.4%,28.6%,117,35,82
ATLANTA BRAVES,Dylan Lee,batted-ball,Pitcher,Handedness,2022,vs R,0.88,16.7%,38.9%,44.4%,12.5%,12.5%,7.1%,100.0%,48.6%,32.4%,18.9%,18.9%,43.2%,37.8%,165,50,115
ATLANTA BRAVES,Jackson Stephens,batted-ball,Pitcher,Handedness,2022,vs L,1.67,36.8%,39.5%,23.7%,11.1%,11.1%,0.0%,0.0%,31.6%,42.1%,26.3%,21.1%,57.9%,21.1%,234,90,144
