Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
NEW YORK METS,Edwin Díaz,batted-ball,Pitcher,Handedness,2022,vs L,0.6,20.0%,30.0%,50.0%,30.0%,30.0%,0.0%,0.0%,35.0%,20.0%,45.0%,25.0%,50.0%,25.0%,265,92,173
NEW YORK METS,Edwin Díaz,batted-ball,Pitcher,Handedness,2022,vs R,2.57,30.6%,50.0%,19.4%,0.0%,0.0%,16.7%,0.0%,38.9%,30.6%,30.6%,25.0%,66.7%,8.3%,325,101,224
NEW YORK METS,Seth Lugo,batted-ball,Pitcher,Handedness,2022,vs L,1.36,19.5%,46.3%,34.1%,7.1%,7.1%,0.0%,0.0%,29.3%,53.7%,17.1%,12.2%,63.4%,24.4%,233,97,136
NEW YORK METS,Seth Lugo,batted-ball,Pitcher,Handedness,2022,vs R,1.0,18.6%,40.7%,40.7%,4.2%,16.7%,4.2%,100.0%,38.3%,38.3%,23.3%,15.0%,53.3%,31.7%,326,121,205
NEW YORK METS,Adam Ottavino,batted-ball,Pitcher,Handedness,2022,vs L,1.4,17.2%,48.3%,34.5%,10.0%,10.0%,21.4%,0.0%,48.3%,34.5%,17.2%,13.8%,62.1%,24.1%,177,66,111
NEW YORK METS,Adam Ottavino,batted-ball,Pitcher,Handedness,2022,vs R,1.47,17.5%,49.1%,33.3%,5.3%,15.8%,14.3%,0.0%,42.1%,36.8%,21.1%,28.1%,47.4%,24.6%,389,141,248
NEW YORK METS,Drew Smith,batted-ball,Pitcher,Handedness,2022,vs L,1.29,13.5%,48.6%,37.8%,0.0%,21.4%,0.0%,0.0%,59.5%,21.6%,18.9%,8.1%,59.5%,32.4%,199,71,128
NEW YORK METS,Drew Smith,batted-ball,Pitcher,Handedness,2022,vs R,0.41,14.3%,25.0%,60.7%,17.6%,11.8%,14.3%,0.0%,30.4%,16.1%,53.6%,19.6%,53.6%,26.8%,398,149,249
NEW YORK METS,Joely Rodríguez,batted-ball,Pitcher,Handedness,2022,vs L,2.14,24.1%,51.7%,24.1%,14.3%,0.0%,13.3%,0.0%,34.5%,34.5%,31.0%,31.0%,65.5%,3.4%,244,81,163
NEW YORK METS,Joely Rodríguez,batted-ball,Pitcher,Handedness,2022,vs R,1.45,20.6%,47.1%,32.4%,9.1%,9.1%,12.5%,0.0%,45.7%,22.9%,31.4%,22.9%,62.9%,14.3%,226,89,137
NEW YORK METS,Tommy Hunter,batted-ball,Pitcher,Handedness,2022,vs L,0.67,16.7%,33.3%,50.0%,33.3%,33.3%,0.0%,0.0%,42.9%,42.9%,14.3%,28.6%,42.9%,28.6%,36,10,26
NEW YORK METS,Tommy Hunter,batted-ball,Pitcher,Handedness,2022,vs R,1.14,21.1%,42.1%,36.8%,14.3%,0.0%,25.0%,0.0%,31.6%,36.8%,31.6%,10.5%,57.9%,31.6%,98,30,68
NEW YORK METS,Colin Holderman,batted-ball,Pitcher,Handedness,2022,vs L,1.2,26.7%,40.0%,33.3%,20.0%,0.0%,0.0%,0.0%,53.3%,20.0%,26.7%,26.7%,40.0%,33.3%,96,37,59
NEW YORK METS,Colin Holderman,batted-ball,Pitcher,Handedness,2022,vs R,1.5,13.0%,52.2%,34.8%,12.5%,0.0%,0.0%,0.0%,43.5%,43.5%,13.0%,17.4%,69.6%,13.0%,131,50,81
NEW YORK METS,Trevor Williams,batted-ball,Pitcher,Handedness,2022,vs L,1.06,16.5%,43.0%,40.5%,9.4%,12.5%,8.8%,50.0%,49.4%,35.8%,14.8%,18.5%,50.6%,30.9%,354,136,218
NEW YORK METS,Trevor Williams,batted-ball,Pitcher,Handedness,2022,vs R,0.62,23.6%,29.2%,47.2%,11.8%,14.7%,0.0%,0.0%,37.0%,32.9%,30.1%,17.8%,56.2%,26.0%,498,181,317
NEW YORK METS,Tylor Megill,batted-ball,Pitcher,Handedness,2022,vs L,1.21,22.1%,42.6%,35.3%,12.5%,16.7%,3.4%,50.0%,42.9%,38.6%,18.6%,17.1%,58.6%,24.3%,372,132,240
NEW YORK METS,Tylor Megill,batted-ball,Pitcher,Handedness,2022,vs R,1.46,27.3%,43.2%,29.5%,7.7%,15.4%,10.5%,0.0%,44.4%,26.7%,28.9%,13.3%,55.6%,31.1%,322,114,208
NEW YORK METS,Trevor May,batted-ball,Pitcher,Handedness,2022,vs L,0.71,20.0%,33.3%,46.7%,0.0%,14.3%,20.0%,0.0%,40.0%,46.7%,13.3%,20.0%,33.3%,46.7%,68,23,45
NEW YORK METS,Trevor May,batted-ball,Pitcher,Handedness,2022,vs R,1.14,16.7%,44.4%,38.9%,14.3%,14.3%,0.0%,0.0%,50.0%,38.9%,11.1%,5.6%,66.7%,27.8%,86,37,49
NEW YORK METS,Sean Reid-Foley,batted-ball,Pitcher,Handedness,2022,vs L,1.14,16.7%,44.4%,38.9%,28.6%,0.0%,12.5%,0.0%,44.4%,11.1%,44.4%,33.3%,38.9%,27.8%,127,51,76
NEW YORK METS,Sean Reid-Foley,batted-ball,Pitcher,Handedness,2022,vs R,0.43,0.0%,30.0%,70.0%,0.0%,14.3%,0.0%,0.0%,40.0%,30.0%,30.0%,10.0%,50.0%,40.0%,66,22,44
NEW YORK METS,James McCann,batted-ball,Pitcher,Handedness,2022,vs L,2.31,21.8%,54.5%,23.6%,0.0%,15.4%,3.3%,0.0%,43.6%,38.2%,18.2%,7.3%,56.4%,36.4%,356,145,211
NEW YORK METS,James McCann,batted-ball,Pitcher,Handedness,2022,vs R,0.89,26.7%,34.4%,38.9%,5.7%,25.7%,12.9%,0.0%,32.2%,37.8%,30.0%,12.2%,50.0%,37.8%,476,178,298
NEW YORK METS,Jacob deGrom,batted-ball,Pitcher,Handedness,2022,vs L,3.00,33.3%,50.0%,16.7%,0.0%,0.0%,0.0%,0.0%,33.3%,33.3%,33.3%,16.7%,50.0%,33.3%,28,15,13
NEW YORK METS,Jacob deGrom,batted-ball,Pitcher,Handedness,2022,vs R,1.25,10.0%,50.0%,40.0%,0.0%,0.0%,20.0%,0.0%,40.0%,40.0%,20.0%,20.0%,70.0%,10.0%,55,25,30
NEW YORK METS,Joey Lucchesi,batted-ball,Pitcher,Handedness,2022,vs L,1.00,14.3%,42.9%,42.9%,0.0%,0.0%,0.0%,0.0%,57.1%,28.6%,14.3%,14.3%,57.1%,28.6%,36,13,23
NEW YORK METS,Joey Lucchesi,batted-ball,Pitcher,Handedness,2022,vs R,1.17,27.8%,38.9%,33.3%,33.3%,0.0%,14.3%,0.0%,55.6%,27.8%,16.7%,33.3%,44.4%,22.2%,99,34,65
NEW YORK METS,John Curtiss,batted-ball,Pitcher,Handedness,2022,vs L,1.00,23.1%,38.5%,38.5%,0.0%,0.0%,0.0%,0.0%,61.5%,23.1%,15.4%,0.0%,53.8%,46.2%,56,18,38
NEW YORK METS,John Curtiss,batted-ball,Pitcher,Handedness,2022,vs R,0.70,22.7%,31.8%,45.5%,10.0%,30.0%,0.0%,0.0%,18.2%,59.1%,22.7%,18.2%,40.9%,40.9%,152,60,92
