Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Pitches,Balls,Strikes
DETROIT TIGERS,Harold Castro,batted-ball,Pitcher,Handedness,2022,vs L,0.0,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,0.0%,0.0%,100.0%,0.0%,0.0%,0.0%,100.0%,10,4,6
DETROIT TIGERS,Harold Castro,batted-ball,Pitcher,Handedness,2022,vs R,0.75,30.0%,30.0%,40.0%,0.0%,0.0%,0.0%,0.0%,40.0%,50.0%,10.0%,0.0%,60.0%,40.0%,30,8,22
DETROIT TIGERS,Tucker Barnhart,batted-ball,Pitcher,Handedness,2022,vs L,1.0,50.0%,50.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,50.0%,50.0%,0.0%,50.0%,50.0%,10,4,6
DETROIT TIGERS,Tucker Barnhart,batted-ball,Pitcher,Handedness,2022,vs R,0.0,33.3%,0.0%,66.7%,50.0%,0.0%,0.0%,0.0%,33.3%,66.7%,0.0%,33.3%,33.3%,33.3%,7,1,6
DETROIT TIGERS,Tarik Skubal,batted-ball,Pitcher,Handedness,2022,vs L,2.75,18.2%,60.0%,21.8%,0.0%,8.3%,6.1%,0.0%,35.7%,44.6%,19.6%,14.3%,66.1%,19.6%,264,83,181
DETROIT TIGERS,Tarik Skubal,batted-ball,Pitcher,Handedness,2022,vs R,1.13,17.6%,43.6%,38.7%,10.1%,10.1%,10.1%,50.0%,35.0%,39.3%,25.7%,13.6%,52.4%,34.0%,1285,427,858
DETROIT TIGERS,Elvin Rodriguez,batted-ball,Pitcher,Handedness,2022,vs L,1.13,10.5%,47.4%,42.1%,25.0%,37.5%,0.0%,100.0%,60.0%,15.0%,25.0%,20.0%,50.0%,30.0%,110,48,62
DETROIT TIGERS,Elvin Rodriguez,batted-ball,Pitcher,Handedness,2022,vs R,0.65,14.0%,34.0%,52.0%,15.4%,23.1%,0.0%,0.0%,44.0%,34.0%,22.0%,14.0%,54.0%,32.0%,236,89,147
DETROIT TIGERS,Drew Hutchison,batted-ball,Pitcher,Handedness,2022,vs L,0.5,19.5%,26.8%,53.7%,13.6%,9.1%,0.0%,0.0%,26.8%,36.6%,36.6%,26.8%,39.0%,34.1%,232,91,141
DETROIT TIGERS,Drew Hutchison,batted-ball,Pitcher,Handedness,2022,vs R,1.42,19.4%,47.2%,33.3%,4.2%,4.2%,11.8%,0.0%,39.2%,36.5%,24.3%,5.4%,56.8%,37.8%,336,118,218
DETROIT TIGERS,Michael Pineda,batted-ball,Pitcher,Handedness,2022,vs L,0.86,18.8%,37.5%,43.8%,14.3%,17.9%,4.2%,0.0%,43.8%,31.3%,25.0%,10.9%,53.1%,35.9%,293,109,184
DETROIT TIGERS,Michael Pineda,batted-ball,Pitcher,Handedness,2022,vs R,0.86,17.5%,38.1%,44.4%,10.7%,10.7%,4.2%,0.0%,38.1%,23.8%,38.1%,12.7%,57.1%,30.2%,255,84,171
DETROIT TIGERS,Beau Brieske,batted-ball,Pitcher,Handedness,2022,vs L,0.88,13.0%,40.7%,46.3%,4.0%,8.0%,4.5%,33.3%,40.5%,36.9%,22.5%,18.0%,52.3%,29.7%,544,185,359
DETROIT TIGERS,Beau Brieske,batted-ball,Pitcher,Handedness,2022,vs R,0.84,23.0%,35.1%,41.9%,11.3%,16.1%,3.8%,0.0%,39.2%,37.8%,23.0%,15.5%,47.3%,37.2%,738,270,468
DETROIT TIGERS,Gregory Soto,batted-ball,Pitcher,Handedness,2022,vs L,2.17,13.6%,59.1%,27.3%,16.7%,0.0%,0.0%,0.0%,27.3%,59.1%,13.6%,9.1%,54.5%,36.4%,166,64,102
DETROIT TIGERS,Gregory Soto,batted-ball,Pitcher,Handedness,2022,vs R,0.92,15.3%,40.7%,44.1%,7.7%,3.8%,4.2%,0.0%,25.4%,39.0%,35.6%,6.8%,54.2%,39.0%,416,157,259
DETROIT TIGERS,Michael Fulmer,batted-ball,Pitcher,Handedness,2022,vs L,0.64,32.4%,26.5%,41.2%,21.4%,7.1%,0.0%,0.0%,47.1%,32.4%,20.6%,14.7%,50.0%,35.3%,224,100,124
DETROIT TIGERS,Michael Fulmer,batted-ball,Pitcher,Handedness,2022,vs R,0.75,16.0%,36.0%,48.0%,25.0%,0.0%,5.6%,0.0%,34.0%,36.0%,30.0%,20.0%,58.0%,22.0%,301,120,181
DETROIT TIGERS,Andrew Chafin,batted-ball,Pitcher,Handedness,2022,vs L,6.33,8.3%,79.2%,12.5%,0.0%,0.0%,5.3%,0.0%,42.3%,46.2%,11.5%,7.7%,84.6%,7.7%,196,71,125
