Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
MILWAUKEE BREWERS,Christian Yelich,advanced,Batter,Handedness,2022,vs L as L,8.6%,21.0%,0.41,0.274,0.337,0.368,0.705,0.095,0.338,12,0.3,0.314,100
MILWAUKEE BREWERS,Christian Yelich,advanced,Batter,Handedness,2022,vs R as L,13.4%,24.9%,0.54,0.24,0.349,0.389,0.738,0.149,0.309,34,3.6,0.328,109
MILWAUKEE BREWERS,Christian Yelich,advanced,Batter,Handedness,2022,vs L,8.6%,21.0%,0.41,0.274,0.337,0.368,0.705,0.095,0.338,12,0.3,0.314,100
MILWAUKEE BREWERS,Christian Yelich,advanced,Batter,Handedness,2022,vs R,13.4%,24.9%,0.54,0.24,0.349,0.389,0.738,0.149,0.309,34,3.6,0.328,109
MILWAUKEE BREWERS,Willy Adames,advanced,Batter,Handedness,2022,vs L as R,10.3%,27.9%,0.37,0.23,0.309,0.508,0.817,0.279,0.263,10,2.2,0.35,125
MILWAUKEE BREWERS,Willy Adames,advanced,Batter,Handedness,2022,vs R as R,8.8%,27.3%,0.32,0.214,0.287,0.474,0.762,0.26,0.228,28,3.1,0.328,110
MILWAUKEE BREWERS,Willy Adames,advanced,Batter,Handedness,2022,vs L,10.3%,27.9%,0.37,0.23,0.309,0.508,0.817,0.279,0.263,10,2.2,0.35,125
MILWAUKEE BREWERS,Willy Adames,advanced,Batter,Handedness,2022,vs R,8.8%,27.3%,0.32,0.214,0.287,0.474,0.762,0.26,0.228,28,3.1,0.328,110
MILWAUKEE BREWERS,Rowdy Tellez,advanced,Batter,Handedness,2022,vs L as L,9.7%,26.4%,0.37,0.219,0.306,0.344,0.649,0.125,0.279,7,-1.0,0.292,85
MILWAUKEE BREWERS,Rowdy Tellez,advanced,Batter,Handedness,2022,vs R as L,8.3%,17.9%,0.47,0.233,0.306,0.498,0.803,0.264,0.226,35,5.9,0.339,117
MILWAUKEE BREWERS,Rowdy Tellez,advanced,Batter,Handedness,2022,vs L,9.7%,26.4%,0.37,0.219,0.306,0.344,0.649,0.125,0.279,7,-1.0,0.292,85
MILWAUKEE BREWERS,Rowdy Tellez,advanced,Batter,Handedness,2022,vs R,8.3%,17.9%,0.47,0.233,0.306,0.498,0.803,0.264,0.226,35,5.9,0.339,117
MILWAUKEE BREWERS,Andrew McCutchen,advanced,Batter,Handedness,2022,vs L as R,7.1%,21.2%,0.33,0.208,0.271,0.39,0.66,0.182,0.228,8,-1.5,0.288,82
MILWAUKEE BREWERS,Andrew McCutchen,advanced,Batter,Handedness,2022,vs R as R,8.3%,18.3%,0.45,0.274,0.339,0.394,0.733,0.12,0.317,29,2.7,0.325,107
MILWAUKEE BREWERS,Andrew McCutchen,advanced,Batter,Handedness,2022,vs L,7.1%,21.2%,0.33,0.208,0.271,0.39,0.66,0.182,0.228,8,-1.5,0.288,82
MILWAUKEE BREWERS,Andrew McCutchen,advanced,Batter,Handedness,2022,vs R,8.3%,18.3%,0.45,0.274,0.339,0.394,0.733,0.12,0.317,29,2.7,0.325,107
