Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
BOSTON RED SOX,Enrique Hernández,advanced,Batter,Handedness,2022,vs L as R,10.3%,17.2%,0.6,0.25,0.328,0.5,0.828,0.25,0.256,9,2.2,0.357,130
BOSTON RED SOX,Enrique Hernández,advanced,Batter,Handedness,2022,vs R as R,6.7%,15.6%,0.43,0.196,0.256,0.288,0.544,0.092,0.226,11,-9.6,0.243,50
BOSTON RED SOX,Enrique Hernández,advanced,Batter,Handedness,2022,vs L,10.3%,17.2%,0.6,0.25,0.328,0.5,0.828,0.25,0.256,9,2.2,0.357,130
BOSTON RED SOX,Enrique Hernández,advanced,Batter,Handedness,2022,vs R,6.7%,15.6%,0.43,0.196,0.256,0.288,0.544,0.092,0.226,11,-9.6,0.243,50
BOSTON RED SOX,Josh Winckowski,advanced,Batter,Handedness,2022,vs L as L,3.8%,34.6%,0.11,.160,.192,.200,.392,.040,.250,0,-2.8,.177,3
BOSTON RED SOX,Josh Winckowski,advanced,Batter,Handedness,2022,vs R as L,7.4%,21.0%,0.35,.311,.370,.500,.870,.189,.393,14,4.2,.376,143
BOSTON RED SOX,Josh Winckowski,advanced,Batter,Handedness,2022,vs L,3.8%,34.6%,0.11,.160,.192,.200,.392,.040,.250,0,-2.8,.177,3
BOSTON RED SOX,Josh Winckowski,advanced,Batter,Handedness,2022,vs R,7.4%,21.0%,0.35,.311,.370,.500,.870,.189,.393,14,4.2,.376,143
BOSTON RED SOX,Matt Barnes,advanced,Batter,Handedness,2022,vs L as L,3.0%,26.3%,0.12,.309,.343,.489,.833,.181,.400,15,4.0,.361,133
BOSTON RED SOX,Matt Barnes,advanced,Batter,Handedness,2022,vs R as L,7.9%,15.0%,0.53,.335,.397,.636,1.033,.302,.346,57,26.5,.435,185
BOSTON RED SOX,Matt Barnes,advanced,Batter,Handedness,2022,vs L,3.0%,26.3%,0.12,.309,.343,.489,.833,.181,.400,15,4.0,.361,133
BOSTON RED SOX,Matt Barnes,advanced,Batter,Handedness,2022,vs R,7.9%,15.0%,0.53,.335,.397,.636,1.033,.302,.346,57,26.5,.435,185
BOSTON RED SOX,Tyler Danish,advanced,Batter,Handedness,2022,vs L as R,15.8%,17.1%,0.92,.375,.474,.609,1.083,.234,.449,18,9.1,.461,203
BOSTON RED SOX,Tyler Danish,advanced,Batter,Handedness,2022,vs R as R,7.1%,25.3%,0.28,.288,.346,.457,.803,.169,.368,39,8.2,.349,124
BOSTON RED SOX,Tyler Danish,advanced,Batter,Handedness,2022,vs L,15.8%,17.1%,0.92,.375,.474,.609,1.083,.234,.449,18,9.1,.461,203
BOSTON RED SOX,Tyler Danish,advanced,Batter,Handedness,2022,vs R,7.1%,25.3%,0.28,.288,.346,.457,.803,.169,.368,39,8.2,.349,124
BOSTON RED SOX,Matt Strahm,advanced,Batter,Handedness,2022,vs L as R,14.6%,13.4%,1.09,.377,.476,.551,1.026,.174,.429,18,8.7,.444,191
BOSTON RED SOX,Matt Strahm,advanced,Batter,Handedness,2022,vs R as R,8.5%,21.6%,0.39,.300,.367,.432,.799,.132,.372,41,8.8,.350,125
BOSTON RED SOX,Matt Strahm,advanced,Batter,Handedness,2022,vs L,14.6%,13.4%,1.09,.377,.476,.551,1.026,.174,.429,18,8.7,.444,191
BOSTON RED SOX,Matt Strahm,advanced,Batter,Handedness,2022,vs R,8.5%,21.6%,0.39,.300,.367,.432,.799,.132,.372,41,8.8,.350,125
BOSTON RED SOX,Josh Taylor,advanced,Batter,Handedness,2022,vs L as L,8.6%,9.7%,0.89,.310,.366,.405,.770,.095,.342,13,2.1,.339,117
BOSTON RED SOX,Josh Taylor,advanced,Batter,Handedness,2022,vs R as L,5.4%,10.9%,0.50,.254,.295,.375,.670,.121,.263,26,-4.2,.290,83
BOSTON RED SOX,Josh Taylor,advanced,Batter,Handedness,2022,vs L,8.6%,9.7%,0.89,.310,.366,.405,.770,.095,.342,13,2.1,.339,117
BOSTON RED SOX,Josh Taylor,advanced,Batter,Handedness,2022,vs R,5.4%,10.9%,0.50,.254,.295,.375,.670,.121,.263,26,-4.2,.290,83
