Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
CHICAGO CUBS,P.J. Higgins,advanced,Batter,Handedness,2022,vs L,11.4%,11.4%,1.0,0.226,0.314,0.419,0.734,0.194,0.231,4,0.3,0.322,105
CHICAGO CUBS,P.J. Higgins,advanced,Batter,Handedness,2022,vs R,7.7%,21.2%,0.36,0.304,0.373,0.565,0.938,0.261,0.344,10,3.8,0.402,160
CHICAGO CUBS,Andrelton Simmons,advanced,Batter,Handedness,2022,vs L as R,4.3%,21.7%,0.2,0.05,0.095,0.05,0.145,0.0,0.067,-2,-4.3,0.075,-62
CHICAGO CUBS,Andrelton Simmons,advanced,Batter,Handedness,2022,vs R as R,9.7%,12.9%,0.75,0.218,0.295,0.236,0.531,0.018,0.255,4,-3.1,0.248,55
CHICAGO CUBS,Andrelton Simmons,advanced,Batter,Handedness,2022,vs L,4.3%,21.7%,0.2,0.05,0.095,0.05,0.145,0.0,0.067,-2,-4.3,0.075,-62
CHICAGO CUBS,Andrelton Simmons,advanced,Batter,Handedness,2022,vs R,9.7%,12.9%,0.75,0.218,0.295,0.236,0.531,0.018,0.255,4,-3.1,0.248,55
CHICAGO CUBS,Nelson Velázquez,advanced,Batter,Handedness,2022,vs L as R,7.4%,40.7%,0.18,0.24,0.296,0.6,0.896,0.36,0.333,5,1.4,0.376,142
CHICAGO CUBS,Nelson Velázquez,advanced,Batter,Handedness,2022,vs R as R,6.7%,30.0%,0.22,0.214,0.267,0.25,0.517,0.036,0.316,2,-1.8,0.236,47
CHICAGO CUBS,Nelson Velázquez,advanced,Batter,Handedness,2022,vs L,7.4%,40.7%,0.18,0.24,0.296,0.6,0.896,0.36,0.333,5,1.4,0.376,142
CHICAGO CUBS,Nelson Velázquez,advanced,Batter,Handedness,2022,vs R,6.7%,30.0%,0.22,0.214,0.267,0.25,0.517,0.036,0.316,2,-1.8,0.236,47
CHICAGO CUBS,Frank Schwindel,advanced,Batter,Handedness,2022,vs L as R,6.0%,22.4%,0.27,0.254,0.299,0.429,0.727,0.175,0.289,8,0.3,0.317,102
CHICAGO CUBS,Frank Schwindel,advanced,Batter,Handedness,2022,vs R as R,6.2%,19.1%,0.32,0.23,0.275,0.37,0.645,0.139,0.258,16,-4.4,0.279,77
CHICAGO CUBS,Frank Schwindel,advanced,Batter,Handedness,2022,vs L,6.0%,22.4%,0.27,0.254,0.299,0.429,0.727,0.175,0.289,8,0.3,0.317,102
CHICAGO CUBS,Frank Schwindel,advanced,Batter,Handedness,2022,vs R,6.2%,19.1%,0.32,0.23,0.275,0.37,0.645,0.139,0.258,16,-4.4,0.279,77
CHICAGO CUBS,Nick Madrigal,advanced,Batter,Handedness,2022,vs L as R,0.0%,7.0%,0.0,0.238,0.238,0.262,0.5,0.024,0.256,2,-3.1,0.22,36
CHICAGO CUBS,Nick Madrigal,advanced,Batter,Handedness,2022,vs R as R,6.9%,19.4%,0.36,0.212,0.278,0.242,0.52,0.03,0.269,4,-4.0,0.24,50
CHICAGO CUBS,Nick Madrigal,advanced,Batter,Handedness,2022,vs L,0.0%,7.0%,0.0,0.238,0.238,0.262,0.5,0.024,0.256,2,-3.1,0.22,36
CHICAGO CUBS,Nick Madrigal,advanced,Batter,Handedness,2022,vs R,6.9%,19.4%,0.36,0.212,0.278,0.242,0.52,0.03,0.269,4,-4.0,0.24,50
CHICAGO CUBS,Michael Hermosillo,advanced,Batter,Handedness,2022,vs L as R,10.7%,46.4%,0.23,0.045,0.25,0.091,0.341,0.045,0.111,1,-2.5,0.196,20
CHICAGO CUBS,Michael Hermosillo,advanced,Batter,Handedness,2022,vs R as R,14.3%,14.3%,1.0,0.167,0.286,0.167,0.452,0.0,0.2,0,-0.5,0.225,40
CHICAGO CUBS,Michael Hermosillo,advanced,Batter,Handedness,2022,vs L,10.7%,46.4%,0.23,0.045,0.25,0.091,0.341,0.045,0.111,1,-2.5,0.196,20
CHICAGO CUBS,Michael Hermosillo,advanced,Batter,Handedness,2022,vs R,14.3%,14.3%,1.0,0.167,0.286,0.167,0.452,0.0,0.2,0,-0.5,0.225,40
CHICAGO CUBS,Jason Heyward,advanced,Batter,Handedness,2022,vs L as L,0.0%,26.1%,0.0,0.217,0.217,0.217,0.435,0.0,0.294,0,-2.2,0.192,18
CHICAGO CUBS,Jason Heyward,advanced,Batter,Handedness,2022,vs R as L,8.6%,20.3%,0.42,0.202,0.289,0.289,0.579,0.088,0.253,10,-4.6,0.265,67
CHICAGO CUBS,Jason Heyward,advanced,Batter,Handedness,2022,vs L,0.0%,26.1%,0.0,0.217,0.217,0.217,0.435,0.0,0.294,0,-2.2,0.192,18
CHICAGO CUBS,Jason Heyward,advanced,Batter,Handedness,2022,vs R,8.6%,20.3%,0.42,0.202,0.289,0.289,0.579,0.088,0.253,10,-4.6,0.265,67
CHICAGO CUBS,Wade Miley,advanced,Batter,Handedness,2022,vs L as L,3.8%,34.6%,0.11,.160,.192,.200,.392,.040,.250,0,-2.8,.177,3
CHICAGO CUBS,Wade Miley,advanced,Batter,Handedness,2022,vs R as L,7.4%,21.0%,0.35,.311,.370,.500,.870,.189,.393,14,4.2,.376,143
CHICAGO CUBS,Wade Miley,advanced,Batter,Handedness,2022,vs L,3.8%,34.6%,0.11,.160,.192,.200,.392,.040,.250,0,-2.8,.177,3
CHICAGO CUBS,Wade Miley,advanced,Batter,Handedness,2022,vs R,7.4%,21.0%,0.35,.311,.370,.500,.870,.189,.393,14,4.2,.376,143
CHICAGO CUBS,Alec Mills,advanced,Batter,Handedness,2022,vs L as L,3.0%,26.3%,0.12,.309,.343,.489,.833,.181,.400,15,4.0,.361,133
CHICAGO CUBS,Alec Mills,advanced,Batter,Handedness,2022,vs R as L,7.9%,15.0%,0.53,.335,.397,.636,1.033,.302,.346,57,26.5,.435,185
CHICAGO CUBS,Alec Mills,advanced,Batter,Handedness,2022,vs L,3.0%,26.3%,0.12,.309,.343,.489,.833,.181,.400,15,4.0,.361,133
CHICAGO CUBS,Alec Mills,advanced,Batter,Handedness,2022,vs R,7.9%,15.0%,0.53,.335,.397,.636,1.033,.302,.346,57,26.5,.435,185
CHICAGO CUBS,Codi Heuer,advanced,Batter,Handedness,2022,vs L as R,15.8%,17.1%,0.92,.375,.474,.609,1.083,.234,.449,18,9.1,.461,203
CHICAGO CUBS,Codi Heuer,advanced,Batter,Handedness,2022,vs R as R,7.1%,25.3%,0.28,.288,.346,.457,.803,.169,.368,39,8.2,.349,124
CHICAGO CUBS,Codi Heuer,advanced,Batter,Handedness,2022,vs L,15.8%,17.1%,0.92,.375,.474,.609,1.083,.234,.449,18,9.1,.461,203
CHICAGO CUBS,Codi Heuer,advanced,Batter,Handedness,2022,vs R,7.1%,25.3%,0.28,.288,.346,.457,.803,.169,.368,39,8.2,.349,124
CHICAGO CUBS,Ethan Roberts,advanced,Batter,Handedness,2022,vs L as R,14.6%,13.4%,1.09,.377,.476,.551,1.026,.174,.429,18,8.7,.444,191
CHICAGO CUBS,Ethan Roberts,advanced,Batter,Handedness,2022,vs R as R,8.5%,21.6%,0.39,.300,.367,.432,.799,.132,.372,41,8.8,.350,125
CHICAGO CUBS,Ethan Roberts,advanced,Batter,Handedness,2022,vs L,14.6%,13.4%,1.09,.377,.476,.551,1.026,.174,.429,18,8.7,.444,191
CHICAGO CUBS,Ethan Roberts,advanced,Batter,Handedness,2022,vs R,8.5%,21.6%,0.39,.300,.367,.432,.799,.132,.372,41,8.8,.350,125
CHICAGO CUBS,Manuel Rodríguez,advanced,Batter,Handedness,2022,vs L as L,8.6%,9.7%,0.89,.310,.366,.405,.770,.095,.342,13,2.1,.339,117
CHICAGO CUBS,Manuel Rodríguez,advanced,Batter,Handedness,2022,vs R as L,5.4%,10.9%,0.50,.254,.295,.375,.670,.121,.263,26,-4.2,.290,83
CHICAGO CUBS,Manuel Rodríguez,advanced,Batter,Handedness,2022,vs L,8.6%,9.7%,0.89,.310,.366,.405,.770,.095,.342,13,2.1,.339,117
CHICAGO CUBS,Manuel Rodríguez,advanced,Batter,Handedness,2022,vs R,5.4%,10.9%,0.50,.254,.295,.375,.670,.121,.263,26,-4.2,.290,83
CHICAGO CUBS,Brad Wieck,advanced,Batter,Handedness,2022,vs L as R,8.3%,34.5%,0.24,.237,.310,.539,.849,.303,.293,12,2.7,.351,125
CHICAGO CUBS,Brad Wieck,advanced,Batter,Handedness,2022,vs R as R,8.1%,29.5%,0.28,.216,.283,.385,.668,.169,.273,26,-4.1,.291,83
CHICAGO CUBS,Brad Wieck,advanced,Batter,Handedness,2022,vs L,8.3%,34.5%,0.24,.237,.310,.539,.849,.303,.293,12,2.7,.351,125
CHICAGO CUBS,Brad Wieck,advanced,Batter,Handedness,2022,vs R,8.1%,29.5%,0.28,.216,.283,.385,.668,.169,.273,26,-4.1,.291,83
