Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
OAKLAND ATHLETICS,Elvis Andrus,advanced,Batter,Handedness,2022,vs L,10.6%,16.0%,0.67,.226,.309,.357,.666,.131,.254,10,-1.0,.297,97
OAKLAND ATHLETICS,Elvis Andrus,advanced,Batter,Handedness,2022,vs R,7.9%,13.8%,0.57,.226,.291,.366,.656,.140,.247,20,-3.2,.290,92
OAKLAND ATHLETICS,Stephen Piscotty,advanced,Batter,Handedness,2022,vs L as R,20.7%,31.0%,0.67,.217,.379,.261,.640,.043,.357,3,-0.4,.295,95
OAKLAND ATHLETICS,Stephen Piscotty,advanced,Batter,Handedness,2022,vs R as R,1.8%,31.6%,0.06,.189,.228,.321,.549,.132,.235,3,-3.2,.241,57
OAKLAND ATHLETICS,Stephen Piscotty,advanced,Batter,Handedness,2022,vs L,20.7%,31.0%,0.67,.217,.379,.261,.640,.043,.357,3,-0.4,.295,95
OAKLAND ATHLETICS,Stephen Piscotty,advanced,Batter,Handedness,2022,vs R,1.8%,31.6%,0.06,.189,.228,.321,.549,.132,.235,3,-3.2,.241,57
OAKLAND ATHLETICS,Tony Kemp,advanced,Batter,Handedness,2022,vs L as L,9.8%,29.5%,0.33,.176,.283,.196,.479,.020,.265,3,-3.8,.232,51
OAKLAND ATHLETICS,Tony Kemp,advanced,Batter,Handedness,2022,vs R as L,8.1%,10.2%,0.80,.216,.291,.284,.575,.069,.233,19,-9.4,.262,72
OAKLAND ATHLETICS,Tony Kemp,advanced,Batter,Handedness,2022,vs L,9.8%,29.5%,0.33,.176,.283,.196,.479,.020,.265,3,-3.8,.232,51
OAKLAND ATHLETICS,Tony Kemp,advanced,Batter,Handedness,2022,vs R,8.1%,10.2%,0.80,.216,.291,.284,.575,.069,.233,19,-9.4,.262,72
OAKLAND ATHLETICS,Skye Bolt,advanced,Batter,Handedness,2022,vs R as L,4.5%,27.3%,0.17,.095,.136,.095,.232,.000,.133,-1,-3.5,.112,-34
OAKLAND ATHLETICS,Skye Bolt,advanced,Batter,Handedness,2022,vs L as R,0.0%,33.3%,0.00,.222,.222,.222,.444,.000,.333,0,-0.8,.197,26
OAKLAND ATHLETICS,Skye Bolt,advanced,Batter,Handedness,2022,vs L,0.0%,33.3%,0.00,.222,.222,.222,.444,.000,.333,0,-0.8,.197,26
OAKLAND ATHLETICS,Skye Bolt,advanced,Batter,Handedness,2022,vs R,4.5%,27.3%,0.17,.095,.136,.095,.232,.000,.133,-1,-3.5,.112,-34
OAKLAND ATHLETICS,Nick Allen,advanced,Batter,Handedness,2022,vs L as R,8.3%,13.9%,0.60,.242,.306,.394,.699,.152,.259,4,-0.1,.308,104
OAKLAND ATHLETICS,Nick Allen,advanced,Batter,Handedness,2022,vs R as R,9.8%,19.7%,0.50,.185,.279,.222,.501,.037,.238,3,-3.6,.237,54
OAKLAND ATHLETICS,Nick Allen,advanced,Batter,Handedness,2022,vs L,8.3%,13.9%,0.60,.242,.306,.394,.699,.152,.259,4,-0.1,.308,104
OAKLAND ATHLETICS,Nick Allen,advanced,Batter,Handedness,2022,vs R,9.8%,19.7%,0.50,.185,.279,.222,.501,.037,.238,3,-3.6,.237,54
OAKLAND ATHLETICS,Stephen Vogt,advanced,Batter,Handedness,2022,vs L as L,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,.000,0,-0.7,.000,-100
OAKLAND ATHLETICS,Stephen Vogt,advanced,Batter,Handedness,2022,vs R as L,8.1%,28.4%,0.29,.152,.230,.333,.563,.182,.143,5,-3.6,.249,63
OAKLAND ATHLETICS,Stephen Vogt,advanced,Batter,Handedness,2022,vs L,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,.000,0,-0.7,.000,-100
OAKLAND ATHLETICS,Stephen Vogt,advanced,Batter,Handedness,2022,vs R,8.1%,28.4%,0.29,.152,.230,.333,.563,.182,.143,5,-3.6,.249,63
OAKLAND ATHLETICS,Dermis Garcia,advanced,Batter,Handedness,2022,vs L as R,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,.000,0,-0.2,.000,-100
OAKLAND ATHLETICS,Dermis Garcia,advanced,Batter,Handedness,2022,vs R as R,0.0%,0.0%,0.00,1.000,1.000,2.000,3.000,1.000,1.000,1,0.8,1.261,773
OAKLAND ATHLETICS,Dermis Garcia,advanced,Batter,Handedness,2022,vs L,0.0%,0.0%,0.00,.000,.000,.000,.000,.000,.000,0,-0.2,.000,-100
OAKLAND ATHLETICS,Dermis Garcia,advanced,Batter,Handedness,2022,vs R,0.0%,0.0%,0.00,1.000,1.000,2.000,3.000,1.000,1.000,1,0.8,1.261,773
OAKLAND ATHLETICS,Sheldon Neuse,advanced,Batter,Handedness,2022,vs L as R,4.8%,20.2%,0.24,.213,.250,.263,.513,.050,.270,4,-5.4,.229,49
OAKLAND ATHLETICS,Sheldon Neuse,advanced,Batter,Handedness,2022,vs R as R,8.4%,29.0%,0.29,.250,.323,.343,.665,.093,.348,17,-1.3,.299,98
OAKLAND ATHLETICS,Sheldon Neuse,advanced,Batter,Handedness,2022,vs L,4.8%,20.2%,0.24,.213,.250,.263,.513,.050,.270,4,-5.4,.229,49
OAKLAND ATHLETICS,Sheldon Neuse,advanced,Batter,Handedness,2022,vs R,8.4%,29.0%,0.29,.250,.323,.343,.665,.093,.348,17,-1.3,.299,98
OAKLAND ATHLETICS,Chad Pinder,advanced,Batter,Handedness,2022,vs L as R,3.3%,29.7%,0.11,.221,.244,.407,.651,.186,.268,8,-2.3,.279,84
OAKLAND ATHLETICS,Chad Pinder,advanced,Batter,Handedness,2022,vs R as R,3.9%,36.2%,0.11,.238,.268,.361,.628,.123,.356,11,-3.6,.275,81
OAKLAND ATHLETICS,Chad Pinder,advanced,Batter,Handedness,2022,vs L,3.3%,29.7%,0.11,.221,.244,.407,.651,.186,.268,8,-2.3,.279,84
OAKLAND ATHLETICS,Chad Pinder,advanced,Batter,Handedness,2022,vs R,3.9%,36.2%,0.11,.238,.268,.361,.628,.123,.356,11,-3.6,.275,81
OAKLAND ATHLETICS,Jonah Bride,advanced,Batter,Handedness,2022,vs L as R,0.0%,0.0%,0.00,.364,.364,.364,.727,.000,.364,1,0.1,.322,114
OAKLAND ATHLETICS,Jonah Bride,advanced,Batter,Handedness,2022,vs R as R,9.1%,9.1%,1.00,.167,.242,.200,.442,.033,.185,1,-2.7,.208,34
OAKLAND ATHLETICS,Jonah Bride,advanced,Batter,Handedness,2022,vs L,0.0%,0.0%,0.00,.364,.364,.364,.727,.000,.364,1,0.1,.322,114
OAKLAND ATHLETICS,Jonah Bride,advanced,Batter,Handedness,2022,vs R,9.1%,9.1%,1.00,.167,.242,.200,.442,.033,.185,1,-2.7,.208,34
OAKLAND ATHLETICS,Jed Lowrie,advanced,Batter,Handedness,2022,vs R as L,9.9%,22.3%,0.44,.178,.256,.280,.537,.103,.203,8,-6.5,.243,58
OAKLAND ATHLETICS,Jed Lowrie,advanced,Batter,Handedness,2022,vs L as R,4.3%,23.9%,0.18,.205,.239,.250,.489,.045,.273,2,-3.3,.219,42
OAKLAND ATHLETICS,Jed Lowrie,advanced,Batter,Handedness,2022,vs L,4.3%,23.9%,0.18,.205,.239,.250,.489,.045,.273,2,-3.3,.219,42
OAKLAND ATHLETICS,Jed Lowrie,advanced,Batter,Handedness,2022,vs R,9.9%,22.3%,0.44,.178,.256,.280,.537,.103,.203,8,-6.5,.243,58
