Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
CHICAGO CUBS,Wade Miley,advanced,Pitcher,Handedness,2022,vs R,4.09,6.55,0.63,0.0,10.2%,16.3%,-6.1%,0.244,1.64,0.278,77.8%,4.38,5.6
CHICAGO CUBS,Alec Mills,advanced,Pitcher,Handedness,2022,vs L,3.0,2.0,1.5,2.0,6.7%,4.4%,2.2%,0.39,2.0,0.378,55.6%,6.33,6.09
CHICAGO CUBS,Alec Mills,advanced,Pitcher,Handedness,2022,vs R,8.31,1.04,8.0,5.19,20.5%,2.6%,17.9%,0.333,1.5,0.304,62.5%,9.8,4.88
CHICAGO CUBS,Ethan Roberts,advanced,Pitcher,Handedness,2022,vs L,4.5,13.5,0.33,0.0,8.3%,25.0%,-16.7%,0.25,2.5,0.286,66.7%,8.11,8.85
CHICAGO CUBS,Ethan Roberts,advanced,Pitcher,Handedness,2022,vs R,12.71,4.76,2.67,4.76,30.8%,11.5%,19.2%,0.348,1.94,0.417,88.2%,8.76,3.45
CHICAGO CUBS,Nick Madrigal,advanced,Pitcher,Handedness,2022,vs L,9.70,3.38,2.88,0.84,26.7%,9.3%,17.4%,.247,1.27,.321,78.5%,3.29,2.98
CHICAGO CUBS,Nick Madrigal,advanced,Pitcher,Handedness,2022,vs R,8.28,3.60,2.30,3.24,18.3%,7.9%,10.3%,.402,2.20,.444,59.5%,7.51,4.91
CHICAGO CUBS,Michael Hermosillo,advanced,Pitcher,Handedness,2022,vs L,3.86,3.86,1.00,0.00,11.1%,11.1%,0.0%,.143,0.86,.143,0.0%,3.54,5.45
CHICAGO CUBS,Michael Hermosillo,advanced,Pitcher,Handedness,2022,vs R,9.53,1.59,6.00,0.00,24.0%,4.0%,20.0%,.292,1.41,.389,87.5%,1.52,3.10
CHICAGO CUBS,Jason Heyward,advanced,Pitcher,Handedness,2022,vs L,7.56,5.40,1.40,1.08,16.7%,11.9%,4.8%,.314,1.92,.370,48.2%,5.51,6.27
CHICAGO CUBS,Jason Heyward,advanced,Pitcher,Handedness,2022,vs R,9.39,3.52,2.67,1.76,23.2%,8.7%,14.5%,.246,1.37,.286,74.5%,5.13,4.82
CHICAGO CUBS,Adbert Alzolay,advanced,Pitcher,Handedness,2022,vs L,5.40,2.70,2.00,0.00,12.5%,6.3%,6.3%,.333,1.80,.385,66.7%,2.81,5.04
CHICAGO CUBS,Adbert Alzolay,advanced,Pitcher,Handedness,2022,vs R,7.71,6.43,1.20,3.86,17.6%,14.7%,2.9%,.321,2.00,.316,55.6%,9.54,6.09
