Team,Player,Stat_cat,Bat/Pitch,Stat,Season,Split,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP
MINNESOTA TWINS,Danny Coulombe,advanced,Pitcher,Handedness,2022,vs R,6.43,7.71,0.83,0.0,16.1%,19.4%,-3.2%,0.16,1.43,0.2,80.0%,4.25,5.74
MINNESOTA TWINS,Jhon Romero,advanced,Pitcher,Handedness,2022,vs L,9.0,0.0,1.0,0.0,12.5%,0.0%,12.5%,0.625,5.0,0.714,80.0%,1.11,1.11
MINNESOTA TWINS,Jhon Romero,advanced,Pitcher,Handedness,2022,vs R,11.25,2.25,5.0,0.0,31.3%,6.3%,25.0%,0.267,1.25,0.4,80.0%,1.36,1.73
MINNESOTA TWINS,Cody Stashak,advanced,Pitcher,Handedness,2022,vs L,6.35,0.0,4.0,0.0,16.0%,0.0%,16.0%,0.32,1.41,0.381,50.0%,1.7,3.8
MINNESOTA TWINS,Cody Stashak,advanced,Pitcher,Handedness,2022,vs R,9.28,0.0,11.0,0.84,27.5%,0.0%,27.5%,0.205,0.75,0.25,75.8%,2.27,3.56
MINNESOTA TWINS,Ryan Jeffers,advanced,Pitcher,Handedness,2022,vs L,9.70,3.38,2.88,0.84,26.7%,9.3%,17.4%,.247,1.27,.321,78.5%,3.29,2.98
MINNESOTA TWINS,Ryan Jeffers,advanced,Pitcher,Handedness,2022,vs R,8.28,3.60,2.30,3.24,18.3%,7.9%,10.3%,.402,2.20,.444,59.5%,7.51,4.91
MINNESOTA TWINS,Miguel Sanó,advanced,Pitcher,Handedness,2022,vs L,0.00,20.25,0.00,0.00,0.0%,33.3%,-33.3%,.333,3.75,.333,60.0%,9.86,10.97
MINNESOTA TWINS,Miguel Sanó,advanced,Pitcher,Handedness,2022,vs R,6.00,9.00,0.67,0.00,12.5%,18.8%,-6.2%,.250,2.00,.300,57.1%,5.77,7.76
MINNESOTA TWINS,Royce Lewis,advanced,Pitcher,Handedness,2022,vs L,3.86,3.86,1.00,0.00,11.1%,11.1%,0.0%,.143,0.86,.143,0.0%,3.54,5.45
MINNESOTA TWINS,Royce Lewis,advanced,Pitcher,Handedness,2022,vs R,9.53,1.59,6.00,0.00,24.0%,4.0%,20.0%,.292,1.41,.389,87.5%,1.52,3.10
MINNESOTA TWINS,Trevor Larnach,advanced,Pitcher,Handedness,2022,vs L,7.56,5.40,1.40,1.08,16.7%,11.9%,4.8%,.314,1.92,.370,48.2%,5.51,6.27
MINNESOTA TWINS,Trevor Larnach,advanced,Pitcher,Handedness,2022,vs R,9.39,3.52,2.67,1.76,23.2%,8.7%,14.5%,.246,1.37,.286,74.5%,5.13,4.82
MINNESOTA TWINS,Randy Dobnak,advanced,Pitcher,Handedness,2022,vs L,9.00,0.00,1.00,9.00,25.0%,0.0%,25.0%,.250,1.00,.000,100.0%,14.11,2.60
MINNESOTA TWINS,Randy Dobnak,advanced,Pitcher,Handedness,2022,vs R,16.88,0.00,5.00,3.38,41.7%,0.0%,41.7%,.333,1.50,.500,100.0%,4.23,1.59
